Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
827	0.355502	173	0.820809	3.906342	827	0.355502	0.436000	0.397493	
829	0.307600	171	0.830409	3.906342	829	0.307600	0.397000	0.397491	
868	0.292627	132	0.863636	3.906342	868	0.292627	0.368000	0.397350	
824	0.313107	176	0.801136	3.906342	824	0.313107	0.399000	0.397358	
830	0.324096	170	0.811765	3.906342	830	0.324096	0.407000	0.397404	
819	0.273504	181	0.834254	3.906342	819	0.273504	0.375000	0.397299	
803	0.297634	197	0.822335	3.906342	803	0.297634	0.401000	0.397316	
842	0.268409	158	0.854430	3.906342	842	0.268409	0.361000	0.397147	
848	0.298349	152	0.809211	3.906342	848	0.298349	0.376000	0.397049	
838	0.319809	162	0.728395	3.906342	838	0.319809	0.386000	0.396998	
820	0.306098	180	0.788889	3.906342	820	0.306098	0.393000	0.396980	
837	0.299881	163	0.871166	3.906342	837	0.299881	0.393000	0.396962	
847	0.291617	153	0.803922	3.906342	847	0.291617	0.370000	0.396839	
857	0.338390	143	0.832168	3.906342	857	0.338390	0.409000	0.396894	
846	0.257683	154	0.863636	3.906342	846	0.257683	0.351000	0.396687	
843	0.300119	157	0.821656	3.906342	843	0.300119	0.382000	0.396622	
839	0.306317	161	0.751553	3.906342	839	0.306317	0.378000	0.396538	
847	0.310508	153	0.830065	3.906342	847	0.310508	0.390000	0.396509	
840	0.295238	160	0.793750	3.906342	840	0.295238	0.375000	0.396414	
836	0.301435	164	0.817073	3.906342	836	0.301435	0.386000	0.396368	
823	0.291616	177	0.870056	3.906342	823	0.291616	0.394000	0.396358	
838	0.285203	162	0.777778	3.906342	838	0.285203	0.365000	0.396221	
821	0.327649	179	0.798883	3.906342	821	0.327649	0.412000	0.396290	
806	0.286600	194	0.840206	3.906342	806	0.286600	0.394000	0.396280	
832	0.320913	168	0.833333	3.906342	832	0.320913	0.407000	0.396326	
832	0.307692	168	0.839286	3.906342	832	0.307692	0.397000	0.396329	
840	0.319048	160	0.793750	3.906342	840	0.319048	0.395000	0.396323	
835	0.265868	165	0.812121	3.906342	835	0.265868	0.356000	0.396152	
845	0.299408	155	0.787097	3.906342	845	0.299408	0.375000	0.396062	
835	0.300599	165	0.836364	3.906342	835	0.300599	0.389000	0.396032	
839	0.307509	161	0.813665	3.906342	839	0.307509	0.389000	0.396003	
841	0.303210	159	0.823899	3.906342	841	0.303210	0.386000	0.395961	
834	0.344125	166	0.783133	3.906342	834	0.344125	0.417000	0.396048	
848	0.308962	152	0.684211	3.906342	848	0.308962	0.366000	0.395924	
841	0.330559	159	0.754717	3.906342	841	0.330559	0.398000	0.395932	
835	0.298204	165	0.800000	3.906342	835	0.298204	0.381000	0.395871	
840	0.308333	160	0.812500	3.906342	840	0.308333	0.389000	0.395843	
832	0.275240	168	0.779762	3.906342	832	0.275240	0.360000	0.395696	
833	0.292917	167	0.760479	3.906342	833	0.292917	0.371000	0.395596	
833	0.302521	167	0.868263	3.906342	833	0.302521	0.397000	0.395602	
828	0.307971	172	0.808140	3.906342	828	0.307971	0.394000	0.395595	
835	0.279042	165	0.842424	3.906342	835	0.279042	0.372000	0.395500	
828	0.345411	172	0.802326	3.906342	828	0.345411	0.424000	0.395614	
836	0.324163	164	0.780488	3.906342	836	0.324163	0.399000	0.395628	
828	0.316425	172	0.825581	3.906342	828	0.316425	0.404000	0.395661	
842	0.307601	158	0.778481	3.906342	842	0.307601	0.382000	0.395607	
825	0.333333	175	0.805714	3.906342	825	0.333333	0.416000	0.395687	
841	0.305589	159	0.811321	3.906342	841	0.305589	0.386000	0.395649	
838	0.305489	162	0.765432	3.906342	838	0.305489	0.380000	0.395588	
841	0.296076	159	0.861635	3.906342	841	0.296076	0.386000	0.395551	
827	0.281741	173	0.751445	3.906342	827	0.281741	0.363000	0.395425	
843	0.293001	157	0.853503	3.906342	843	0.293001	0.381000	0.395369	
822	0.304136	178	0.797753	3.906342	822	0.304136	0.392000	0.395356	
839	0.295590	161	0.788820	3.906342	839	0.295590	0.375000	0.395278	
836	0.306220	164	0.798780	3.906342	836	0.306220	0.387000	0.395247	
844	0.283175	156	0.762821	3.906342	844	0.283175	0.358000	0.395105	
821	0.336175	179	0.793296	3.906342	821	0.336175	0.418000	0.395192	
850	0.308235	150	0.740000	3.906342	850	0.308235	0.373000	0.395108	
810	0.314815	190	0.778947	3.906342	810	0.314815	0.403000	0.395138	
845	0.311243	155	0.800000	3.906342	845	0.311243	0.387000	0.395107	
842	0.307601	158	0.829114	3.906342	842	0.307601	0.390000	0.395088	
839	0.317044	161	0.801242	3.906342	839	0.317044	0.395000	0.395088	
844	0.330569	156	0.775641	3.906342	844	0.330569	0.400000	0.395106	
818	0.303178	182	0.747253	3.906342	818	0.303178	0.384000	0.395065	
832	0.307692	168	0.773810	3.906342	832	0.307692	0.386000	0.395032	
827	0.308343	173	0.843931	3.906342	827	0.308343	0.401000	0.395053	
811	0.308261	189	0.841270	3.906342	811	0.308261	0.409000	0.395104	
822	0.313869	178	0.814607	3.906342	822	0.313869	0.403000	0.395133	
841	0.275862	159	0.761006	3.906342	841	0.275862	0.353000	0.394980	
833	0.307323	167	0.736527	3.906342	833	0.307323	0.379000	0.394923	
855	0.314620	145	0.841379	3.906342	855	0.314620	0.391000	0.394909	
