Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            3980025895
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
8113000	-8.033152	8	3.310953	3.190371	0.132348	0.867652	--	--	0.001197	0.998803	
8114000	-8.154478	245	9.078193	13.584243	0.356217	0.643783	0.783463	0.216537	0.041590	0.958410	
8115000	-9.327820	74	2.608993	1.079579	0.083087	0.916913	0.995682	0.004318	0.001613	0.998387	
8116000	-8.758427	268	13.237917	5.225196	0.401996	0.598004	--	--	0.032497	0.967503	
8117000	-8.551775	183	4.063318	4.029474	0.087498	0.912502	--	--	0.016576	0.983424	
8118000	-9.699517	126	7.144867	21.069894	0.379744	0.620256	--	--	0.047718	0.952282	
8119000	-9.074647	308	17.992253	17.580154	0.458817	0.541183	0.901041	0.098959	0.143218	0.856782	
8120000	-11.351922	93	36.058835	9.204673	0.489649	0.510351	0.888283	0.111717	0.231159	0.768841	
8121000	-8.011371	184	3.937274	3.468993	0.161657	0.838343	0.975381	0.024619	0.017850	0.982150	
8122000	-7.721795	121	13.052408	8.324569	0.424718	0.575282	--	--	0.078779	0.921221	
8123000	-7.903304	490	6.040697	5.473043	0.258507	0.741493	0.748866	0.251134	0.018825	0.981175	
8124000	-7.710586	129	6.657065	3.203253	0.208782	0.791218	0.991544	0.008456	0.013840	0.986160	
8125000	-8.506857	62	12.692184	3.449585	0.450737	0.549263	--	--	0.049403	0.950597	
8126000	-8.652619	231	5.157047	2.543117	0.246135	0.753865	--	--	0.013985	0.986015	
8127000	-8.213445	94	14.559659	16.779848	0.411465	0.588535	--	--	0.158492	0.841508	
8128000	-8.093849	131	8.071135	11.398597	0.251160	0.748840	--	--	0.021681	0.978319	
8129000	-8.768892	340	7.167531	2.807377	0.350643	0.649357	0.947063	0.052937	0.014915	0.985085	
8130000	-8.859268	127	14.083831	2.573479	0.424998	0.575002	0.872270	0.127730	0.043432	0.956568	
8131000	-8.481996	255	16.709035	5.800297	0.432627	0.567373	--	--	0.103269	0.896731	
8132000	-7.767294	173	3.323582	4.950173	0.083918	0.916082	0.819670	0.180330	0.005108	0.994892	
8133000	-8.012829	276	8.729341	4.378364	0.260547	0.739453	0.857074	0.142926	0.047196	0.952804	
8134000	-8.114374	270	15.346817	6.372785	0.429110	0.570890	--	--	0.027639	0.972361	
8135000	-8.450539	266	3.960744	7.774284	0.193156	0.806844	0.794307	0.205693	0.015410	0.984590	
8136000	-8.214614	93	6.321904	13.958003	0.266446	0.733554	0.688276	0.311724	0.018441	0.981559	
8137000	-8.646910	124	1.975636	1.112476	0.048174	0.951826	0.996805	0.003195	0.002043	0.997957	
8138000	-8.567567	479	14.569556	7.179339	0.419753	0.580247	0.882349	0.117651	0.146657	0.853343	
8139000	-8.440769	281	11.475782	15.238731	0.340838	0.659162	0.906798	0.093202	0.056398	0.943602	
8140000	-7.701689	241	8.956311	10.476740	0.321033	0.678967	0.972905	0.027095	0.088417	0.911583	
8141000	-9.089315	363	2.046330	5.827339	0.043276	0.956724	--	--	0.002701	0.997299	
8142000	-7.741469	331	5.898789	2.167089	0.409696	0.590304	0.931571	0.068429	0.017428	0.982572	
8143000	-7.683913	390	8.500956	5.870335	0.350691	0.649309	0.974716	0.025284	0.051485	0.948515	
8144000	-8.798049	404	17.981354	5.596127	0.465727	0.534273	0.966186	0.033814	0.154525	0.845475	
8145000	-7.231437	30	6.662980	4.169887	0.274088	0.725912	--	--	0.026205	0.973795	
8146000	-8.569946	134	11.684466	2.557733	0.422914	0.577086	0.926363	0.073637	0.023287	0.976713	
8147000	-8.276305	264	7.075685	1.787647	0.326760	0.673240	--	--	0.040744	0.959256	
8148000	-7.752829	493	11.904420	10.628850	0.407464	0.592536	0.905659	0.094341	0.088182	0.911818	
8149000	-8.390174	111	7.542466	1.732079	0.365171	0.634829	0.964557	0.035443	0.013694	0.986306	
8150000	-7.477597	18	7.108899	11.185916	0.185033	0.814967	0.668617	0.331383	0.012746	0.987254	
8151000	-8.449188	297	14.225543	6.974088	0.439462	0.560538	0.980212	0.019788	0.145794	0.854206	
8152000	-8.173137	142	9.431539	10.901713	0.421577	0.578423	--	--	0.023847	0.976153	
8153000	-10.558337	81	26.167137	7.797024	0.478121	0.521879	--	--	0.265406	0.734594	
8154000	-8.689796	472	16.155275	9.415624	0.432690	0.567310	0.795743	0.204257	0.088762	0.911238	
8155000	-8.222824	44	4.300808	4.535167	0.102452	0.897548	0.603416	0.396584	0.007816	0.992184	
8156000	-8.206492	484	12.626370	6.192256	0.401288	0.598712	0.978162	0.021838	0.080938	0.919062	
8157000	-8.730190	109	9.417339	16.198333	0.421436	0.578564	0.588966	0.411034	0.072068	0.927932	
8158000	-8.111515	263	4.530336	6.477105	0.148103	0.851897	0.888982	0.111018	0.009515	0.990485	
8159000	-9.241827	425	1.198802	5.895116	0.029543	0.970457	--	--	0.001138	0.998862	
8160000	-9.472427	159	7.038981	20.488842	0.357630	0.642370	0.779135	0.220865	0.028453	0.971547	
8161000	-8.416350	317	6.741418	1.829330	0.387285	0.612715	0.994396	0.005604	0.022192	0.977808	
8162000	-7.502190	306	8.009807	7.310950	0.207359	0.792641	--	--	0.026738	0.973262	
8163000	-9.040863	376	14.338635	4.479633	0.384497	0.615503	0.992488	0.007512	0.048352	0.951648	
8164000	-8.070312	269	14.152153	9.865510	0.355463	0.644537	--	--	0.018830	0.981170	
8165000	-8.265907	313	19.998943	15.264333	0.433795	0.566205	--	--	0.166974	0.833026	
8166000	-8.284319	435	10.491910	12.855753	0.407681	0.592319	0.934639	0.065361	0.060481	0.939519	
8167000	-7.994145	368	8.310255	11.906875	0.282076	0.717924	--	--	0.043653	0.956347	
8168000	-8.797971	434	2.393223	2.151733	0.055716	0.944284	--	--	0.005049	0.994951	
8169000	-8.024267	344	16.454645	12.404482	0.407444	0.592556	0.766429	0.233571	0.086444	0.913556	
8170000	-8.823233	178	4.874457	0.221346	0.889506	0.110494	0.996429	0.003571	0.005290	0.994710	
8171000	-8.182941	153	3.909519	8.375126	0.166663	0.833337	--	--	0.008283	0.991717	
8172000	-7.990410	99	12.964353	4.869472	0.437315	0.562685	0.922218	0.077782	0.039026	0.960974	
8173000	-6.912245	400	6.075317	5.332882	0.109894	0.890106	0.993310	0.006690	0.011669	0.988331	
8174000	-7.498613	314	6.439120	7.339987	0.268289	0.731711	0.981535	0.018465	0.024942	0.975058	
8175000	-8.420517	100	2.848022	2.562395	0.078438	0.921562	--	--	0.003539	0.996461	
8176000	-8.906271	354	20.344595	15.424302	0.494146	0.505854	--	--	0.165987	0.834013	
8177000	-9.446061	264	1.311279	1.864052	0.017687	0.982313	--	--	0.001728	0.998272	
8178000	-7.818847	85	6.661034	3.208605	0.191123	0.808877	0.985390	0.014610	0.020385	0.979615	
8179000	-8.058191	246	9.691829	6.589013	0.361325	0.638675	0.980122	0.019878	0.034620	0.965380	
8180000	-8.181279	217	3.495567	7.233742	0.095540	0.904460	--	--	0.005053	0.994947	
8181000	-9.563472	115	3.345866	15.164172	0.151813	0.848187	0.409251	0.590749	0.004010	0.995990	
8182000	-8.500879	5	14.312625	4.647803	0.413663	0.586337	0.978514	0.021486	0.126772	0.873228	
8183000	-8.187605	240	4.264880	10.311698	0.144640	0.855360	0.689114	0.310886	0.007944	0.992056	
8184000	-7.950307	357	1.838989	6.575228	0.016174	0.983826	--	--	0.001667	0.998333	
8185000	-9.341816	104	1.434542	6.999203	0.015208	0.984792	0.825657	0.174343	0.000717	0.999283	
8186000	-7.852800	345	4.827298	4.029088	0.162960	0.837040	0.840141	0.159859	0.017598	0.982402	
8187000	-8.801450	438	6.390592	1.329394	0.256722	0.743278	0.964536	0.035464	0.012679	0.987321	
8188000	-9.006482	100	13.421728	23.598333	0.449192	0.550808	--	--	0.085707	0.914293	
8189000	-7.941077	431	1.448314	5.826570	0.016529	0.983471	0.953257	0.046743	0.000522	0.999478	
8190000	-7.303664	49	5.548871	5.259986	0.123214	0.876786	--	--	0.016831	0.983169	
8191000	-8.345111	284	8.143497	4.762422	0.307073	0.692927	0.974862	0.025138	0.048483	0.951517	
8192000	-7.708972	115	6.731164	6.798418	0.260957	0.739043	0.713068	0.286932	0.013310	0.986690	
8193000	-9.101870	11	19.656910	20.638238	0.477019	0.522981	--	--	0.171385	0.828615	
8194000	-7.799730	272	8.215787	4.653843	0.333795	0.666205	--	--	0.051691	0.948309	
8195000	-8.136316	33	8.884597	3.854913	0.335955	0.664045	0.945738	0.054262	0.043308	0.956692	
8196000	-7.585577	125	2.512551	2.549727	0.071717	0.928283	--	--	0.000326	0.999674	
8197000	-8.457555	412	1.006350	2.146221	0.009240	0.990760	0.779099	0.220901	0.000439	0.999561	
8198000	-7.901573	40	8.432591	2.076091	0.315754	0.684246	0.959954	0.040046	0.010382	0.989618	
8199000	-7.709675	349	4.271973	9.281438	0.118627	0.881373	0.955080	0.044920	0.006031	0.993969	
8200000	-8.349152	159	4.997358	1.546757	0.275370	0.724630	0.985102	0.014898	0.010230	0.989770	
8201000	-7.699317	85	8.799108	6.849534	0.257174	0.742826	0.952472	0.047528	0.036067	0.963933	
8202000	-8.369036	239	15.354874	5.500208	0.457317	0.542683	0.993021	0.006979	0.058630	0.941370	
8203000	-8.675456	1	7.618807	1.794424	0.282476	0.717524	0.998086	0.001914	0.022387	0.977613	
8204000	-8.040009	153	3.378397	6.704206	0.125074	0.874926	--	--	0.006035	0.993965	
8205000	-8.577903	180	15.767596	13.109069	0.433047	0.566953	0.868836	0.131164	0.038530	0.961470	
8206000	-7.964292	25	5.751771	9.804756	0.198562	0.801438	--	--	0.028112	0.971888	
8207000	-8.117492	98	7.812150	3.659406	0.289812	0.710188	0.989677	0.010323	0.024014	0.975986	
8208000	-8.333322	351	3.679500	11.538759	0.127155	0.872845	--	--	0.005684	0.994316	
8209000	-7.774438	302	3.201005	4.351268	0.058133	0.941867	--	--	0.001948	0.998052	
8210000	-7.940332	132	5.857809	2.939171	0.196894	0.803106	0.998088	0.001912	0.004315	0.995685	
8211000	-7.574849	49	10.765751	12.376085	0.306491	0.693509	--	--	0.060907	0.939093	
8212000	-7.527775	129	8.281694	4.939971	0.256030	0.743970	0.982973	0.017027	0.021366	0.978634	
8213000	-7.716475	276	5.276872	5.139465	0.143240	0.856760	0.778537	0.221463	0.019863	0.980137	
8214000	-7.939193	291	6.738968	5.984861	0.223970	0.776030	--	--	0.009396	0.990604	
8215000	-7.466859	93	6.694741	8.661258	0.235871	0.764129	0.815984	0.184016	0.018323	0.981677	
8216000	-8.534776	165	2.303598	4.712310	0.041800	0.958200	0.652366	0.347634	0.002713	0.997287	
8217000	-10.569046	89	17.340080	0.500135	0.844631	0.155369	--	--	0.096920	0.903080	
8218000	-7.730670	42	6.181602	4.116059	0.268783	0.731217	--	--	0.040874	0.959126	
8219000	-8.146868	203	10.961100	14.505742	0.386579	0.613421	--	--	0.116440	0.883560	
8220000	-7.802178	378	11.803180	3.165648	0.430730	0.569270	0.993061	0.006939	0.060189	0.939811	
8221000	-9.235616	301	25.093541	21.163223	0.492505	0.507495	--	--	0.077700	0.922300	
8222000	-8.311738	168	13.072791	9.564212	0.448036	0.551964	--	--	0.038978	0.961022	
8223000	-8.379889	472	7.735386	8.424785	0.288678	0.711322	0.711758	0.288242	0.024531	0.975469	
8224000	-7.791816	187	11.009824	7.304897	0.311348	0.688652	0.743899	0.256101	0.033205	0.966795	
8225000	-8.068177	281	4.274911	1.940339	0.087907	0.912093	0.995666	0.004334	0.006588	0.993412	
8226000	-9.441948	152	1.564107	8.260266	0.025325	0.974675	0.781826	0.218174	0.002420	0.997580	
8227000	-8.145650	253	11.941538	7.307739	0.349339	0.650661	0.950719	0.049281	0.045937	0.954063	
8228000	-7.861172	491	9.857638	8.694486	0.356084	0.643916	--	--	0.095269	0.904731	
8229000	-7.669741	3	5.391600	5.254106	0.159109	0.840891	0.961235	0.038765	0.006237	0.993763	
8230000	-9.689272	186	3.086352	0.439352	0.493121	0.506879	0.999790	0.000210	0.006692	0.993308	
8231000	-8.486122	389	1.641732	3.405500	0.008802	0.991198	0.983594	0.016406	0.000509	0.999491	
8232000	-8.676714	19	11.575934	15.054420	0.392919	0.607081	0.675380	0.324620	0.089038	0.910962	
8233000	-7.438285	278	5.281885	9.672309	0.199732	0.800268	0.977053	0.022947	0.007902	0.992098	
8234000	-8.258827	483	3.897649	8.820588	0.093943	0.906057	0.828099	0.171901	0.009561	0.990439	
8235000	-8.570287	494	12.552256	9.223166	0.418372	0.581628	0.871758	0.128242	0.096561	0.903439	
8236000	-7.818437	211	5.978257	4.288192	0.286369	0.713631	0.967923	0.032077	0.021489	0.978511	
8237000	-8.789142	358	1.906551	7.302379	0.040176	0.959824	0.826390	0.173610	0.001144	0.998856	
8238000	-8.559271	71	7.469059	2.355743	0.357258	0.642742	--	--	0.018007	0.981993	
8239000	-8.002718	468	9.330974	6.905589	0.341723	0.658277	--	--	0.044860	0.955140	
8240000	-8.083787	241	11.751544	3.162083	0.373203	0.626797	0.997555	0.002445	0.110675	0.889325	
8241000	-7.512585	378	10.281986	4.789671	0.352684	0.647316	0.984355	0.015645	0.049277	0.950723	
8242000	-7.845252	302	3.211541	3.836027	0.058368	0.941632	--	--	0.001945	0.998055	
8243000	-8.223651	146	14.771661	8.294026	0.410209	0.589791	0.904430	0.095570	0.117059	0.882941	
8244000	-8.075472	338	6.113463	3.397396	0.183594	0.816406	0.979364	0.020636	0.021452	0.978548	
8245000	-8.894496	86	2.447627	11.052771	0.075933	0.924067	0.845131	0.154869	0.004739	0.995261	
8246000	-7.738191	52	5.355901	3.654175	0.202894	0.797106	--	--	0.019249	0.980751	
8247000	-7.963920	274	9.206656	11.244401	0.298414	0.701586	0.744902	0.255098	0.061283	0.938717	
8248000	-8.425304	448	8.987706	3.148847	0.416196	0.583804	--	--	0.019044	0.980956	
8249000	-7.892490	462	2.328192	5.422964	0.035435	0.964565	--	--	0.003839	0.996161	
8250000	-8.557446	205	16.337370	17.130363	0.464060	0.535940	0.746582	0.253418	0.120343	0.879657	
8251000	-7.982127	177	7.343450	7.547560	0.310817	0.689183	0.954632	0.045368	0.042296	0.957704	
8252000	-8.022471	176	8.892102	6.310904	0.250992	0.749008	--	--	0.032505	0.967495	
8253000	-8.494285	440	2.990235	3.904261	0.089295	0.910705	0.882976	0.117024	0.004975	0.995025	
8254000	-9.323460	58	1.655807	11.378309	0.028258	0.971742	0.484323	0.515677	0.001103	0.998897	
8255000	-7.916351	293	6.003282	9.576348	0.300738	0.699262	0.959063	0.040937	0.007795	0.992205	
8256000	-7.979588	448	9.966960	8.932459	0.401358	0.598642	--	--	0.025396	0.974604	
8257000	-7.815360	203	6.894195	1.894654	0.351672	0.648328	--	--	0.041639	0.958361	
8258000	-7.538954	174	9.002741	9.582908	0.305288	0.694712	0.795444	0.204556	0.001868	0.998132	
8259000	-8.371071	81	8.895213	2.843320	0.405772	0.594228	--	--	0.066752	0.933248	
8260000	-8.429996	18	17.186356	7.360119	0.369323	0.630677	0.834525	0.165475	0.056587	0.943413	
8261000	-8.124582	235	11.193758	9.834401	0.422089	0.577911	--	--	0.038772	0.961228	
8262000	-7.736232	111	6.241996	6.080101	0.213353	0.786647	0.849878	0.150122	0.010411	0.989589	
8263000	-7.501217	465	5.048465	3.032600	0.213703	0.786297	--	--	0.009778	0.990222	
8264000	-7.987538	495	2.009017	4.432665	0.087305	0.912695	0.936221	0.063779	0.000316	0.999684	
8265000	-7.944167	428	11.190303	2.041346	0.389093	0.610907	0.998745	0.001255	0.054549	0.945451	
8266000	-8.578669	371	10.617121	4.561953	0.381026	0.618974	0.952932	0.047068	0.030204	0.969796	
8267000	-8.261802	402	4.891915	3.410890	0.173810	0.826190	--	--	0.010392	0.989608	
8268000	-8.313844	407	17.822891	16.452132	0.488003	0.511997	--	--	0.230850	0.769150	
8269000	-9.224552	443	1.357934	6.528989	0.039538	0.960462	--	--	0.002535	0.997465	
8270000	-9.593788	380	3.417618	0.663216	0.154534	0.845466	0.999662	0.000338	0.006236	0.993764	
8271000	-8.794843	167	10.918634	2.029066	0.361284	0.638716	0.967647	0.032353	0.046754	0.953246	
8272000	-8.632615	121	12.037833	21.018180	0.456254	0.543746	--	--	0.087516	0.912484	
8273000	-7.334354	447	6.118156	7.264672	0.130577	0.869423	0.855912	0.144088	0.017671	0.982329	
8274000	-7.790335	357	2.509173	4.308931	0.027113	0.972887	--	--	0.002889	0.997111	
8275000	-8.579596	11	1.623142	5.513054	0.026193	0.973807	--	--	0.001701	0.998299	
8276000	-8.060263	335	10.243615	10.291665	0.387746	0.612254	0.955929	0.044071	0.052182	0.947818	
8277000	-7.565349	46	8.730881	4.262403	0.224323	0.775677	0.994974	0.005026	0.017697	0.982303	
8278000	-8.252020	492	4.458499	5.389230	0.217595	0.782405	0.705581	0.294419	0.022475	0.977525	
8279000	-8.183164	163	7.595048	3.069096	0.310380	0.689620	--	--	0.010341	0.989659	
8280000	-8.607459	426	5.232061	1.725305	0.230281	0.769719	0.935105	0.064895	0.016600	0.983400	
8281000	-10.230989	33	45.897926	32.278319	0.499840	0.500160	0.642767	0.357233	0.389820	0.610180	
8282000	-7.707313	187	9.727961	6.897518	0.280595	0.719405	0.737653	0.262347	0.026310	0.973690	
8283000	-8.428471	446	14.885347	3.982281	0.423268	0.576732	0.995428	0.004572	0.106401	0.893599	
8284000	-7.750997	299	4.646840	3.390612	0.222010	0.777990	--	--	0.012954	0.987046	
8285000	-7.872390	199	10.751082	11.334054	0.427903	0.572097	--	--	0.044816	0.955184	
8286000	-8.403299	93	5.872273	1.423128	0.220184	0.779816	0.978323	0.021677	0.012347	0.987653	
8287000	-8.494299	198	8.712670	1.612652	0.427349	0.572651	0.998531	0.001469	0.030284	0.969716	
8288000	-9.130828	427	12.010247	2.220681	0.433532	0.566468	0.994929	0.005071	0.054072	0.945928	
8289000	-8.539050	199	19.195810	11.052639	0.479270	0.520730	--	--	0.114395	0.885605	
8290000	-8.367324	361	12.067369	16.029653	0.442550	0.557450	--	--	0.034771	0.965229	
8291000	-7.926474	417	4.182981	6.674603	0.093425	0.906575	0.979805	0.020195	0.007224	0.992776	
8292000	-7.959316	232	11.392950	12.815830	0.379812	0.620188	0.916638	0.083362	0.104145	0.895855	
8293000	-7.938493	136	10.248111	3.959980	0.355262	0.644738	--	--	0.031803	0.968197	
8294000	-8.810039	463	12.790500	3.900779	0.460345	0.539655	0.985324	0.014676	0.115517	0.884483	
8295000	-7.984266	78	7.594118	3.718297	0.238105	0.761895	--	--	0.026274	0.973726	
8296000	-9.147860	105	20.345703	16.621633	0.453837	0.546163	--	--	0.157894	0.842106	
8297000	-7.260312	63	6.241505	4.129845	0.150393	0.849607	0.990343	0.009657	0.013356	0.986644	
8298000	-7.937857	180	8.483982	8.649853	0.289827	0.710173	0.912188	0.087812	0.011957	0.988043	
8299000	-8.216511	318	13.133212	11.825529	0.344279	0.655721	0.655293	0.344707	0.123806	0.876194	
8300000	-7.584759	54	4.717102	4.125576	0.193047	0.806953	--	--	0.008706	0.991294	
8301000	-8.292776	307	7.115089	1.350830	0.420444	0.579556	--	--	0.021176	0.978824	
8302000	-8.053679	409	4.182726	1.936544	0.218453	0.781547	0.993511	0.006489	0.014921	0.985079	
8303000	-8.131064	485	4.839816	4.154116	0.195296	0.804704	--	--	0.005246	0.994754	
8304000	-8.110440	48	12.792274	8.822956	0.368564	0.631436	--	--	0.099329	0.900671	
8305000	-7.958386	385	9.763776	11.856734	0.388634	0.611366	--	--	0.075047	0.924953	
8306000	-7.898923	268	5.937398	5.271696	0.200934	0.799066	--	--	0.004904	0.995096	
8307000	-8.241476	232	0.949601	4.240969	0.006633	0.993367	0.921326	0.078674	0.000850	0.999150	
8308000	-8.227600	355	11.125317	12.400557	0.355937	0.644063	0.937548	0.062452	0.049729	0.950271	
8309000	-9.046787	98	17.085191	5.587064	0.436610	0.563390	0.985969	0.014031	0.094290	0.905710	
8310000	-7.957878	317	4.858225	6.587796	0.203262	0.796738	0.924571	0.075429	0.013682	0.986318	
8311000	-9.160555	76	1.848769	10.533642	0.035932	0.964068	--	--	0.000620	0.999380	
8312000	-7.850204	326	3.532095	8.604684	0.079099	0.920901	--	--	0.001308	0.998692	
8313000	-8.769494	173	3.944775	12.404049	0.154576	0.845424	0.601357	0.398643	0.008420	0.991580	
8314000	-8.723611	60	1.611671	2.772972	0.034788	0.965212	0.951169	0.048831	0.001208	0.998792	
8315000	-7.801900	281	9.546013	7.614712	0.253711	0.746289	0.966914	0.033086	0.034806	0.965194	
8316000	-8.093447	421	4.476143	10.469124	0.201259	0.798741	0.918264	0.081736	0.008741	0.991259	
8317000	-8.418382	355	13.632774	8.261566	0.378049	0.621951	0.969674	0.030326	0.064158	0.935842	
8318000	-7.827493	274	9.589619	6.351932	0.294572	0.705428	0.853626	0.146374	0.058761	0.941239	
8319000	-8.590970	104	21.304470	9.194843	0.439889	0.560111	0.945140	0.054860	0.105901	0.894099	
8320000	-8.395800	44	8.055181	7.991513	0.253063	0.746937	0.593748	0.406252	0.026692	0.973308	
8321000	-8.246435	251	4.929500	6.384713	0.158296	0.841704	--	--	0.005935	0.994065	
8322000	-8.229970	277	11.961464	5.134530	0.404651	0.595349	0.891791	0.108209	0.077738	0.922262	
8323000	-8.286683	76	16.640304	15.823174	0.435623	0.564377	--	--	0.050956	0.949044	
8324000	-7.298492	195	3.201008	3.794229	0.058941	0.941059	--	--	0.005989	0.994011	
8325000	-7.833660	369	12.860115	9.211172	0.393087	0.606913	--	--	0.070525	0.929475	
8326000	-7.680448	167	3.283092	4.232557	0.080451	0.919549	0.828532	0.171468	0.005515	0.994485	
8327000	-8.104780	493	1.770643	2.447709	0.032793	0.967207	0.971339	0.028661	0.002093	0.997907	
8328000	-7.840910	94	6.827015	9.037766	0.210324	0.789676	--	--	0.045579	0.954421	
8329000	-8.154899	149	2.728944	4.513713	0.028078	0.971922	0.959526	0.040474	0.005786	0.994214	
8330000	-8.631225	294	1.729878	7.817931	0.055868	0.944132	0.884569	0.115431	0.003934	0.996066	
8331000	-8.872777	109	17.976527	6.356530	0.459289	0.540711	0.864510	0.135490	0.153013	0.846987	
8332000	-8.153116	382	9.543495	11.852917	0.352321	0.647679	--	--	0.020937	0.979063	
8333000	-7.949529	257	14.193269	11.059724	0.426247	0.573753	--	--	0.046195	0.953805	
8334000	-8.181759	57	2.209848	2.766947	0.019729	0.980271	--	--	0.002889	0.997111	
8335000	-8.315255	490	10.426771	2.679057	0.454282	0.545718	0.902003	0.097997	0.047014	0.952986	
8336000	-9.941034	391	5.618485	17.472510	0.410583	0.589417	0.935960	0.064040	0.020816	0.979184	
8337000	-7.263568	40	3.748768	4.898886	0.106043	0.893957	0.829317	0.170683	0.002246	0.997754	
8338000	-8.249646	64	14.396938	15.164045	0.408717	0.591283	0.876541	0.123459	0.134920	0.865080	
8339000	-8.819310	60	19.560612	20.902229	0.490697	0.509303	0.779183	0.220817	0.151942	0.848058	
8340000	-7.493514	446	5.573944	5.794842	0.182943	0.817057	0.984971	0.015029	0.021225	0.978775	
8341000	-8.075744	465	2.124806	4.635259	0.053912	0.946088	--	--	0.001905	0.998095	
8342000	-7.912657	384	4.588203	7.612550	0.159452	0.840548	0.914997	0.085003	0.018273	0.981727	
8343000	-7.636218	500	2.187655	3.183460	0.027776	0.972224	--	--	0.002045	0.997955	
8344000	-7.589433	480	3.694340	5.961758	0.116844	0.883156	0.976766	0.023234	0.001188	0.998812	
8345000	-7.927953	169	7.921733	11.356305	0.371198	0.628802	0.925964	0.074036	0.040959	0.959041	
8346000	-8.157335	456	8.453746	8.237221	0.304251	0.695749	0.984678	0.015322	0.019782	0.980218	
8347000	-8.189324	214	3.129937	5.606971	0.061592	0.938408	--	--	0.002749	0.997251	
8348000	-7.852793	164	11.663587	13.668332	0.425336	0.574664	--	--	0.080465	0.919535	
8349000	-8.341490	11	2.871474	6.740210	0.078689	0.921311	--	--	0.005331	0.994669	
8350000	-8.315033	359	9.538812	1.385067	0.697652	0.302348	0.991269	0.008731	0.020281	0.979719	
8351000	-8.664888	79	9.655298	21.001077	0.373988	0.626012	0.885619	0.114381	0.028982	0.971018	
8352000	-8.450516	149	5.713354	2.569731	0.146863	0.853137	0.992173	0.007827	0.021830	0.978170	
8353000	-8.570110	212	14.955360	10.257664	0.370643	0.629357	0.956716	0.043284	0.099614	0.900386	
8354000	-8.243418	398	5.432033	4.390108	0.146998	0.853002	--	--	0.007318	0.992682	
8355000	-8.605908	352	1.376330	7.173954	0.036791	0.963209	--	--	0.001952	0.998048	
8356000	-8.532137	16	11.365848	7.462444	0.416664	0.583336	--	--	0.036971	0.963029	
8357000	-8.730916	274	9.932428	19.478769	0.362113	0.637887	0.629063	0.370937	0.081581	0.918419	
8358000	-7.958561	359	12.169721	10.848411	0.424133	0.575867	0.911922	0.088078	0.037665	0.962335	
8359000	-7.738841	306	12.319433	9.680053	0.318411	0.681589	--	--	0.058972	0.941028	
8360000	-8.283900	214	9.838277	3.556614	0.330903	0.669097	--	--	0.021903	0.978097	
8361000	-7.379846	18	2.164152	5.239280	0.020719	0.979281	0.596111	0.403889	0.001167	0.998833	
8362000	-7.651314	43	2.574977	4.090340	0.111566	0.888434	0.971692	0.028308	0.004779	0.995221	
8363000	-8.146943	380	14.283303	9.884470	0.381746	0.618254	0.971559	0.028441	0.096035	0.903965	
8364000	-7.876353	139	10.045487	11.601811	0.386230	0.613770	--	--	0.056967	0.943033	
8365000	-9.441048	183	7.112383	1.248200	0.375931	0.624069	--	--	0.041778	0.958222	
8366000	-9.772317	301	2.234258	1.325382	0.055942	0.944058	--	--	0.000680	0.999320	
8367000	-7.733357	397	7.054733	8.274177	0.282178	0.717822	0.959897	0.040103	0.013345	0.986655	
8368000	-9.564593	189	5.313107	0.109804	0.879205	0.120795	--	--	0.014404	0.985596	
8369000	-8.291609	44	3.731136	6.851012	0.086284	0.913716	0.462382	0.537618	0.006291	0.993709	
8370000	-7.966768	353	5.496909	6.128935	0.162202	0.837798	0.972131	0.027869	0.014934	0.985066	
8371000	-8.699132	84	6.659662	0.675246	0.553244	0.446756	0.999805	0.000195	0.006268	0.993732	
8372000	-7.765161	350	8.595755	10.504213	0.373184	0.626816	0.941755	0.058245	0.017570	0.982430	
8373000	-7.661006	130	9.411025	4.540987	0.351901	0.648099	--	--	0.026086	0.973914	
8374000	-8.599512	176	16.580231	13.399954	0.410779	0.589221	--	--	0.103814	0.896186	
8375000	-8.291221	364	6.195866	10.466376	0.190662	0.809338	0.669227	0.330773	0.083932	0.916068	
8376000	-8.060796	274	3.811464	8.676016	0.093753	0.906247	0.657649	0.342351	0.012661	0.987339	
