Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run4.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1840406959
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run4.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
15009000	-8.745112	113	1.599945	8.240515	0.025292	0.974708	0.894438	0.105562	0.001056	0.998944	
15010000	-7.833125	105	6.018328	8.039886	0.173696	0.826304	--	--	0.020392	0.979608	
15011000	-9.323830	467	2.566381	1.581441	0.044581	0.955419	0.996254	0.003746	0.003782	0.996218	
15012000	-9.389987	62	5.486396	0.381090	0.816276	0.183724	--	--	0.009993	0.990007	
15013000	-11.955941	443	1.707976	15.152231	0.126015	0.873985	--	--	0.005643	0.994357	
15014000	-8.676271	387	7.203465	3.439234	0.289220	0.710780	0.745286	0.254714	0.016477	0.983523	
15015000	-8.422410	472	11.699816	7.210073	0.375551	0.624449	0.809220	0.190780	0.050202	0.949798	
15016000	-8.276197	428	2.826176	12.522881	0.071451	0.928549	0.918500	0.081500	0.005433	0.994567	
15017000	-7.858576	250	2.470386	3.939667	0.057665	0.942335	0.975502	0.024498	0.001030	0.998970	
15018000	-8.400003	8	8.825309	14.990095	0.420051	0.579949	--	--	0.010878	0.989122	
15019000	-7.834647	491	3.216715	5.798576	0.092873	0.907127	--	--	0.013234	0.986766	
15020000	-7.612301	118	4.760390	5.012591	0.184159	0.815841	0.956433	0.043567	0.005135	0.994865	
15021000	-8.342899	188	2.773102	3.982008	0.075394	0.924606	--	--	0.002050	0.997950	
15022000	-8.941775	467	17.862807	5.244761	0.410819	0.589181	0.991388	0.008612	0.124977	0.875023	
15023000	-8.030702	131	9.213715	4.060708	0.312448	0.687552	--	--	0.024000	0.976000	
15024000	-8.399138	12	1.387208	1.277270	0.021009	0.978991	0.902827	0.097173	0.000070	0.999930	
15025000	-8.414558	71	2.008714	5.851011	0.052255	0.947745	--	--	0.001462	0.998538	
15026000	-7.990296	454	5.547941	4.337018	0.292168	0.707832	--	--	0.024854	0.975146	
15027000	-8.493922	335	14.674997	13.535924	0.452390	0.547610	0.941389	0.058611	0.093876	0.906124	
15028000	-7.830302	174	7.215088	3.392699	0.294337	0.705663	0.896624	0.103376	0.001031	0.998969	
15029000	-7.493526	313	11.224393	5.262529	0.293303	0.706697	--	--	0.056057	0.943943	
15030000	-7.626907	458	4.552811	5.494372	0.143162	0.856838	0.980500	0.019500	0.005969	0.994031	
15031000	-8.827423	101	21.995363	12.513395	0.470827	0.529173	0.947471	0.052529	0.145037	0.854963	
15032000	-8.709869	287	18.897676	22.223078	0.463375	0.536625	--	--	0.150321	0.849679	
15033000	-7.637546	5	8.473132	5.336123	0.296787	0.703213	0.965048	0.034952	0.057533	0.942467	
15034000	-7.744218	349	11.264356	6.881872	0.327354	0.672646	0.982909	0.017091	0.035664	0.964336	
15035000	-7.897997	172	3.721592	4.610314	0.095737	0.904263	--	--	0.007103	0.992897	
15036000	-9.855826	28	0.791288	10.620499	0.006771	0.993229	--	--	0.000339	0.999661	
15037000	-9.404431	82	18.244878	4.477208	0.457077	0.542923	0.938291	0.061709	0.090811	0.909189	
15038000	-8.408186	414	3.532669	4.288371	0.106172	0.893828	--	--	0.006497	0.993503	
15039000	-8.050194	242	7.431750	2.738706	0.250392	0.749608	0.984040	0.015960	0.015477	0.984523	
15040000	-8.324380	487	1.706378	4.589757	0.035323	0.964677	0.917607	0.082393	0.001530	0.998470	
15041000	-7.238959	63	5.498239	6.236060	0.117807	0.882193	0.980318	0.019682	0.010926	0.989074	
15042000	-8.185350	407	16.946027	6.345039	0.467882	0.532118	--	--	0.189859	0.810141	
15043000	-7.619215	199	3.345888	3.365327	0.127912	0.872088	--	--	0.004003	0.995997	
15044000	-9.480106	318	8.473180	21.788503	0.300461	0.699539	0.442654	0.557346	0.082266	0.917734	
15045000	-8.187541	469	1.338464	5.315666	0.009692	0.990308	0.880811	0.119189	0.001054	0.998946	
15046000	-7.620957	241	3.535274	6.973888	0.099221	0.900779	0.976858	0.023142	0.016555	0.983445	
15047000	-8.453198	457	1.240161	4.840268	0.009426	0.990574	--	--	0.000429	0.999571	
15048000	-8.404789	329	6.169226	11.581179	0.304925	0.695075	0.842190	0.157810	0.021514	0.978486	
15049000	-9.161781	111	11.612523	1.032323	0.579862	0.420138	0.985463	0.014537	0.029340	0.970660	
15050000	-8.345224	201	12.848179	7.300612	0.369538	0.630462	0.795107	0.204893	0.078132	0.921868	
15051000	-8.984075	238	1.434072	6.270745	0.023719	0.976281	0.912740	0.087260	0.001561	0.998439	
15052000	-8.507408	483	1.650740	3.445114	0.015245	0.984755	0.853594	0.146406	0.001563	0.998437	
15053000	-7.810776	127	4.570671	5.186718	0.130393	0.869607	0.583850	0.416150	0.005709	0.994291	
15054000	-8.943032	67	0.828424	3.625497	0.005414	0.994586	0.988599	0.011401	0.000311	0.999689	
15055000	-8.115536	46	9.796809	17.115356	0.302958	0.697042	0.945588	0.054412	0.026963	0.973037	
15056000	-7.956708	398	9.428298	7.278759	0.288711	0.711289	--	--	0.021360	0.978640	
15057000	-8.342689	22	9.378871	3.462273	0.264391	0.735609	--	--	0.022458	0.977542	
15058000	-7.851246	48	2.579861	5.959037	0.046286	0.953714	--	--	0.004812	0.995188	
15059000	-10.579649	449	0.652742	1.045628	0.003179	0.996821	0.993479	0.006521	0.000391	0.999609	
15060000	-9.502977	206	33.112473	32.377362	0.498331	0.501669	0.809259	0.190741	0.179371	0.820629	
15061000	-8.904279	196	3.459232	1.383719	0.147359	0.852641	--	--	0.003109	0.996891	
15062000	-7.866126	448	7.463549	7.071005	0.341091	0.658909	--	--	0.014593	0.985407	
15063000	-7.383695	63	3.719463	3.854699	0.061873	0.938127	0.986364	0.013636	0.004899	0.995101	
15064000	-8.975223	371	5.636896	12.717834	0.269445	0.730555	0.712903	0.287097	0.010594	0.989406	
15065000	-8.267709	311	7.098887	5.641129	0.281656	0.718344	0.659634	0.340366	0.016738	0.983262	
15066000	-7.919326	58	7.392456	3.310352	0.259814	0.740186	0.946933	0.053067	0.017655	0.982345	
15067000	-7.936490	127	7.722069	10.461246	0.277667	0.722333	0.539833	0.460167	0.017148	0.982852	
15068000	-7.761922	457	7.395256	7.907501	0.240106	0.759894	--	--	0.015335	0.984665	
15069000	-8.844665	141	19.111878	26.208117	0.408512	0.591488	0.876140	0.123860	0.141174	0.858826	
15070000	-7.900453	210	6.958243	7.986485	0.327303	0.672697	--	--	0.060705	0.939295	
15071000	-8.225726	140	16.073950	15.879666	0.444912	0.555088	--	--	0.094669	0.905331	
15072000	-8.867286	190	1.292952	7.435263	0.013065	0.986935	--	--	0.000849	0.999151	
15073000	-7.911390	333	13.089458	14.230059	0.454070	0.545930	0.952393	0.047607	0.038253	0.961747	
15074000	-7.468315	294	5.825179	5.539218	0.252806	0.747194	0.971552	0.028448	0.035239	0.964761	
15075000	-7.619613	21	3.031631	2.891247	0.099599	0.900401	0.981354	0.018646	0.007139	0.992861	
15076000	-7.719389	156	2.404668	4.674682	0.043042	0.956958	0.992775	0.007225	0.004171	0.995829	
15077000	-8.311028	186	3.921325	1.700814	0.236891	0.763109	0.997480	0.002520	0.010897	0.989103	
15078000	-9.182893	237	16.378443	5.660075	0.385333	0.614667	0.948714	0.051286	0.079550	0.920450	
15079000	-8.138981	325	10.976112	5.548276	0.432345	0.567655	--	--	0.025063	0.974937	
15080000	-9.078620	262	2.851032	1.230619	0.124564	0.875436	--	--	0.003181	0.996819	
15081000	-7.465979	400	6.044853	2.368189	0.137540	0.862460	0.998556	0.001444	0.010877	0.989123	
15082000	-8.154048	197	3.445242	7.254304	0.129670	0.870330	0.923330	0.076670	0.004112	0.995888	
15083000	-8.439501	128	2.698148	7.127621	0.036142	0.963858	0.770294	0.229706	0.003143	0.996857	
15084000	-8.501673	212	8.722560	2.498149	0.254373	0.745627	0.996851	0.003149	0.036328	0.963672	
15085000	-8.108306	332	12.169143	5.773608	0.360062	0.639938	--	--	0.012028	0.987972	
15086000	-9.628304	250	8.534747	0.421265	0.632265	0.367735	0.999849	0.000151	0.012997	0.987003	
15087000	-7.918466	272	8.390113	3.617385	0.359058	0.640942	--	--	0.052101	0.947899	
15088000	-7.829497	147	9.516624	12.656098	0.355234	0.644766	0.959498	0.040502	0.017000	0.983000	
15089000	-7.524861	107	7.054964	5.127020	0.279461	0.720539	0.887809	0.112191	0.021410	0.978590	
15090000	-8.259801	33	12.293453	12.361271	0.436017	0.563983	0.807241	0.192759	0.086797	0.913203	
15091000	-8.771915	39	20.978534	20.898065	0.478690	0.521310	0.869318	0.130682	0.245772	0.754228	
15092000	-7.659009	158	6.256969	8.338090	0.268445	0.731555	--	--	0.022715	0.977285	
15093000	-7.708882	377	5.172899	8.173372	0.189606	0.810394	--	--	0.000434	0.999566	
15094000	-8.506579	251	11.549534	16.345539	0.391510	0.608490	--	--	0.034758	0.965242	
15095000	-9.062331	330	1.014608	3.500898	0.009231	0.990769	0.396720	0.603280	0.000034	0.999966	
15096000	-8.727557	330	6.320692	1.169537	0.511090	0.488910	0.915092	0.084908	0.003480	0.996520	
15097000	-8.081242	396	3.907978	2.640095	0.246056	0.753944	--	--	0.006786	0.993214	
15098000	-7.993996	487	5.983306	2.828323	0.272093	0.727907	0.987913	0.012087	0.016279	0.983721	
15099000	-8.292564	27	11.483536	7.226381	0.428563	0.571437	0.933015	0.066985	0.045715	0.954285	
15100000	-7.986461	264	18.191966	8.846653	0.456737	0.543263	--	--	0.189532	0.810468	
15101000	-8.707186	105	2.420954	11.457551	0.053026	0.946974	--	--	0.004069	0.995931	
15102000	-7.621672	190	12.691285	8.691548	0.360588	0.639412	--	--	0.059247	0.940753	
15103000	-8.689515	404	3.183917	9.468525	0.118476	0.881524	0.803961	0.196039	0.009003	0.990997	
15104000	-7.834453	361	7.777358	6.557517	0.310961	0.689039	--	--	0.013646	0.986354	
15105000	-7.994115	355	2.618426	4.336027	0.044690	0.955310	0.972855	0.027145	0.002982	0.997018	
15106000	-8.752214	227	4.215351	1.429621	0.153119	0.846881	0.921201	0.078799	0.003223	0.996777	
15107000	-7.568731	30	11.641969	6.007001	0.397155	0.602845	--	--	0.070545	0.929455	
15108000	-8.304327	420	4.260917	1.799954	0.198154	0.801846	0.996618	0.003382	0.008856	0.991144	
15109000	-8.688502	272	1.255192	3.413114	0.014990	0.985010	--	--	0.001515	0.998485	
15110000	-8.052873	329	3.232706	5.135483	0.117197	0.882803	0.934123	0.065877	0.005607	0.994393	
15111000	-8.285826	458	15.367681	19.157630	0.446973	0.553027	0.928003	0.071997	0.067950	0.932050	
15112000	-9.222834	405	4.214861	0.202400	0.805702	0.194298	0.999959	0.000041	0.010613	0.989387	
15113000	-8.492576	205	1.517593	7.648819	0.029710	0.970290	0.477122	0.522878	0.001459	0.998541	
15114000	-7.931636	59	4.034881	2.040321	0.133485	0.866515	0.948590	0.051410	0.005499	0.994501	
15115000	-8.460846	183	5.034102	4.249437	0.126556	0.873444	--	--	0.024644	0.975356	
15116000	-8.013343	11	6.047673	7.058904	0.222053	0.777947	--	--	0.021666	0.978334	
15117000	-9.222244	195	18.755380	7.134010	0.418601	0.581399	--	--	0.137487	0.862513	
15118000	-8.523255	107	12.567116	2.419915	0.449388	0.550612	0.964018	0.035982	0.056546	0.943454	
15119000	-8.247073	286	4.029958	4.726719	0.107218	0.892782	--	--	0.008259	0.991741	
15120000	-7.753504	56	4.133910	7.990622	0.111063	0.888937	0.958720	0.041280	0.013675	0.986325	
15121000	-8.063418	490	12.131444	5.198483	0.424006	0.575994	0.841630	0.158370	0.063379	0.936621	
15122000	-8.201801	189	14.997373	17.022167	0.478692	0.521308	--	--	0.116510	0.883490	
15123000	-8.117017	361	14.271434	8.622986	0.433946	0.566054	--	--	0.041185	0.958815	
15124000	-7.616083	267	2.014761	2.815025	0.029496	0.970504	0.980750	0.019250	0.002943	0.997057	
15125000	-9.075384	396	2.686553	10.254146	0.114225	0.885775	--	--	0.003878	0.996122	
15126000	-8.271260	260	6.047950	4.684012	0.306186	0.693814	--	--	0.011343	0.988657	
15127000	-8.005956	241	3.785048	9.233040	0.123145	0.876855	0.963737	0.036263	0.020161	0.979839	
15128000	-8.063724	147	3.925292	2.628579	0.165845	0.834155	0.996094	0.003906	0.002590	0.997410	
15129000	-7.651107	404	7.836803	6.135211	0.324065	0.675935	0.938879	0.061121	0.043090	0.956910	
15130000	-8.159383	217	8.833454	3.120013	0.328009	0.671991	--	--	0.028255	0.971745	
15131000	-7.832399	320	4.713204	10.015917	0.156967	0.843033	--	--	0.021881	0.978119	
15132000	-8.182454	354	10.404404	9.055453	0.445245	0.554755	--	--	0.056939	0.943061	
15133000	-8.024761	212	9.973632	6.874076	0.268571	0.731429	0.977331	0.022669	0.049716	0.950284	
15134000	-8.147260	295	8.185998	15.224473	0.269498	0.730502	0.556831	0.443169	0.024063	0.975937	
15135000	-9.929062	309	0.463002	1.679925	0.001281	0.998719	--	--	0.000081	0.999919	
15136000	-8.235365	152	5.498753	4.171094	0.203275	0.796725	0.970842	0.029158	0.023715	0.976285	
15137000	-8.219014	199	12.252919	15.104496	0.457745	0.542255	--	--	0.060540	0.939460	
15138000	-8.405064	341	3.447082	2.686106	0.092984	0.907016	--	--	0.005776	0.994224	
15139000	-8.764961	376	9.262387	15.216267	0.328292	0.671708	0.916048	0.083952	0.029882	0.970118	
15140000	-8.624503	396	7.247955	0.691633	0.776730	0.223270	--	--	0.020987	0.979013	
15141000	-7.590253	453	5.448505	5.274173	0.155886	0.844114	0.878912	0.121088	0.009810	0.990190	
15142000	-7.949802	307	5.832593	9.320095	0.249028	0.750972	--	--	0.017915	0.982085	
15143000	-9.096679	199	1.452330	8.704144	0.047444	0.952556	--	--	0.000878	0.999122	
15144000	-7.507913	72	7.369224	5.850483	0.315982	0.684018	--	--	0.026187	0.973813	
15145000	-9.349870	20	28.032634	13.362461	0.479871	0.520129	--	--	0.220953	0.779047	
15146000	-7.557095	278	16.330006	11.003591	0.437778	0.562222	0.984799	0.015201	0.060603	0.939397	
15147000	-8.483248	474	2.931110	7.731874	0.080659	0.919341	--	--	0.006480	0.993520	
15148000	-8.300951	187	1.594654	6.135587	0.014340	0.985660	0.398780	0.601220	0.000773	0.999227	
15149000	-8.098093	286	6.076356	9.047744	0.187628	0.812372	--	--	0.019800	0.980200	
15150000	-8.196315	381	4.335438	8.548816	0.174026	0.825974	--	--	0.015879	0.984121	
15151000	-8.709653	149	1.198982	3.799120	0.004828	0.995172	0.939467	0.060533	0.001150	0.998850	
15152000	-7.857694	417	4.957485	6.075304	0.118022	0.881978	0.985197	0.014803	0.009834	0.990166	
15153000	-8.531306	413	9.719814	13.929277	0.352307	0.647693	--	--	0.052380	0.947620	
15154000	-8.648261	216	6.773637	3.108901	0.275776	0.724224	0.995612	0.004388	0.008850	0.991150	
15155000	-7.310384	321	6.200658	6.855433	0.296997	0.703003	--	--	0.014250	0.985750	
15156000	-8.657592	299	20.257554	8.599883	0.466210	0.533790	--	--	0.157754	0.842246	
15157000	-8.965694	335	20.280100	13.799427	0.477686	0.522314	0.945724	0.054276	0.142227	0.857773	
15158000	-8.713090	443	14.722610	7.261940	0.466610	0.533390	--	--	0.157750	0.842250	
15159000	-8.125363	150	3.751633	5.862860	0.082012	0.917988	--	--	0.006768	0.993232	
15160000	-7.816008	168	5.805969	6.124453	0.277871	0.722129	--	--	0.008037	0.991963	
15161000	-7.815526	53	4.161988	3.602422	0.114707	0.885293	0.988333	0.011667	0.026602	0.973398	
15162000	-8.506524	420	17.404361	9.749251	0.410729	0.589271	0.951642	0.048358	0.115776	0.884224	
15163000	-8.172857	107	3.325872	2.318469	0.106848	0.893152	0.901247	0.098753	0.004859	0.995141	
15164000	-8.102064	217	6.142343	9.331208	0.224350	0.775650	--	--	0.016030	0.983970	
15165000	-8.442675	445	15.802484	7.247846	0.431484	0.568516	0.991884	0.008116	0.075384	0.924616	
15166000	-7.763997	86	3.686055	1.977837	0.094469	0.905531	0.994711	0.005289	0.008343	0.991657	
15167000	-7.784698	397	11.313949	7.407031	0.384250	0.615750	0.974476	0.025524	0.031051	0.968949	
15168000	-8.435452	258	17.641693	15.257863	0.453988	0.546012	--	--	0.083764	0.916236	
15169000	-8.170807	198	1.970789	2.221144	0.043430	0.956570	0.991104	0.008896	0.001908	0.998092	
15170000	-9.028782	417	0.839156	6.470227	0.005111	0.994889	0.924989	0.075011	0.000312	0.999688	
15171000	-8.413431	288	7.550250	8.493200	0.360879	0.639121	0.857787	0.142213	0.037257	0.962743	
15172000	-8.392806	20	7.313753	1.599721	0.325616	0.674384	--	--	0.024537	0.975463	
15173000	-8.760615	460	0.715258	3.718041	0.004183	0.995817	--	--	0.000169	0.999831	
15174000	-8.089724	258	5.208170	2.684202	0.163431	0.836569	--	--	0.007655	0.992345	
15175000	-8.894403	316	1.636014	11.641605	0.027084	0.972916	--	--	0.001219	0.998781	
15176000	-7.956260	102	13.084927	6.706775	0.366234	0.633766	0.951915	0.048085	0.046843	0.953157	
15177000	-8.198492	163	2.612141	4.647176	0.056146	0.943854	--	--	0.000884	0.999116	
15178000	-7.863389	1	6.998735	3.635275	0.201942	0.798058	0.992073	0.007927	0.020055	0.979945	
15179000	-8.498163	418	6.515428	3.297685	0.208605	0.791395	0.970624	0.029376	0.029112	0.970888	
15180000	-7.691996	378	8.560362	10.122939	0.293133	0.706867	0.939707	0.060293	0.040051	0.959949	
15181000	-8.226795	13	4.753532	3.322891	0.149444	0.850556	--	--	0.007715	0.992285	
15182000	-7.938455	54	2.769179	2.739262	0.086654	0.913346	--	--	0.002973	0.997027	
15183000	-9.144093	297	8.027694	0.167810	0.909709	0.090291	0.999981	0.000019	0.053045	0.946955	
15184000	-8.309824	487	1.754476	4.696374	0.037447	0.962553	0.916310	0.083690	0.001619	0.998381	
15185000	-7.663314	73	6.768966	6.578835	0.215703	0.784297	0.952485	0.047515	0.025404	0.974596	
15186000	-8.587684	97	7.618764	8.252587	0.328981	0.671019	0.937203	0.062797	0.035586	0.964414	
15187000	-7.645359	3	6.872734	6.202090	0.214638	0.785362	0.956652	0.043348	0.010028	0.989972	
15188000	-9.838390	244	5.333391	19.124114	0.274114	0.725886	--	--	0.017816	0.982184	
15189000	-9.600884	298	5.563515	13.489422	0.285492	0.714508	0.813205	0.186795	0.038642	0.961358	
15190000	-8.179225	410	11.962510	7.542261	0.415799	0.584201	--	--	0.031138	0.968862	
15191000	-9.354895	327	27.307030	20.583220	0.490423	0.509577	--	--	0.243590	0.756410	
15192000	-8.195671	328	1.313184	4.626633	0.016546	0.983454	--	--	0.001104	0.998896	
15193000	-10.082925	165	4.885105	0.054657	0.953604	0.046396	0.996850	0.003150	0.010512	0.989488	
15194000	-9.032294	280	3.038660	10.547158	0.081968	0.918032	0.525007	0.474993	0.007723	0.992277	
15195000	-7.578373	56	2.302070	4.427607	0.033651	0.966349	0.977963	0.022037	0.004057	0.995943	
15196000	-7.621005	331	11.261947	7.368458	0.415326	0.584674	0.862281	0.137719	0.059352	0.940648	
15197000	-8.685232	467	16.376394	5.483986	0.393227	0.606773	0.990193	0.009807	0.110848	0.889152	
15198000	-8.122430	82	14.983190	11.066915	0.446409	0.553591	0.844226	0.155774	0.073471	0.926529	
15199000	-7.684607	194	3.092878	5.221977	0.056154	0.943846	--	--	0.006127	0.993873	
15200000	-7.732008	474	10.746067	9.077252	0.367547	0.632453	--	--	0.067528	0.932472	
15201000	-7.988992	191	3.778636	8.560894	0.057925	0.942075	0.545612	0.454388	0.000987	0.999013	
15202000	-8.246540	329	9.969917	3.201720	0.413319	0.586681	0.988425	0.011575	0.041813	0.958187	
15203000	-8.257108	265	15.262771	5.159157	0.442475	0.557525	--	--	0.119581	0.880419	
15204000	-8.657669	50	2.222203	7.456872	0.045029	0.954971	--	--	0.003678	0.996322	
15205000	-8.572898	296	10.066393	20.512556	0.429337	0.570663	--	--	0.024698	0.975302	
15206000	-8.041496	172	4.535731	8.123387	0.142763	0.857237	--	--	0.011224	0.988776	
15207000	-9.210786	305	21.999345	20.141113	0.467560	0.532440	0.742847	0.257153	0.154406	0.845594	
15208000	-8.052851	145	2.410658	9.230367	0.068289	0.931711	0.574240	0.425760	0.002812	0.997188	
15209000	-8.115178	53	2.044988	3.677298	0.028011	0.971989	0.977574	0.022426	0.007154	0.992846	
15210000	-7.343672	189	6.221716	7.891869	0.309188	0.690812	--	--	0.023170	0.976830	
15211000	-7.716401	278	2.356371	7.571626	0.054723	0.945277	0.972009	0.027991	0.001604	0.998396	
15212000	-9.258520	213	1.180801	7.673684	0.014573	0.985427	0.330099	0.669901	0.000479	0.999521	
15213000	-7.424064	30	3.572569	2.874271	0.125546	0.874454	--	--	0.007980	0.992020	
15214000	-9.626235	194	3.138132	0.551041	0.225161	0.774839	--	--	0.005639	0.994361	
15215000	-7.972061	453	11.870555	5.221806	0.349522	0.650478	0.929126	0.070874	0.040170	0.959830	
15216000	-8.206883	122	3.360541	5.168532	0.088137	0.911863	--	--	0.012422	0.987578	
15217000	-7.645970	394	4.716932	4.984284	0.135842	0.864158	--	--	0.009622	0.990378	
15218000	-7.803303	378	15.743252	8.171976	0.415336	0.584664	0.963916	0.036084	0.103201	0.896799	
15219000	-8.409544	95	9.792619	2.731264	0.397403	0.602597	0.997424	0.002576	0.040492	0.959508	
15220000	-7.920214	435	4.739668	6.138230	0.196148	0.803852	0.973984	0.026016	0.012836	0.987164	
15221000	-8.490157	60	14.036154	4.423760	0.432060	0.567940	0.978191	0.021809	0.072137	0.927863	
15222000	-7.646038	322	3.253591	3.873192	0.094885	0.905115	0.768656	0.231344	0.005217	0.994783	
15223000	-7.758401	336	6.161569	9.117393	0.257112	0.742888	0.886930	0.113070	0.014136	0.985864	
15224000	-9.038434	436	2.065973	8.182293	0.090120	0.909880	--	--	0.002401	0.997599	
15225000	-7.482063	407	4.400299	2.306231	0.202752	0.797248	--	--	0.023266	0.976734	
15226000	-7.589395	63	9.739061	3.388662	0.277210	0.722790	0.994875	0.005125	0.030149	0.969851	
15227000	-9.798146	447	0.739187	1.413590	0.002049	0.997951	0.814026	0.185974	0.000260	0.999740	
15228000	-7.245307	207	7.320790	8.117425	0.235137	0.764863	0.855918	0.144082	0.016189	0.983811	
15229000	-8.465201	296	20.117718	13.200991	0.470032	0.529968	--	--	0.073140	0.926860	
15230000	-7.955318	38	11.546828	6.871337	0.410034	0.589966	--	--	0.046421	0.953579	
15231000	-8.303658	197	3.456469	1.891461	0.125634	0.874366	0.993076	0.006924	0.003755	0.996245	
15232000	-8.025202	181	17.039348	8.786243	0.399326	0.600674	0.921249	0.078751	0.086897	0.913103	
15233000	-8.160312	499	9.890100	9.300291	0.345786	0.654214	--	--	0.038930	0.961070	
15234000	-8.036353	475	13.781255	6.929967	0.382154	0.617846	0.979452	0.020548	0.047561	0.952439	
15235000	-8.228153	276	7.781212	11.104583	0.263662	0.736338	0.693497	0.306503	0.046550	0.953450	
15236000	-7.914544	220	9.570122	6.468446	0.322515	0.677485	--	--	0.035021	0.964979	
15237000	-8.359879	454	7.294706	10.389407	0.375541	0.624459	--	--	0.046743	0.953257	
15238000	-7.761356	272	7.725025	6.525042	0.307864	0.692136	--	--	0.049027	0.950973	
15239000	-7.497568	135	3.071117	2.578598	0.126883	0.873117	--	--	0.003392	0.996608	
15240000	-7.622866	349	9.947107	9.435240	0.307798	0.692202	0.969027	0.030973	0.029694	0.970306	
15241000	-7.843381	39	5.019202	3.256699	0.179074	0.820926	0.988415	0.011585	0.020223	0.979777	
15242000	-7.809994	124	6.913159	1.957836	0.285585	0.714415	0.996315	0.003685	0.023356	0.976644	
15243000	-8.904891	353	3.181528	10.796230	0.077700	0.922300	0.884866	0.115134	0.005960	0.994040	
15244000	-7.571776	271	5.604147	6.204141	0.186354	0.813646	--	--	0.013164	0.986836	
15245000	-7.339124	30	8.323553	4.268444	0.331193	0.668807	--	--	0.038892	0.961108	
15246000	-8.954814	481	4.563923	0.932026	0.436740	0.563260	0.999287	0.000713	0.003719	0.996281	
15247000	-7.587985	407	8.627270	2.419106	0.375603	0.624397	--	--	0.071726	0.928274	
15248000	-8.071200	378	18.589192	9.210141	0.437013	0.562987	0.956544	0.043456	0.132782	0.867218	
15249000	-8.285894	485	5.822689	9.956745	0.264221	0.735779	--	--	0.008218	0.991782	
15250000	-7.629542	446	4.127243	4.456710	0.120342	0.879658	0.988583	0.011417	0.011757	0.988243	
15251000	-7.991482	132	7.933552	3.030431	0.283316	0.716684	0.998257	0.001743	0.007787	0.992213	
15252000	-8.792063	39	19.300713	6.657750	0.450504	0.549496	0.978866	0.021134	0.184651	0.815349	
15253000	-8.377545	208	15.543431	6.718930	0.462396	0.537604	--	--	0.099653	0.900347	
15254000	-8.170021	106	2.622684	2.796169	0.053387	0.946613	--	--	0.002313	0.997687	
15255000	-8.314919	174	1.846780	7.474063	0.026640	0.973360	0.539114	0.460886	0.000049	0.999951	
15256000	-7.870500	497	2.139211	5.916895	0.052855	0.947145	--	--	0.000739	0.999261	
15257000	-8.275351	63	4.072313	12.277192	0.086601	0.913399	0.930696	0.069304	0.006919	0.993081	
15258000	-7.993071	46	8.000825	2.477677	0.233022	0.766978	0.998121	0.001879	0.014630	0.985370	
15259000	-8.244368	449	5.895896	8.482716	0.211119	0.788881	0.952629	0.047371	0.032033	0.967967	
15260000	-7.882886	180	4.469456	4.234803	0.118151	0.881849	0.961860	0.038140	0.003242	0.996758	
15261000	-8.268948	332	14.461694	7.600855	0.397478	0.602522	--	--	0.017521	0.982479	
15262000	-8.073887	350	6.386630	1.966194	0.349459	0.650541	0.997161	0.002839	0.008523	0.991477	
15263000	-7.991846	47	15.275264	8.433052	0.394845	0.605155	--	--	0.058529	0.941471	
15264000	-7.698002	447	3.642718	7.925929	0.056308	0.943692	0.776647	0.223353	0.006958	0.993042	
15265000	-8.368224	301	3.557319	4.649775	0.116289	0.883711	--	--	0.001795	0.998205	
15266000	-7.612090	187	6.046390	6.236432	0.161345	0.838655	0.682260	0.317740	0.010608	0.989392	
15267000	-8.565974	260	5.684404	9.783276	0.315867	0.684133	--	--	0.011375	0.988625	
15268000	-10.177011	486	3.693166	0.798807	0.170517	0.829483	--	--	0.007271	0.992729	
15269000	-8.477966	472	4.927576	5.993893	0.168488	0.831512	0.713024	0.286976	0.009985	0.990015	
15270000	-8.064313	297	3.852592	4.780572	0.172281	0.827719	0.978135	0.021865	0.016834	0.983166	
15271000	-8.070014	201	8.902451	11.291393	0.307090	0.692910	0.666244	0.333756	0.047990	0.952010	
15272000	-8.904689	185	11.885974	6.530089	0.414916	0.585084	--	--	0.131869	0.868131	
15273000	-9.326149	91	20.393071	11.947987	0.484097	0.515903	--	--	0.289488	0.710512	
