Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_multistate_run2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1107730964
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_multistate_run2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	2
	TVarNode	5	Sheep Goat Cow Buffalo Pronghorn 
	TRecNode	4	Porpoise Dolphin FKWhale Whale 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - exp 10.00 
        qGD - exp 10.00 
Node reconstruction / fossilisation:
	Node VarNode TVarNode
	Node RecNode TRecNode
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	VarNode P(D)	VarNode P(G)	RecNode P(D)	RecNode P(G)	
17484000	-8.495972	320	14.726931	20.719605	0.444956	0.555044	--	--	0.160043	0.839957	
17485000	-9.311117	298	1.944538	1.617777	0.045410	0.954590	0.990076	0.009924	0.003719	0.996281	
17486000	-7.812766	6	7.632166	7.001973	0.236327	0.763673	0.806225	0.193775	0.008421	0.991579	
17487000	-7.311248	296	5.739094	5.679124	0.214806	0.785194	--	--	0.007018	0.992982	
17488000	-9.010138	425	22.804774	28.574411	0.497960	0.502040	--	--	0.247950	0.752050	
17489000	-7.943454	130	8.367872	12.624981	0.325943	0.674057	--	--	0.024200	0.975800	
17490000	-9.816452	21	5.568911	17.965159	0.350215	0.649785	0.781670	0.218330	0.033519	0.966481	
17491000	-8.092550	471	8.557453	2.680412	0.274756	0.725244	0.991846	0.008154	0.043550	0.956450	
17492000	-8.183684	74	5.020354	8.329329	0.189958	0.810042	0.886538	0.113462	0.006727	0.993273	
17493000	-8.553220	418	4.032653	3.593791	0.096008	0.903992	0.949515	0.050485	0.012179	0.987821	
17494000	-8.095171	467	9.963533	4.778251	0.284735	0.715265	0.989701	0.010299	0.049910	0.950090	
17495000	-9.278424	114	32.224488	24.006297	0.492092	0.507908	0.803405	0.196595	0.171593	0.828407	
17496000	-9.427767	329	2.755336	0.893327	0.208488	0.791512	0.997401	0.002599	0.003734	0.996266	
17497000	-8.632039	438	16.499157	17.679011	0.446903	0.553097	0.670918	0.329082	0.080229	0.919771	
17498000	-8.682885	239	8.060465	15.752878	0.405769	0.594231	0.941150	0.058850	0.022861	0.977139	
17499000	-8.322190	109	4.461617	1.515426	0.217774	0.782226	0.909273	0.090727	0.013466	0.986534	
17500000	-8.610776	13	2.798906	8.456499	0.062450	0.937550	--	--	0.003040	0.996960	
17501000	-7.574617	114	4.217665	2.751520	0.110876	0.889124	0.933462	0.066538	0.004313	0.995687	
17502000	-7.758905	368	5.670082	3.381212	0.156329	0.843671	--	--	0.017826	0.982174	
17503000	-8.373375	96	2.932437	1.586072	0.071781	0.928219	0.997539	0.002461	0.004150	0.995850	
17504000	-9.041663	165	4.552255	13.723615	0.177458	0.822542	0.561764	0.438236	0.012307	0.987693	
17505000	-7.813220	487	9.224563	5.208356	0.359397	0.640603	0.972021	0.027979	0.037025	0.962975	
17506000	-8.131435	457	4.782885	10.579633	0.145447	0.854553	--	--	0.006959	0.993041	
17507000	-8.329224	98	10.112582	12.066805	0.386609	0.613391	0.925858	0.074142	0.044728	0.955272	
17508000	-7.883578	262	10.585954	11.616929	0.403824	0.596176	--	--	0.045177	0.954823	
17509000	-8.082411	341	9.366745	3.647372	0.310150	0.689850	--	--	0.037640	0.962360	
17510000	-7.650325	129	10.416770	5.610033	0.312143	0.687857	0.980154	0.019846	0.032662	0.967338	
17511000	-8.804886	95	22.812243	10.299447	0.450659	0.549341	0.974640	0.025360	0.155636	0.844364	
17512000	-8.654152	416	12.154779	2.616363	0.460662	0.539338	0.995089	0.004911	0.077689	0.922311	
17513000	-7.631858	484	3.209033	6.104137	0.100666	0.899334	0.949609	0.050391	0.007121	0.992879	
17514000	-8.123719	10	12.685403	8.238474	0.410420	0.589580	0.916063	0.083937	0.094491	0.905509	
17515000	-9.430254	411	10.306707	20.897003	0.441333	0.558667	0.586464	0.413536	0.067713	0.932287	
17516000	-7.631736	141	7.858626	10.325830	0.153157	0.846843	0.961374	0.038626	0.027222	0.972778	
17517000	-8.099627	446	14.040052	4.902515	0.400545	0.599455	0.993078	0.006922	0.099185	0.900815	
17518000	-7.772038	208	7.489443	7.196899	0.343463	0.656537	--	--	0.030696	0.969304	
17519000	-7.808006	45	4.500781	5.978130	0.127736	0.872264	--	--	0.014256	0.985744	
17520000	-8.449048	469	14.114157	17.210279	0.391400	0.608600	0.853085	0.146915	0.106709	0.893291	
17521000	-8.508407	416	15.660461	13.159996	0.476881	0.523119	0.910236	0.089764	0.136066	0.863934	
17522000	-8.249386	128	5.990290	8.286862	0.152247	0.847753	0.832030	0.167970	0.014695	0.985305	
17523000	-8.068463	303	3.391158	1.802068	0.155626	0.844374	0.993486	0.006514	0.003002	0.996998	
17524000	-8.128052	28	5.079952	8.448859	0.151878	0.848122	--	--	0.012855	0.987145	
17525000	-8.456613	292	2.397469	4.265351	0.042810	0.957190	0.926573	0.073427	0.003091	0.996909	
17526000	-9.227941	329	17.455526	4.859260	0.465516	0.534484	0.980504	0.019496	0.103698	0.896302	
17527000	-8.292607	236	14.614315	15.945930	0.454364	0.545636	0.808446	0.191554	0.094815	0.905185	
17528000	-7.919074	268	3.970785	5.589638	0.108562	0.891438	--	--	0.001804	0.998196	
17529000	-7.833481	187	5.049418	8.995029	0.131484	0.868516	0.574735	0.425265	0.007842	0.992158	
17530000	-9.164752	374	8.194876	0.143385	0.941656	0.058344	0.999992	0.000008	0.031003	0.968997	
17531000	-8.743481	419	4.785259	1.477392	0.257458	0.742542	0.997456	0.002544	0.021724	0.978276	
17532000	-8.938048	299	15.269174	2.648133	0.537263	0.462737	--	--	0.097682	0.902318	
17533000	-7.987655	76	4.531010	2.980489	0.134895	0.865105	--	--	0.003355	0.996645	
17534000	-7.938294	447	2.167639	6.337494	0.019846	0.980154	0.730242	0.269758	0.002479	0.997521	
17535000	-7.444704	360	6.708759	4.430484	0.171491	0.828509	0.993870	0.006130	0.013665	0.986335	
17536000	-8.799724	44	7.731749	3.266244	0.241541	0.758459	0.785730	0.214270	0.022546	0.977454	
17537000	-8.677556	284	2.834650	1.751996	0.083880	0.916120	0.992699	0.007301	0.006588	0.993412	
17538000	-9.164381	280	7.382661	1.024392	0.555824	0.444176	0.968004	0.031996	0.030629	0.969371	
17539000	-8.345171	466	9.060984	14.203658	0.370218	0.629782	0.854507	0.145493	0.018458	0.981542	
17540000	-8.555508	132	1.101545	3.640236	0.008578	0.991422	0.989944	0.010056	0.000159	0.999841	
17541000	-7.742315	205	5.310379	7.414276	0.203907	0.796093	0.747043	0.252957	0.015872	0.984128	
17542000	-8.123135	24	5.817433	3.180562	0.265818	0.734182	0.984741	0.015259	0.017995	0.982005	
17543000	-7.938078	47	11.253608	4.181694	0.325377	0.674623	--	--	0.031719	0.968281	
17544000	-7.972052	80	5.714278	8.970668	0.177844	0.822156	0.874453	0.125547	0.036513	0.963487	
17545000	-7.609540	224	6.858367	11.469750	0.198294	0.801706	0.982135	0.017865	0.007675	0.992325	
17546000	-8.054616	114	7.901141	1.965993	0.303057	0.696943	0.970882	0.029118	0.014007	0.985993	
17547000	-7.535073	360	6.033187	8.328339	0.143290	0.856710	0.978194	0.021806	0.012039	0.987961	
17548000	-7.962813	357	8.088789	3.002841	0.223510	0.776490	--	--	0.025185	0.974815	
17549000	-8.322908	329	13.687945	12.569732	0.445576	0.554424	0.883923	0.116077	0.082034	0.917966	
17550000	-8.075662	126	4.269674	8.242214	0.161457	0.838543	--	--	0.014149	0.985851	
17551000	-7.813998	303	3.086260	6.274778	0.171520	0.828480	0.929513	0.070487	0.002751	0.997249	
17552000	-8.030876	85	8.144036	12.618483	0.273880	0.726120	0.873596	0.126404	0.035295	0.964705	
17553000	-9.191693	128	16.848118	11.684765	0.384538	0.615462	0.832989	0.167011	0.090261	0.909739	
17554000	-7.535096	56	3.408746	5.926320	0.074266	0.925734	0.972210	0.027790	0.008988	0.991012	
17555000	-9.074876	30	0.485118	1.716103	0.002183	0.997817	--	--	0.000154	0.999846	
17556000	-8.279040	200	3.742691	10.156609	0.116462	0.883538	0.935884	0.064116	0.002519	0.997481	
17557000	-8.515583	323	8.514382	12.701161	0.262847	0.737153	0.759181	0.240819	0.030375	0.969625	
17558000	-8.410836	436	3.825068	8.283596	0.210760	0.789240	--	--	0.007999	0.992001	
17559000	-8.285501	13	6.737846	11.150199	0.239387	0.760613	--	--	0.017203	0.982797	
17560000	-8.122945	142	8.808852	3.752693	0.403577	0.596423	--	--	0.017864	0.982136	
17561000	-8.233243	41	14.212976	7.036107	0.407588	0.592412	0.977423	0.022577	0.069773	0.930227	
17562000	-7.399003	12	2.582827	6.306828	0.068906	0.931094	0.779733	0.220267	0.000269	0.999731	
17563000	-7.964051	171	3.716247	6.245134	0.131351	0.868649	0.981813	0.018187	0.011924	0.988076	
17564000	-10.234180	176	4.103539	0.391422	0.284669	0.715331	--	--	0.006761	0.993239	
17565000	-7.614741	265	9.797118	5.227281	0.360130	0.639870	--	--	0.064835	0.935165	
17566000	-7.820739	8	6.151253	8.166845	0.301287	0.698713	--	--	0.004664	0.995336	
17567000	-10.584150	482	20.416948	2.553501	0.483965	0.516035	0.998244	0.001756	0.157510	0.842490	
17568000	-8.265364	391	7.738851	11.158290	0.408143	0.591857	0.974848	0.025152	0.031975	0.968025	
17569000	-7.394957	135	3.197780	2.969948	0.128239	0.871761	--	--	0.003702	0.996298	
17570000	-8.163983	232	1.266817	2.443628	0.011325	0.988675	0.976928	0.023072	0.001423	0.998577	
17571000	-8.163435	78	1.398626	4.797949	0.012562	0.987438	--	--	0.001127	0.998873	
17572000	-7.603275	262	7.532414	7.394039	0.311043	0.688957	--	--	0.022834	0.977166	
17573000	-7.601407	287	6.245792	7.574771	0.200728	0.799272	--	--	0.018804	0.981196	
17574000	-7.441122	156	5.757942	4.501435	0.192061	0.807939	0.996689	0.003311	0.022149	0.977851	
17575000	-8.194426	98	9.466758	10.213139	0.362833	0.637167	0.941385	0.058615	0.038507	0.961493	
17576000	-10.144220	324	18.985287	2.676531	0.556211	0.443789	0.928940	0.071060	0.123690	0.876310	
17577000	-8.130108	226	6.164114	8.503540	0.287721	0.712279	0.820517	0.179483	0.036540	0.963460	
17578000	-8.160118	404	14.948618	11.724129	0.442913	0.557087	0.900575	0.099425	0.134453	0.865547	
17579000	-9.457456	370	2.798910	11.570008	0.116423	0.883577	--	--	0.007186	0.992814	
17580000	-7.551519	107	8.139733	7.254589	0.323193	0.676807	0.861419	0.138581	0.028936	0.971064	
17581000	-8.283047	293	9.945534	15.780390	0.434539	0.565461	0.922932	0.077068	0.022091	0.977909	
17582000	-8.023329	140	7.240942	3.783948	0.360711	0.639289	--	--	0.019307	0.980693	
17583000	-8.246655	420	9.569846	14.992382	0.314640	0.685360	0.894594	0.105406	0.050522	0.949478	
17584000	-8.583859	138	20.273824	12.235792	0.458785	0.541215	0.950480	0.049520	0.090229	0.909771	
17585000	-8.228633	219	15.793192	5.312611	0.470506	0.529494	--	--	0.096513	0.903487	
17586000	-7.918933	101	5.653637	9.769358	0.238487	0.761513	0.940064	0.059936	0.015754	0.984246	
17587000	-8.057318	419	9.188876	5.128772	0.359935	0.640065	0.977404	0.022596	0.072659	0.927341	
17588000	-8.473952	246	12.251237	4.474090	0.427634	0.572366	0.991034	0.008966	0.051690	0.948310	
17589000	-8.538555	443	13.810073	8.734836	0.462505	0.537495	--	--	0.149867	0.850133	
17590000	-8.089891	253	10.446646	9.935727	0.327324	0.672676	0.911145	0.088855	0.038087	0.961913	
17591000	-8.681533	464	13.906426	8.328249	0.362039	0.637961	0.578520	0.421480	0.115069	0.884931	
17592000	-8.244234	440	13.939198	8.762496	0.424101	0.575899	0.914556	0.085444	0.089956	0.910044	
17593000	-8.228568	352	1.281562	2.257333	0.021008	0.978992	--	--	0.001445	0.998555	
17594000	-7.707410	141	10.513568	9.103394	0.211699	0.788301	0.972911	0.027089	0.044119	0.955881	
17595000	-8.333001	183	8.968569	7.124335	0.262670	0.737330	--	--	0.071044	0.928956	
17596000	-8.665457	136	21.088312	16.498939	0.465368	0.534632	--	--	0.125896	0.874104	
17597000	-8.343093	358	5.495417	10.251848	0.229861	0.770139	0.866558	0.133442	0.009475	0.990525	
17598000	-7.324383	321	9.068292	5.545845	0.367882	0.632118	--	--	0.027879	0.972121	
17599000	-7.879466	488	5.381153	8.119173	0.275944	0.724056	0.915255	0.084745	0.007809	0.992191	
17600000	-8.161361	498	6.652234	5.076717	0.299724	0.700276	--	--	0.040256	0.959744	
17601000	-8.839739	144	15.885955	8.717683	0.457377	0.542623	--	--	0.118377	0.881623	
17602000	-7.489853	181	4.912810	4.150297	0.121901	0.878099	0.923844	0.076156	0.009191	0.990809	
17603000	-8.208590	380	4.933897	2.447712	0.145365	0.854635	0.996567	0.003433	0.013148	0.986852	
17604000	-9.566885	336	1.269254	11.041549	0.024627	0.975373	0.584940	0.415060	0.000692	0.999308	
17605000	-8.779597	328	2.387532	1.471181	0.048154	0.951846	--	--	0.003209	0.996791	
17606000	-8.497074	409	14.325367	6.542401	0.439133	0.560867	0.958203	0.041797	0.127203	0.872797	
17607000	-7.344042	79	6.603043	8.179460	0.220217	0.779783	0.967485	0.032515	0.011695	0.988305	
17608000	-8.390158	421	19.660514	16.451968	0.476945	0.523055	0.900791	0.099209	0.118368	0.881632	
17609000	-8.232536	259	7.113597	10.168977	0.230198	0.769802	0.862646	0.137354	0.029457	0.970543	
17610000	-7.951001	495	7.196092	7.847035	0.380883	0.619117	0.929568	0.070432	0.007418	0.992582	
17611000	-7.834463	322	10.486257	6.537964	0.366006	0.633994	0.842391	0.157609	0.050604	0.949396	
17612000	-9.192490	90	4.494560	1.411826	0.190868	0.809132	0.996373	0.003627	0.013766	0.986234	
17613000	-9.910890	196	23.854712	3.717425	0.481260	0.518740	--	--	0.106259	0.893741	
17614000	-8.265890	384	15.300819	9.444610	0.424117	0.575883	0.936560	0.063440	0.133985	0.866015	
17615000	-8.583630	242	13.237151	4.530971	0.364973	0.635027	0.968911	0.031089	0.045465	0.954535	
17616000	-7.548308	194	4.886411	6.871623	0.129317	0.870683	--	--	0.015061	0.984939	
17617000	-8.185702	294	7.662516	1.918791	0.338529	0.661471	0.996645	0.003355	0.051126	0.948874	
17618000	-8.053112	75	9.486079	4.803304	0.357723	0.642277	--	--	0.039891	0.960109	
17619000	-8.039863	391	6.468085	8.862042	0.357617	0.642383	0.981510	0.018490	0.021793	0.978207	
17620000	-7.795005	302	3.251176	7.648281	0.067011	0.932989	--	--	0.002117	0.997883	
17621000	-9.500810	166	15.013414	4.992970	0.413177	0.586823	--	--	0.132601	0.867399	
17622000	-7.917765	379	3.534533	4.175211	0.088705	0.911295	0.574743	0.425257	0.006267	0.993733	
17623000	-8.747565	417	16.387513	21.181320	0.435052	0.564948	0.923472	0.076528	0.098549	0.901451	
17624000	-8.179449	277	4.906635	2.633327	0.236359	0.763641	0.889167	0.110833	0.016977	0.983023	
17625000	-7.737580	257	10.030539	5.898747	0.361387	0.638613	--	--	0.023351	0.976649	
17626000	-7.228342	407	7.117511	5.716047	0.332066	0.667934	--	--	0.058292	0.941708	
17627000	-8.450788	492	5.725048	7.790139	0.300326	0.699674	0.656354	0.343646	0.037777	0.962223	
17628000	-8.429704	207	11.175995	1.646718	0.534129	0.465871	0.977055	0.022945	0.030479	0.969521	
17629000	-8.311787	334	12.945860	6.181169	0.364332	0.635668	--	--	0.033988	0.966012	
17630000	-8.208358	7	2.597361	3.112084	0.069335	0.930665	--	--	0.005290	0.994710	
17631000	-8.890312	240	2.862302	11.724050	0.087707	0.912293	0.577155	0.422845	0.003763	0.996237	
17632000	-7.823856	332	10.686944	11.791942	0.363977	0.636023	--	--	0.009937	0.990063	
17633000	-8.822042	466	18.935464	14.041947	0.464602	0.535398	0.882570	0.117430	0.068958	0.931042	
17634000	-9.117165	415	9.125578	1.350105	0.419929	0.580071	--	--	0.047155	0.952845	
17635000	-8.669093	353	2.248164	2.551028	0.036541	0.963459	0.989255	0.010745	0.002428	0.997572	
17636000	-8.159670	285	2.185430	3.342949	0.061149	0.938851	--	--	0.001930	0.998070	
17637000	-8.051700	246	8.834479	4.581933	0.362779	0.637221	0.989305	0.010695	0.027559	0.972441	
17638000	-8.920857	443	1.809006	6.330327	0.065123	0.934877	--	--	0.004382	0.995618	
17639000	-8.048624	214	14.472937	8.808715	0.386529	0.613471	--	--	0.045514	0.954486	
17640000	-9.220121	376	2.604082	10.973649	0.060425	0.939575	0.880485	0.119515	0.003023	0.996977	
17641000	-8.332557	305	8.186762	13.377671	0.285176	0.714824	0.789589	0.210411	0.026688	0.973312	
17642000	-8.380701	391	4.963359	9.485970	0.306789	0.693211	0.975074	0.024926	0.013464	0.986536	
17643000	-8.251852	113	9.998282	3.676353	0.296172	0.703828	0.994692	0.005308	0.031304	0.968696	
17644000	-8.766600	58	18.625353	9.593638	0.436230	0.563770	0.878664	0.121336	0.098178	0.901822	
17645000	-8.030225	219	6.128439	10.981381	0.215047	0.784953	--	--	0.022464	0.977536	
17646000	-7.984756	345	2.498968	5.101932	0.059599	0.940401	0.696633	0.303367	0.005187	0.994813	
17647000	-11.903460	27	25.913785	3.394031	0.496055	0.503945	0.985399	0.014601	0.149207	0.850793	
17648000	-7.910132	429	9.136918	12.212814	0.329660	0.670340	0.923899	0.076101	0.053242	0.946758	
17649000	-8.261093	34	3.084321	7.116134	0.158778	0.841222	0.603289	0.396711	0.018747	0.981253	
17650000	-8.205431	136	1.886440	4.458758	0.028141	0.971859	--	--	0.001241	0.998759	
17651000	-7.920219	236	6.047055	4.745306	0.245376	0.754624	0.894390	0.105610	0.017655	0.982345	
17652000	-8.732561	113	1.722278	2.362311	0.020264	0.979736	0.990469	0.009531	0.001069	0.998931	
17653000	-8.832136	237	6.479645	1.322853	0.312492	0.687508	0.984319	0.015681	0.013266	0.986734	
17654000	-8.421452	124	2.509562	8.020050	0.095742	0.904258	0.900304	0.099696	0.003875	0.996125	
17655000	-8.069272	217	7.981245	10.057577	0.293000	0.707000	--	--	0.026885	0.973115	
17656000	-8.868745	183	7.801161	2.426440	0.284605	0.715395	--	--	0.050383	0.949617	
17657000	-8.301766	368	14.660130	14.797936	0.413500	0.586500	--	--	0.114810	0.885190	
17658000	-7.917839	93	7.093402	2.332210	0.235415	0.764585	0.965977	0.034023	0.017884	0.982116	
17659000	-7.966390	329	3.649067	4.606472	0.140773	0.859227	0.951028	0.048972	0.006973	0.993027	
17660000	-7.852955	102	10.461887	13.300026	0.347319	0.652681	0.854611	0.145389	0.035270	0.964730	
17661000	-9.078427	403	12.242287	19.656250	0.477426	0.522574	0.631426	0.368574	0.130365	0.869635	
17662000	-8.125909	294	2.020897	6.203209	0.062916	0.937084	0.928804	0.071196	0.005034	0.994966	
17663000	-8.510615	131	18.060638	17.859905	0.426902	0.573098	--	--	0.087344	0.912656	
17664000	-7.758889	89	3.062192	3.855040	0.091078	0.908922	--	--	0.004693	0.995307	
17665000	-9.693491	358	0.515545	5.439472	0.002813	0.997187	0.700549	0.299451	0.000082	0.999918	
17666000	-8.448137	414	2.894071	4.648647	0.074976	0.925024	--	--	0.004474	0.995526	
17667000	-7.839874	219	13.672551	7.197737	0.416390	0.583610	--	--	0.080164	0.919836	
17668000	-8.530833	193	5.561556	12.028469	0.239582	0.760418	0.927525	0.072475	0.007326	0.992674	
17669000	-8.203530	156	1.203334	5.104471	0.011134	0.988866	0.983977	0.016023	0.001079	0.998921	
17670000	-8.723243	100	2.910611	1.911594	0.100480	0.899520	--	--	0.003642	0.996358	
17671000	-7.863331	303	9.654468	4.867560	0.404196	0.595804	0.975293	0.024707	0.025987	0.974013	
17672000	-8.784344	15	1.870728	4.335526	0.026885	0.973115	0.562315	0.437685	0.000858	0.999142	
17673000	-8.127967	46	15.772505	5.459552	0.357927	0.642073	0.994213	0.005787	0.050164	0.949836	
17674000	-8.944053	379	22.383172	26.975638	0.485502	0.514498	0.526514	0.473486	0.197997	0.802003	
17675000	-8.292410	6	3.127462	4.606041	0.063470	0.936530	0.751398	0.248602	0.001430	0.998570	
17676000	-7.897572	319	3.540214	4.235370	0.151299	0.848701	0.992353	0.007647	0.009300	0.990700	
17677000	-7.496950	30	8.430169	3.355473	0.346972	0.653028	--	--	0.038958	0.961042	
17678000	-8.071452	380	12.303687	4.870676	0.347191	0.652809	0.992521	0.007479	0.069488	0.930512	
17679000	-7.521369	331	9.666566	6.119671	0.397182	0.602818	0.872719	0.127281	0.045142	0.954858	
17680000	-7.847226	480	3.371722	7.627663	0.107846	0.892154	0.960879	0.039121	0.001023	0.998977	
17681000	-7.763347	67	5.365432	3.988533	0.194182	0.805818	0.997189	0.002811	0.012678	0.987322	
17682000	-9.087872	42	9.319191	18.207513	0.392399	0.607601	--	--	0.116696	0.883304	
17683000	-7.993745	408	7.878416	6.031455	0.288173	0.711827	0.785192	0.214808	0.026451	0.973549	
17684000	-7.718135	4	4.495373	6.350398	0.125096	0.874904	--	--	0.013186	0.986814	
17685000	-8.051983	405	12.236109	13.340219	0.410571	0.589429	0.929353	0.070647	0.101055	0.898945	
17686000	-7.616398	215	8.038252	6.868473	0.309873	0.690127	0.935879	0.064121	0.032324	0.967676	
17687000	-8.136877	227	6.741244	10.471266	0.284040	0.715960	0.702251	0.297749	0.009248	0.990752	
17688000	-7.732652	243	2.577728	4.972749	0.108910	0.891090	0.803830	0.196170	0.002951	0.997049	
17689000	-9.173237	148	19.288516	10.891196	0.465603	0.534397	--	--	0.115718	0.884282	
17690000	-8.005592	368	10.556468	4.394506	0.312677	0.687323	--	--	0.055717	0.944283	
17691000	-8.612809	155	2.591414	8.491572	0.040845	0.959155	0.920734	0.079266	0.000532	0.999468	
17692000	-7.625893	72	5.318827	6.787801	0.242715	0.757285	--	--	0.014826	0.985174	
17693000	-7.524580	314	4.559599	4.492005	0.168417	0.831583	0.990717	0.009283	0.012376	0.987624	
17694000	-7.605886	283	2.256694	4.278090	0.035982	0.964018	--	--	0.003708	0.996292	
17695000	-8.287109	397	14.442184	5.416600	0.427512	0.572488	0.986939	0.013061	0.046058	0.953942	
17696000	-7.984586	3	11.893735	6.504064	0.345873	0.654127	0.967050	0.032950	0.027364	0.972636	
17697000	-10.171362	101	4.739632	20.292387	0.293924	0.706076	0.809464	0.190536	0.014420	0.985580	
17698000	-7.940787	447	13.848339	3.805864	0.337806	0.662194	0.955906	0.044094	0.064700	0.935300	
17699000	-7.576567	63	4.513715	2.535346	0.105225	0.894775	0.993539	0.006461	0.006953	0.993047	
17700000	-7.967818	234	10.683211	6.202422	0.360538	0.639462	--	--	0.021582	0.978418	
17701000	-8.376599	361	14.135240	16.708824	0.459848	0.540152	--	--	0.045608	0.954392	
17702000	-8.682101	220	19.174890	11.041652	0.454221	0.545779	--	--	0.115646	0.884354	
17703000	-8.178887	90	9.428444	8.917163	0.340904	0.659096	0.931431	0.068569	0.060027	0.939973	
17704000	-8.859014	411	14.495962	6.610676	0.451513	0.548487	0.875949	0.124051	0.087623	0.912377	
17705000	-9.336021	76	1.041721	8.714613	0.010846	0.989154	--	--	0.000191	0.999809	
17706000	-8.762833	186	23.381765	12.283787	0.473696	0.526304	0.955206	0.044794	0.224171	0.775829	
17707000	-7.976834	338	9.574667	6.199035	0.281821	0.718179	0.954410	0.045590	0.049825	0.950175	
17708000	-8.519330	327	15.358134	10.876865	0.434615	0.565385	--	--	0.104399	0.895601	
17709000	-7.868102	68	6.029430	6.108274	0.201741	0.798259	--	--	0.016109	0.983891	
17710000	-9.183134	91	19.410052	12.886828	0.483087	0.516913	--	--	0.281673	0.718327	
17711000	-7.979264	38	10.676793	5.629667	0.395037	0.604963	--	--	0.039681	0.960319	
17712000	-7.703531	215	8.624825	8.721341	0.323340	0.676660	0.909314	0.090686	0.037894	0.962106	
17713000	-7.984760	167	6.544941	12.374520	0.268608	0.731392	0.732249	0.267751	0.023591	0.976409	
17714000	-8.575314	366	2.777513	5.301628	0.073869	0.926131	0.589070	0.410930	0.001723	0.998277	
17715000	-8.084156	406	6.838293	8.622013	0.329844	0.670156	--	--	0.022718	0.977282	
17716000	-8.665404	420	4.200299	1.253783	0.268124	0.731876	0.998322	0.001678	0.008511	0.991489	
17717000	-7.790612	129	12.601830	11.848941	0.377520	0.622480	0.934490	0.065510	0.050130	0.949870	
17718000	-7.679289	130	9.961851	10.257145	0.351860	0.648140	--	--	0.032207	0.967793	
17719000	-8.269279	249	7.897949	9.812994	0.287131	0.712869	--	--	0.065593	0.934407	
17720000	-9.100450	459	5.223322	0.636217	0.438892	0.561108	0.999916	0.000084	0.004367	0.995633	
17721000	-7.841103	224	4.432775	10.662765	0.104336	0.895664	0.980565	0.019435	0.003255	0.996745	
17722000	-8.053647	480	5.709575	1.750839	0.302747	0.697253	0.998440	0.001560	0.002613	0.997387	
17723000	-9.239563	209	1.366545	10.019708	0.017653	0.982347	0.703134	0.296866	0.000019	0.999981	
17724000	-8.735227	275	2.119495	3.486998	0.065271	0.934729	--	--	0.002285	0.997715	
17725000	-7.864496	153	5.962340	6.469619	0.246840	0.753160	--	--	0.017436	0.982564	
17726000	-8.603904	118	11.072677	16.091010	0.432481	0.567519	0.841358	0.158642	0.034432	0.965568	
17727000	-7.997649	378	17.716747	8.429876	0.431595	0.568405	0.962422	0.037578	0.122798	0.877202	
17728000	-7.830961	480	2.991378	6.861742	0.085618	0.914382	0.964450	0.035550	0.000794	0.999206	
17729000	-8.084208	259	7.613427	5.424289	0.221704	0.778296	0.954022	0.045978	0.029914	0.970086	
17730000	-7.546935	313	12.397942	6.271656	0.317154	0.682846	--	--	0.068046	0.931954	
17731000	-7.936685	469	10.965770	11.551106	0.313635	0.686365	0.908703	0.091297	0.064471	0.935529	
17732000	-7.603681	336	5.123719	3.803723	0.207920	0.792080	0.971752	0.028248	0.008971	0.991029	
17733000	-8.184519	74	6.291313	9.271378	0.249189	0.750811	0.883615	0.116385	0.010555	0.989445	
17734000	-7.664198	63	3.214496	7.801444	0.047395	0.952605	0.956817	0.043183	0.003989	0.996011	
17735000	-7.798831	36	3.083059	4.562011	0.073021	0.926979	--	--	0.001507	0.998493	
17736000	-8.588441	371	16.165916	15.075812	0.459742	0.540258	0.803679	0.196321	0.073444	0.926556	
17737000	-7.728987	187	5.354939	4.108214	0.138255	0.861745	0.739615	0.260385	0.008104	0.991896	
17738000	-9.345916	439	0.555214	5.190653	0.003012	0.996988	0.888177	0.111823	0.000223	0.999777	
17739000	-7.564365	428	2.064833	2.384175	0.024931	0.975069	0.994744	0.005256	0.002273	0.997727	
17740000	-9.065189	225	2.906286	12.688362	0.164305	0.835695	0.823344	0.176656	0.003529	0.996471	
17741000	-8.156382	194	6.680464	13.057239	0.233322	0.766678	--	--	0.030412	0.969588	
17742000	-7.651678	89	3.974457	7.031271	0.140302	0.859698	--	--	0.008331	0.991669	
17743000	-7.844526	187	7.599156	3.686387	0.233188	0.766812	0.806499	0.193501	0.015746	0.984254	
17744000	-7.934071	467	8.792425	6.228985	0.239665	0.760335	0.981429	0.018571	0.041493	0.958507	
17745000	-9.036135	44	14.364423	17.509520	0.421301	0.578699	0.498951	0.501049	0.081801	0.918199	
