Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
835	0.346108	165	0.842424	3.904285	835	0.346108	0.428000	0.395623	
809	0.321384	191	0.759162	3.904285	809	0.321384	0.405000	0.395666	
821	0.313033	179	0.843575	3.904285	821	0.313033	0.408000	0.395724	
853	0.291911	147	0.809524	3.904285	853	0.291911	0.368000	0.395595	
851	0.291422	149	0.832215	3.904285	851	0.291422	0.372000	0.395487	
849	0.315665	151	0.794702	3.904285	849	0.315665	0.388000	0.395452	
832	0.317308	168	0.833333	3.904285	832	0.317308	0.404000	0.395491	
828	0.286232	172	0.813953	3.904285	828	0.286232	0.377000	0.395407	
811	0.308261	189	0.841270	3.904285	811	0.308261	0.409000	0.395469	
834	0.297362	166	0.813253	3.904285	834	0.297362	0.383000	0.395413	
805	0.283230	195	0.794872	3.904285	805	0.283230	0.383000	0.395357	
808	0.287129	192	0.760417	3.904285	808	0.287129	0.378000	0.395279	
822	0.283455	178	0.758427	3.904285	822	0.283455	0.368000	0.395158	
829	0.296743	171	0.754386	3.904285	829	0.296743	0.375000	0.395069	
832	0.296875	168	0.815476	3.904285	832	0.296875	0.384000	0.395020	
834	0.306954	166	0.813253	3.904285	834	0.306954	0.391000	0.395003	
855	0.323977	145	0.779310	3.904285	855	0.323977	0.390000	0.394981	
836	0.301435	164	0.835366	3.904285	836	0.301435	0.389000	0.394955	
825	0.290909	175	0.777143	3.904285	825	0.290909	0.376000	0.394873	
852	0.280516	148	0.804054	3.904285	852	0.280516	0.358000	0.394714	
843	0.300119	157	0.777070	3.904285	843	0.300119	0.375000	0.394629	
832	0.324519	168	0.809524	3.904285	832	0.324519	0.406000	0.394678	
848	0.325472	152	0.789474	3.904285	848	0.325472	0.396000	0.394683	
850	0.336471	150	0.733333	3.904285	850	0.336471	0.396000	0.394689	
830	0.328916	170	0.776471	3.904285	830	0.328916	0.405000	0.394733	
835	0.311377	165	0.812121	3.904285	835	0.311377	0.394000	0.394729	
844	0.324645	156	0.782051	3.904285	844	0.324645	0.396000	0.394735	
824	0.316748	176	0.829545	3.904285	824	0.316748	0.407000	0.394786	
836	0.320574	164	0.798780	3.904285	836	0.320574	0.399000	0.394803	
825	0.300606	175	0.794286	3.904285	825	0.300606	0.387000	0.394771	
824	0.300971	176	0.784091	3.904285	824	0.300971	0.386000	0.394735	
841	0.316290	159	0.773585	3.904285	841	0.316290	0.389000	0.394711	
827	0.296252	173	0.751445	3.904285	827	0.296252	0.375000	0.394631	
824	0.362864	176	0.750000	3.904285	824	0.362864	0.431000	0.394779	
829	0.317250	171	0.818713	3.904285	829	0.317250	0.403000	0.394812	
864	0.300926	136	0.845588	3.904285	864	0.300926	0.375000	0.394732	
819	0.299145	181	0.834254	3.904285	819	0.299145	0.396000	0.394737	
804	0.327114	196	0.831633	3.904285	804	0.327114	0.426000	0.394862	
815	0.339877	185	0.789189	3.904285	815	0.339877	0.423000	0.394975	
836	0.330144	164	0.847561	3.904285	836	0.330144	0.415000	0.395054	
850	0.315294	150	0.846667	3.904285	850	0.315294	0.395000	0.395054	
831	0.308063	169	0.828402	3.904285	831	0.308063	0.396000	0.395057	
828	0.316425	172	0.802326	3.904285	828	0.316425	0.400000	0.395077	
812	0.300493	188	0.792553	3.904285	812	0.300493	0.393000	0.395069	
818	0.317848	182	0.780220	3.904285	818	0.317848	0.402000	0.395096	
832	0.318510	168	0.839286	3.904285	832	0.318510	0.406000	0.395138	
855	0.333333	145	0.820690	3.904285	855	0.333333	0.404000	0.395172	
821	0.269184	179	0.798883	3.904285	821	0.269184	0.364000	0.395052	
838	0.332936	162	0.796296	3.904285	838	0.332936	0.408000	0.395102	
840	0.298810	160	0.750000	3.904285	840	0.298810	0.371000	0.395010	
864	0.329861	136	0.875000	3.904285	864	0.329861	0.404000	0.395044	
828	0.298309	172	0.819767	3.904285	828	0.298309	0.388000	0.395017	
846	0.314421	154	0.753247	3.904285	846	0.314421	0.382000	0.394968	
849	0.351001	151	0.841060	3.904285	849	0.351001	0.425000	0.395081	
840	0.291667	160	0.825000	3.904285	840	0.291667	0.377000	0.395014	
847	0.284534	153	0.803922	3.904285	847	0.284534	0.364000	0.394898	
809	0.326329	191	0.774869	3.904285	809	0.326329	0.412000	0.394961	
823	0.300122	177	0.790960	3.904285	823	0.300122	0.387000	0.394932	
816	0.312500	184	0.793478	3.904285	816	0.312500	0.401000	0.394954	
831	0.297232	169	0.781065	3.904285	831	0.297232	0.379000	0.394896	
829	0.297949	171	0.777778	3.904285	829	0.297949	0.380000	0.394841	
840	0.328571	160	0.837500	3.904285	840	0.328571	0.410000	0.394896	
827	0.286578	173	0.867052	3.904285	827	0.286578	0.387000	0.394868	
852	0.302817	148	0.824324	3.904285	852	0.302817	0.380000	0.394814	
841	0.306778	159	0.874214	3.904285	841	0.306778	0.397000	0.394822	
831	0.277978	169	0.816568	3.904285	831	0.277978	0.369000	0.394729	
812	0.296798	188	0.808511	3.904285	812	0.296798	0.393000	0.394723	
845	0.286391	155	0.780645	3.904285	845	0.286391	0.363000	0.394609	
834	0.309353	166	0.771084	3.904285	834	0.309353	0.386000	0.394579	
833	0.302521	167	0.832335	3.904285	833	0.302521	0.391000	0.394566	
843	0.339265	157	0.802548	3.904285	843	0.339265	0.412000	0.394628	
844	0.259479	156	0.814103	3.904285	844	0.259479	0.346000	0.394456	
828	0.303140	172	0.779070	3.904285	828	0.303140	0.385000	0.394423	
856	0.315421	144	0.756944	3.904285	856	0.315421	0.379000	0.394369	
848	0.324292	152	0.809211	3.904285	848	0.324292	0.398000	0.394382	
832	0.314904	168	0.809524	3.904285	832	0.314904	0.398000	0.394394	
836	0.334928	164	0.804878	3.904285	836	0.334928	0.412000	0.394455	
821	0.289890	179	0.815642	3.904285	821	0.289890	0.384000	0.394419	
830	0.334940	170	0.794118	3.904285	830	0.334940	0.413000	0.394483	
803	0.316314	197	0.827411	3.904285	803	0.316314	0.417000	0.394560	
841	0.331748	159	0.798742	3.904285	841	0.331748	0.406000	0.394599	
844	0.311611	156	0.846154	3.904285	844	0.311611	0.395000	0.394601	
832	0.283654	168	0.827381	3.904285	832	0.283654	0.375000	0.394534	
834	0.280576	166	0.831325	3.904285	834	0.280576	0.372000	0.394458	
839	0.270560	161	0.813665	3.904285	839	0.270560	0.358000	0.394335	
830	0.315663	170	0.782353	3.904285	830	0.315663	0.395000	0.394338	
821	0.347138	179	0.826816	3.904285	821	0.347138	0.433000	0.394467	
850	0.331765	150	0.873333	3.904285	850	0.331765	0.413000	0.394529	
834	0.285372	166	0.807229	3.904285	834	0.285372	0.372000	0.394454	
843	0.327402	157	0.802548	3.904285	843	0.327402	0.402000	0.394479	
816	0.279412	184	0.733696	3.904285	816	0.279412	0.363000	0.394375	
