Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
852	0.302817	148	0.445946	1.857862	852	0.302817	0.324000	0.323012	
821	0.305725	179	0.430168	1.857862	821	0.305725	0.328000	0.323028	
830	0.277108	170	0.435294	1.857862	830	0.277108	0.304000	0.322967	
836	0.328947	164	0.481707	1.857862	836	0.328947	0.354000	0.323066	
810	0.286420	190	0.536842	1.857862	810	0.286420	0.334000	0.323101	
804	0.294776	196	0.479592	1.857862	804	0.294776	0.331000	0.323126	
805	0.268323	195	0.502564	1.857862	805	0.268323	0.314000	0.323097	
805	0.294410	195	0.523077	1.857862	805	0.294410	0.339000	0.323148	
814	0.308354	186	0.516129	1.857862	814	0.308354	0.347000	0.323223	
799	0.284105	201	0.492537	1.857862	799	0.284105	0.326000	0.323232	
822	0.281022	178	0.455056	1.857862	822	0.281022	0.312000	0.323196	
829	0.291918	171	0.345029	1.857862	829	0.291918	0.301000	0.323127	
829	0.287093	171	0.514620	1.857862	829	0.287093	0.326000	0.323136	
817	0.299878	183	0.519126	1.857862	817	0.299878	0.340000	0.323188	
826	0.277240	174	0.551724	1.857862	826	0.277240	0.325000	0.323194	
828	0.293478	172	0.465116	1.857862	828	0.293478	0.323000	0.323193	
824	0.303398	176	0.517045	1.857862	824	0.303398	0.341000	0.323248	
835	0.267066	165	0.533333	1.857862	835	0.267066	0.311000	0.323211	
794	0.278338	206	0.485437	1.857862	794	0.278338	0.321000	0.323204	
808	0.268564	192	0.536458	1.857862	808	0.268564	0.320000	0.323194	
851	0.319624	149	0.489933	1.857862	851	0.319624	0.345000	0.323260	
821	0.282582	179	0.525140	1.857862	821	0.282582	0.326000	0.323269	
797	0.262233	203	0.541872	1.857862	797	0.262233	0.319000	0.323256	
829	0.264174	171	0.432749	1.857862	829	0.264174	0.293000	0.323165	
817	0.247246	183	0.502732	1.857862	817	0.247246	0.294000	0.323077	
828	0.278986	172	0.401163	1.857862	828	0.278986	0.300000	0.323008	
845	0.272189	155	0.419355	1.857862	845	0.272189	0.295000	0.322924	
836	0.299043	164	0.518293	1.857862	836	0.299043	0.335000	0.322960	
814	0.272727	186	0.559140	1.857862	814	0.272727	0.326000	0.322969	
803	0.288917	197	0.477157	1.857862	803	0.288917	0.326000	0.322978	
823	0.294046	177	0.485876	1.857862	823	0.294046	0.328000	0.322993	
829	0.271411	171	0.502924	1.857862	829	0.271411	0.311000	0.322958	
829	0.324487	171	0.514620	1.857862	829	0.324487	0.357000	0.323058	
830	0.302410	170	0.500000	1.857862	830	0.302410	0.336000	0.323096	
832	0.304087	168	0.500000	1.857862	832	0.304087	0.337000	0.323136	
816	0.258578	184	0.472826	1.857862	816	0.258578	0.298000	0.323063	
835	0.277844	165	0.600000	1.857862	835	0.277844	0.331000	0.323086	
800	0.297500	200	0.525000	1.857862	800	0.297500	0.343000	0.323144	
814	0.303440	186	0.510753	1.857862	814	0.303440	0.342000	0.323198	
834	0.274580	166	0.500000	1.857862	834	0.274580	0.312000	0.323166	
831	0.287605	169	0.473373	1.857862	831	0.287605	0.319000	0.323154	
832	0.295673	168	0.583333	1.857862	832	0.295673	0.344000	0.323213	
801	0.338327	199	0.356784	1.857862	801	0.338327	0.342000	0.323267	
852	0.295775	148	0.587838	1.857862	852	0.295775	0.339000	0.323312	
829	0.290712	171	0.508772	1.857862	829	0.290712	0.328000	0.323325	
