Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
855	0.306433	145	0.848276	5.000000	855	0.306433	0.385000	0.389459	
826	0.280872	174	0.827586	5.000000	826	0.280872	0.376000	0.389400	
827	0.279323	173	0.867052	5.000000	827	0.279323	0.381000	0.389364	
842	0.302850	158	0.822785	5.000000	842	0.302850	0.385000	0.389345	
835	0.307784	165	0.745455	5.000000	835	0.307784	0.380000	0.389304	
833	0.315726	167	0.868263	5.000000	833	0.315726	0.408000	0.389385	
842	0.317102	158	0.810127	5.000000	842	0.317102	0.395000	0.389409	
823	0.319563	177	0.807910	5.000000	823	0.319563	0.406000	0.389479	
832	0.302885	168	0.815476	5.000000	832	0.302885	0.389000	0.389477	
835	0.299401	165	0.872727	5.000000	835	0.299401	0.394000	0.389496	
844	0.295024	156	0.858974	5.000000	844	0.295024	0.383000	0.389469	
840	0.292857	160	0.762500	5.000000	840	0.292857	0.368000	0.389379	
817	0.307222	183	0.803279	5.000000	817	0.307222	0.398000	0.389415	
816	0.296569	184	0.798913	5.000000	816	0.296569	0.389000	0.389413	
829	0.285887	171	0.789474	5.000000	829	0.285887	0.372000	0.389341	
849	0.307420	151	0.827815	5.000000	849	0.307420	0.386000	0.389328	
828	0.281401	172	0.837209	5.000000	828	0.281401	0.377000	0.389277	
816	0.328431	184	0.798913	5.000000	816	0.328431	0.415000	0.389382	
829	0.346200	171	0.777778	5.000000	829	0.346200	0.420000	0.389507	
820	0.329268	180	0.855556	5.000000	820	0.329268	0.424000	0.389646	
823	0.290401	177	0.853107	5.000000	823	0.290401	0.390000	0.389648	
861	0.293844	139	0.812950	5.000000	861	0.293844	0.366000	0.389553	
826	0.294189	174	0.816092	5.000000	826	0.294189	0.385000	0.389534	
848	0.337264	152	0.782895	5.000000	848	0.337264	0.405000	0.389596	
847	0.303424	153	0.745098	5.000000	847	0.303424	0.371000	0.389522	
813	0.298893	187	0.828877	5.000000	813	0.298893	0.398000	0.389556	
817	0.310894	183	0.830601	5.000000	817	0.310894	0.406000	0.389621	
844	0.290284	156	0.833333	5.000000	844	0.290284	0.375000	0.389563	
847	0.298701	153	0.797386	5.000000	847	0.298701	0.375000	0.389506	
795	0.316981	205	0.829268	5.000000	795	0.316981	0.422000	0.389633	
836	0.342105	164	0.841463	5.000000	836	0.342105	0.424000	0.389766	
834	0.278177	166	0.771084	5.000000	834	0.278177	0.360000	0.389651	
830	0.293976	170	0.752941	5.000000	830	0.293976	0.372000	0.389583	
829	0.293124	171	0.818713	5.000000	829	0.293124	0.383000	0.389558	
827	0.293833	173	0.803468	5.000000	827	0.293833	0.382000	0.389529	
833	0.290516	167	0.850299	5.000000	833	0.290516	0.384000	0.389508	
821	0.332521	179	0.877095	5.000000	821	0.332521	0.430000	0.389661	
805	0.309317	195	0.892308	5.000000	805	0.309317	0.423000	0.389787	
843	0.309609	157	0.789809	5.000000	843	0.309609	0.385000	0.389769	
834	0.303357	166	0.831325	5.000000	834	0.303357	0.391000	0.389774	
839	0.332539	161	0.857143	5.000000	839	0.332539	0.417000	0.389875	
852	0.289906	148	0.858108	5.000000	852	0.289906	0.374000	0.389816	
837	0.284349	163	0.840491	5.000000	837	0.284349	0.375000	0.389762	
847	0.289256	153	0.797386	5.000000	847	0.289256	0.367000	0.389678	
840	0.316667	160	0.831250	5.000000	840	0.316667	0.399000	0.389712	
827	0.303507	173	0.843931	5.000000	827	0.303507	0.397000	0.389738	
844	0.297393	156	0.833333	5.000000	844	0.297393	0.381000	0.389707	
824	0.298544	176	0.801136	5.000000	824	0.298544	0.387000	0.389697	
829	0.325694	171	0.818713	5.000000	829	0.325694	0.410000	0.389770	
819	0.318681	181	0.828729	5.000000	819	0.318681	0.411000	0.389847	
843	0.314353	157	0.764331	5.000000	843	0.314353	0.385000	0.389830	
834	0.251799	166	0.891566	5.000000	834	0.251799	0.358000	0.389715	
830	0.306024	170	0.888235	5.000000	830	0.306024	0.405000	0.389770	
823	0.292831	177	0.774011	5.000000	823	0.292831	0.378000	0.389728	
840	0.319048	160	0.806250	5.000000	840	0.319048	0.397000	0.389754	
837	0.296296	163	0.730061	5.000000	837	0.296296	0.367000	0.389674	
825	0.298182	175	0.782857	5.000000	825	0.298182	0.383000	0.389650	
830	0.301205	170	0.829412	5.000000	830	0.301205	0.391000	0.389655	
849	0.305065	151	0.860927	5.000000	849	0.305065	0.389000	0.389652	
847	0.310508	153	0.823529	5.000000	847	0.310508	0.389000	0.389650	
830	0.310843	170	0.864706	5.000000	830	0.310843	0.405000	0.389704	
821	0.298417	179	0.843575	5.000000	821	0.298417	0.396000	0.389725	
819	0.280830	181	0.767956	5.000000	819	0.280830	0.369000	0.389654	
843	0.283511	157	0.770701	5.000000	843	0.283511	0.360000	0.389552	
837	0.291517	163	0.766871	5.000000	837	0.291517	0.369000	0.389482	
825	0.326061	175	0.805714	5.000000	825	0.326061	0.410000	0.389552	
841	0.326992	159	0.886792	5.000000	841	0.326992	0.416000	0.389642	
827	0.333736	173	0.815029	5.000000	827	0.333736	0.417000	0.389734	
856	0.299065	144	0.777778	5.000000	856	0.299065	0.368000	0.389661	
847	0.284534	153	0.803922	5.000000	847	0.284534	0.364000	0.389574	
846	0.287234	154	0.824675	5.000000	846	0.287234	0.370000	0.389509	
820	0.317073	180	0.822222	5.000000	820	0.317073	0.408000	0.389571	
846	0.333333	154	0.805195	5.000000	846	0.333333	0.406000	0.389625	
818	0.314181	182	0.791209	5.000000	818	0.314181	0.401000	0.389663	
837	0.291517	163	0.852761	5.000000	837	0.291517	0.383000	0.389641	
849	0.277974	151	0.821192	5.000000	849	0.277974	0.360000	0.389543	
844	0.315166	156	0.833333	5.000000	844	0.315166	0.396000	0.389565	
820	0.285366	180	0.800000	5.000000	820	0.285366	0.378000	0.389527	
834	0.306954	166	0.849398	5.000000	834	0.306954	0.397000	0.389551	
845	0.286391	155	0.780645	5.000000	845	0.286391	0.363000	0.389465	
844	0.296209	156	0.788462	5.000000	844	0.296209	0.373000	0.389411	
828	0.304348	172	0.819767	5.000000	828	0.304348	0.393000	0.389423	
836	0.314593	164	0.829268	5.000000	836	0.314593	0.399000	0.389454	
848	0.337264	152	0.802632	5.000000	848	0.337264	0.408000	0.389513	
819	0.308913	181	0.812155	5.000000	819	0.308913	0.400000	0.389547	
829	0.340169	171	0.783626	5.000000	829	0.340169	0.416000	0.389631	
825	0.293333	175	0.822857	5.000000	825	0.293333	0.386000	0.389620	
819	0.253968	181	0.839779	5.000000	819	0.253968	0.360000	0.389526	
805	0.279503	195	0.835897	5.000000	805	0.279503	0.388000	0.389521	
852	0.303991	148	0.851351	5.000000	852	0.303991	0.385000	0.389507	
834	0.303357	166	0.849398	5.000000	834	0.303357	0.394000	0.389521	
818	0.311736	182	0.796703	5.000000	818	0.311736	0.400000	0.389554	
822	0.332117	178	0.803371	5.000000	822	0.332117	0.416000	0.389636	
824	0.336165	176	0.806818	5.000000	824	0.336165	0.419000	0.389728	
826	0.292978	174	0.867816	5.000000	826	0.292978	0.393000	0.389738	
837	0.334528	163	0.815951	5.000000	837	0.334528	0.413000	0.389810	
842	0.287411	158	0.841772	5.000000	842	0.287411	0.375000	0.389764	
822	0.278589	178	0.837079	5.000000	822	0.278589	0.378000	0.389728	
836	0.299043	164	0.841463	5.000000	836	0.299043	0.388000	0.389723	
838	0.295943	162	0.796296	5.000000	838	0.295943	0.377000	0.389684	
822	0.315085	178	0.837079	5.000000	822	0.315085	0.408000	0.389740	
843	0.289442	157	0.751592	5.000000	843	0.289442	0.362000	0.389655	
827	0.292624	173	0.867052	5.000000	827	0.292624	0.392000	0.389662	
836	0.265550	164	0.841463	5.000000	836	0.265550	0.360000	0.389573	
832	0.300481	168	0.857143	5.000000	832	0.300481	0.394000	0.389586	
825	0.294545	175	0.845714	5.000000	825	0.294545	0.391000	0.389590	
850	0.297647	150	0.826667	5.000000	850	0.297647	0.377000	0.389553	
846	0.264775	154	0.746753	5.000000	846	0.264775	0.339000	0.389402	
