Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
827	0.273277	173	0.421965	2.241176	827	0.273277	0.299000	0.320247	
847	0.271547	153	0.457516	2.241176	847	0.271547	0.300000	0.320169	
821	0.272838	179	0.379888	2.241176	821	0.272838	0.292000	0.320060	
799	0.247810	201	0.482587	2.241176	799	0.247810	0.295000	0.319964	
847	0.232586	153	0.385621	2.241176	847	0.232586	0.256000	0.319720	
849	0.261484	151	0.456954	2.241176	849	0.261484	0.291000	0.319611	
821	0.258222	179	0.368715	2.241176	821	0.258222	0.278000	0.319453	
826	0.255448	174	0.310345	2.241176	826	0.255448	0.265000	0.319248	
857	0.245041	143	0.384615	2.241176	857	0.245041	0.265000	0.319044	
825	0.263030	175	0.480000	2.241176	825	0.263030	0.301000	0.318976	
830	0.283133	170	0.400000	2.241176	830	0.283133	0.303000	0.318917	
812	0.296798	188	0.404255	2.241176	812	0.296798	0.317000	0.318910	
819	0.269841	181	0.436464	2.241176	819	0.269841	0.300000	0.318840	
809	0.276885	191	0.439791	2.241176	809	0.276885	0.308000	0.318800	
836	0.266746	164	0.451220	2.241176	836	0.266746	0.297000	0.318719	
825	0.241212	175	0.445714	2.241176	825	0.241212	0.277000	0.318567	
848	0.260613	152	0.440789	2.241176	848	0.260613	0.288000	0.318455	
852	0.273474	148	0.310811	2.241176	852	0.273474	0.279000	0.318312	
861	0.247387	139	0.402878	2.241176	861	0.247387	0.269000	0.318133	
814	0.265356	186	0.456989	2.241176	814	0.265356	0.301000	0.318071	
836	0.261962	164	0.512195	2.241176	836	0.261962	0.303000	0.318017	
819	0.251526	181	0.430939	2.241176	819	0.251526	0.284000	0.317895	
831	0.274368	169	0.378698	2.241176	831	0.274368	0.292000	0.317802	
823	0.274605	177	0.350282	2.241176	823	0.274605	0.288000	0.317696	
827	0.229746	173	0.427746	2.241176	827	0.229746	0.264000	0.317506	
817	0.263158	183	0.448087	2.241176	817	0.263158	0.297000	0.317434	
824	0.240291	176	0.369318	2.241176	824	0.240291	0.263000	0.317242	
844	0.280806	156	0.352564	2.241176	844	0.280806	0.292000	0.317153	
841	0.258026	159	0.503145	2.241176	841	0.258026	0.297000	0.317083	
814	0.243243	186	0.338710	2.241176	814	0.243243	0.261000	0.316887	
831	0.255114	169	0.431953	2.241176	831	0.255114	0.285000	0.316777	
850	0.276471	150	0.533333	2.241176	850	0.276471	0.315000	0.316771	
825	0.256970	175	0.451429	2.241176	825	0.256970	0.291000	0.316682	
844	0.223934	156	0.352564	2.241176	844	0.223934	0.244000	0.316432	
811	0.281134	189	0.386243	2.241176	811	0.281134	0.301000	0.316379	
833	0.236495	167	0.431138	2.241176	833	0.236495	0.269000	0.316217	
876	0.238584	124	0.395161	2.241176	876	0.238584	0.258000	0.316019	
831	0.268351	169	0.491124	2.241176	831	0.268351	0.306000	0.315985	
816	0.262255	184	0.456522	2.241176	816	0.262255	0.298000	0.315925	
815	0.272393	185	0.475676	2.241176	815	0.272393	0.310000	0.315905	
858	0.293706	142	0.450704	2.241176	858	0.293706	0.316000	0.315905	
847	0.269185	153	0.424837	2.241176	847	0.269185	0.293000	0.315828	
823	0.280680	177	0.485876	2.241176	823	0.280680	0.317000	0.315832	
843	0.306050	157	0.331210	2.241176	843	0.306050	0.310000	0.315813	
837	0.249701	163	0.300613	2.241176	837	0.249701	0.258000	0.315621	
837	0.279570	163	0.392638	2.241176	837	0.279570	0.298000	0.315563	
797	0.271016	203	0.428571	2.241176	797	0.271016	0.303000	0.315522	
812	0.269704	188	0.398936	2.241176	812	0.269704	0.294000	0.315451	
820	0.235366	180	0.522222	2.241176	820	0.235366	0.287000	0.315358	
827	0.255139	173	0.375723	2.241176	827	0.255139	0.276000	0.315230	
841	0.267539	159	0.547170	2.241176	841	0.267539	0.312000	0.315220	
821	0.281364	179	0.413408	2.241176	821	0.281364	0.305000	0.315187	
839	0.237187	161	0.422360	2.241176	839	0.237187	0.267000	0.315031	
829	0.271411	171	0.450292	2.241176	829	0.271411	0.302000	0.314989	
812	0.304187	188	0.377660	2.241176	812	0.304187	0.318000	0.314999	
839	0.249106	161	0.434783	2.241176	839	0.249106	0.279000	0.314884	
846	0.270686	154	0.454545	2.241176	846	0.270686	0.299000	0.314833	
851	0.301998	149	0.362416	2.241176	851	0.301998	0.311000	0.314821	
828	0.275362	172	0.436047	2.241176	828	0.275362	0.303000	0.314784	
846	0.244681	154	0.383117	2.241176	846	0.244681	0.266000	0.314630	
864	0.261574	136	0.411765	2.241176	864	0.261574	0.282000	0.314527	
873	0.300115	127	0.456693	2.241176	873	0.300115	0.320000	0.314544	
818	0.262836	182	0.406593	2.241176	818	0.262836	0.289000	0.314465	
839	0.256257	161	0.428571	2.241176	839	0.256257	0.284000	0.314370	
814	0.250614	186	0.440860	2.241176	814	0.250614	0.286000	0.314282	
854	0.289227	146	0.417808	2.241176	854	0.289227	0.308000	0.314262	
811	0.240444	189	0.391534	2.241176	811	0.240444	0.269000	0.314122	
851	0.289072	149	0.436242	2.241176	851	0.289072	0.311000	0.314113	
828	0.286232	172	0.395349	2.241176	828	0.286232	0.305000	0.314085	
840	0.241667	160	0.418750	2.241176	840	0.241667	0.270000	0.313950	
831	0.257521	169	0.508876	2.241176	831	0.257521	0.300000	0.313908	
842	0.271971	158	0.417722	2.241176	842	0.271971	0.295000	0.313850	
813	0.248462	187	0.427807	2.241176	813	0.248462	0.282000	0.313754	
818	0.264059	182	0.351648	2.241176	818	0.264059	0.280000	0.313652	
857	0.243874	143	0.377622	2.241176	857	0.243874	0.263000	0.313499	
812	0.256158	188	0.393617	2.241176	812	0.256158	0.282000	0.313404	
831	0.300842	169	0.366864	2.241176	831	0.300842	0.312000	0.313400	
852	0.273474	148	0.500000	2.241176	852	0.273474	0.307000	0.313381	
867	0.291811	133	0.458647	2.241176	867	0.291811	0.314000	0.313383	
813	0.276753	187	0.443850	2.241176	813	0.276753	0.308000	0.313367	
828	0.274155	172	0.360465	2.241176	828	0.274155	0.289000	0.313295	
833	0.244898	167	0.413174	2.241176	833	0.244898	0.273000	0.313176	
822	0.211679	178	0.348315	2.241176	822	0.211679	0.236000	0.312949	
823	0.249089	177	0.305085	2.241176	823	0.249089	0.259000	0.312791	
827	0.267231	173	0.352601	2.241176	827	0.267231	0.282000	0.312701	
814	0.270270	186	0.354839	2.241176	814	0.270270	0.286000	0.312623	
838	0.256563	162	0.425926	2.241176	838	0.256563	0.284000	0.312540	
875	0.248000	125	0.360000	2.241176	875	0.248000	0.262000	0.312393	
870	0.281609	130	0.346154	2.241176	870	0.281609	0.290000	0.312329	
850	0.256471	150	0.266667	2.241176	850	0.256471	0.258000	0.312172	
830	0.277108	170	0.352941	2.241176	830	0.277108	0.290000	0.312108	
833	0.271309	167	0.389222	2.241176	833	0.271309	0.291000	0.312048	
836	0.218900	164	0.432927	2.241176	836	0.218900	0.254000	0.311882	
829	0.242461	171	0.403509	2.241176	829	0.242461	0.270000	0.311763	
864	0.300926	136	0.294118	2.241176	864	0.300926	0.300000	0.311729	
812	0.230296	188	0.542553	2.241176	812	0.230296	0.289000	0.311665	
806	0.299007	194	0.474227	2.241176	806	0.299007	0.333000	0.311725	
812	0.221675	188	0.462766	2.241176	812	0.221675	0.267000	0.311599	
825	0.265455	175	0.331429	2.241176	825	0.265455	0.277000	0.311502	
843	0.265718	157	0.439490	2.241176	843	0.265718	0.293000	0.311450	
830	0.269880	170	0.452941	2.241176	830	0.269880	0.301000	0.311421	
