Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
853	0.329426	147	0.795918	5.000000	853	0.329426	0.398000	0.390582	
828	0.260870	172	0.854651	5.000000	828	0.260870	0.363000	0.390454	
833	0.302521	167	0.838323	5.000000	833	0.302521	0.392000	0.390461	
834	0.303357	166	0.837349	5.000000	834	0.303357	0.392000	0.390468	
822	0.327251	178	0.859551	5.000000	822	0.327251	0.422000	0.390613	
839	0.303933	161	0.863354	5.000000	839	0.303933	0.394000	0.390628	
819	0.294261	181	0.872928	5.000000	819	0.294261	0.399000	0.390666	
829	0.303981	171	0.853801	5.000000	829	0.303981	0.398000	0.390700	
831	0.314079	169	0.798817	5.000000	831	0.314079	0.396000	0.390723	
852	0.303991	148	0.885135	5.000000	852	0.303991	0.390000	0.390720	
827	0.304716	173	0.797688	5.000000	827	0.304716	0.390000	0.390717	
863	0.296640	137	0.817518	5.000000	863	0.296640	0.368000	0.390616	
815	0.276074	185	0.783784	5.000000	815	0.276074	0.370000	0.390525	
847	0.272727	153	0.856209	5.000000	847	0.272727	0.362000	0.390399	
804	0.264925	196	0.780612	5.000000	804	0.264925	0.366000	0.390292	
807	0.280050	193	0.808290	5.000000	807	0.280050	0.382000	0.390256	
824	0.286408	176	0.846591	5.000000	824	0.286408	0.385000	0.390233	
819	0.286935	181	0.779006	5.000000	819	0.286935	0.376000	0.390171	
831	0.288809	169	0.775148	5.000000	831	0.288809	0.371000	0.390089	
839	0.283671	161	0.795031	5.000000	839	0.283671	0.366000	0.389985	
850	0.305882	150	0.866667	5.000000	850	0.305882	0.390000	0.389986	
825	0.310303	175	0.782857	5.000000	825	0.310303	0.393000	0.389998	
819	0.289377	181	0.823204	5.000000	819	0.289377	0.386000	0.389981	
806	0.306452	194	0.773196	5.000000	806	0.306452	0.397000	0.390011	
833	0.303721	167	0.796407	5.000000	833	0.303721	0.386000	0.389994	
826	0.309927	174	0.833333	5.000000	826	0.309927	0.401000	0.390040	
850	0.303529	150	0.786667	5.000000	850	0.303529	0.376000	0.389982	
841	0.299643	159	0.817610	5.000000	841	0.299643	0.382000	0.389949	
850	0.300000	150	0.866667	5.000000	850	0.300000	0.385000	0.389928	
829	0.287093	171	0.777778	5.000000	829	0.287093	0.371000	0.389850	
840	0.307143	160	0.812500	5.000000	840	0.307143	0.388000	0.389843	
844	0.318720	156	0.826923	5.000000	844	0.318720	0.398000	0.389876	
839	0.336114	161	0.850932	5.000000	839	0.336114	0.419000	0.389994	
822	0.309002	178	0.842697	5.000000	822	0.309002	0.404000	0.390051	
835	0.310180	165	0.757576	5.000000	835	0.310180	0.384000	0.390027	
839	0.281287	161	0.838509	5.000000	839	0.281287	0.371000	0.389950	
816	0.291667	184	0.820652	5.000000	816	0.291667	0.389000	0.389946	
849	0.321555	151	0.821192	5.000000	849	0.321555	0.397000	0.389975	
833	0.289316	167	0.814371	5.000000	833	0.289316	0.377000	0.389923	
832	0.336538	168	0.851190	5.000000	832	0.336538	0.423000	0.390054	
832	0.293269	168	0.869048	5.000000	832	0.293269	0.390000	0.390054	
813	0.295203	187	0.764706	5.000000	813	0.295203	0.383000	0.390026	
816	0.297794	184	0.815217	5.000000	816	0.297794	0.393000	0.390038	
822	0.289538	178	0.808989	5.000000	822	0.289538	0.382000	0.390006	
830	0.320482	170	0.847059	5.000000	830	0.320482	0.410000	0.390084	
843	0.315540	157	0.808917	5.000000	843	0.315540	0.393000	0.390095	
840	0.311905	160	0.862500	5.000000	840	0.311905	0.400000	0.390133	
845	0.323077	155	0.838710	5.000000	845	0.323077	0.403000	0.390182	
849	0.309776	151	0.827815	5.000000	849	0.309776	0.388000	0.390174	
831	0.304452	169	0.810651	5.000000	831	0.304452	0.390000	0.390173	
831	0.290012	169	0.840237	5.000000	831	0.290012	0.383000	0.390146	
844	0.300948	156	0.858974	5.000000	844	0.300948	0.388000	0.390138	
842	0.300475	158	0.803797	5.000000	842	0.300475	0.380000	0.390100	
827	0.287787	173	0.809249	5.000000	827	0.287787	0.378000	0.390055	
834	0.308153	166	0.789157	5.000000	834	0.308153	0.388000	0.390047	
825	0.305455	175	0.857143	5.000000	825	0.305455	0.402000	0.390091	
808	0.314356	192	0.791667	5.000000	808	0.314356	0.406000	0.390150	
839	0.320620	161	0.844720	5.000000	839	0.320620	0.405000	0.390205	
844	0.286730	156	0.858974	5.000000	844	0.286730	0.376000	0.390153	
848	0.300708	152	0.789474	5.000000	848	0.300708	0.375000	0.390097	
846	0.276596	154	0.824675	5.000000	846	0.276596	0.361000	0.389991	
833	0.290516	167	0.886228	5.000000	833	0.290516	0.390000	0.389991	
840	0.277381	160	0.850000	5.000000	840	0.277381	0.369000	0.389915	
841	0.318668	159	0.849057	5.000000	841	0.318668	0.403000	0.389962	
831	0.274368	169	0.852071	5.000000	831	0.274368	0.372000	0.389898	
854	0.318501	146	0.780822	5.000000	854	0.318501	0.386000	0.389884	
846	0.290780	154	0.831169	5.000000	846	0.290780	0.374000	0.389827	
857	0.315053	143	0.846154	5.000000	857	0.315053	0.391000	0.389831	
860	0.308140	140	0.828571	5.000000	860	0.308140	0.381000	0.389800	
842	0.305226	158	0.816456	5.000000	842	0.305226	0.386000	0.389787	
841	0.279429	159	0.805031	5.000000	841	0.279429	0.363000	0.389692	
818	0.330073	182	0.851648	5.000000	818	0.330073	0.425000	0.389816	
827	0.309553	173	0.867052	5.000000	827	0.309553	0.406000	0.389873	
824	0.308252	176	0.812500	5.000000	824	0.308252	0.397000	0.389898	
823	0.308627	177	0.779661	5.000000	823	0.308627	0.392000	0.389905	
814	0.312039	186	0.790323	5.000000	814	0.312039	0.401000	0.389943	
846	0.269504	154	0.857143	5.000000	846	0.269504	0.360000	0.389840	
824	0.275485	176	0.869318	5.000000	824	0.275485	0.380000	0.389806	
851	0.296122	149	0.825503	5.000000	851	0.296122	0.375000	0.389756	
835	0.312575	165	0.800000	5.000000	835	0.312575	0.393000	0.389767	
836	0.288278	164	0.823171	5.000000	836	0.288278	0.376000	0.389720	
835	0.298204	165	0.818182	5.000000	835	0.298204	0.384000	0.389700	
825	0.300606	175	0.845714	5.000000	825	0.300606	0.396000	0.389722	
849	0.297998	151	0.887417	5.000000	849	0.297998	0.387000	0.389712	
829	0.322075	171	0.824561	5.000000	829	0.322075	0.408000	0.389774	
835	0.308982	165	0.793939	5.000000	835	0.308982	0.389000	0.389771	
843	0.291815	157	0.789809	5.000000	843	0.291815	0.370000	0.389705	
832	0.302885	168	0.767857	5.000000	832	0.302885	0.381000	0.389676	
825	0.288485	175	0.845714	5.000000	825	0.288485	0.386000	0.389664	
818	0.292176	182	0.818681	5.000000	818	0.292176	0.388000	0.389659	
847	0.265643	153	0.810458	5.000000	847	0.265643	0.349000	0.389525	
830	0.287952	170	0.823529	5.000000	830	0.287952	0.379000	0.389491	
838	0.322196	162	0.808642	5.000000	838	0.322196	0.401000	0.389528	
856	0.297897	144	0.798611	5.000000	856	0.297897	0.370000	0.389465	
833	0.297719	167	0.820359	5.000000	833	0.297719	0.385000	0.389450	
815	0.304294	185	0.772973	5.000000	815	0.304294	0.391000	0.389455	
820	0.307317	180	0.811111	5.000000	820	0.307317	0.398000	0.389483	
835	0.295808	165	0.812121	5.000000	835	0.295808	0.381000	0.389455	
835	0.316168	165	0.866667	5.000000	835	0.316168	0.407000	0.389512	
831	0.310469	169	0.828402	5.000000	831	0.310469	0.398000	0.389539	
837	0.290323	163	0.760736	5.000000	837	0.290323	0.367000	0.389467	
831	0.293622	169	0.798817	5.000000	831	0.293622	0.379000	0.389434	
854	0.293911	146	0.760274	5.000000	854	0.293911	0.362000	0.389347	
832	0.322115	168	0.833333	5.000000	832	0.322115	0.408000	0.389406	
815	0.282209	185	0.751351	5.000000	815	0.282209	0.369000	0.389342	
832	0.305288	168	0.809524	5.000000	832	0.305288	0.390000	0.389344	
838	0.344869	162	0.870370	5.000000	838	0.344869	0.430000	0.389471	
798	0.266917	202	0.806931	5.000000	798	0.266917	0.376000	0.389429	
840	0.322619	160	0.856250	5.000000	840	0.322619	0.408000	0.389486	
832	0.316106	168	0.785714	5.000000	832	0.316106	0.395000	0.389503	
806	0.343672	194	0.793814	5.000000	806	0.343672	0.431000	0.389632	
858	0.339161	142	0.838028	5.000000	858	0.339161	0.410000	0.389694	
815	0.315337	185	0.859459	5.000000	815	0.315337	0.416000	0.389775	
833	0.315726	167	0.820359	5.000000	833	0.315726	0.400000	0.389806	
841	0.291320	159	0.786164	5.000000	841	0.291320	0.370000	0.389746	
824	0.290049	176	0.823864	5.000000	824	0.290049	0.384000	0.389728	
847	0.314050	153	0.784314	5.000000	847	0.314050	0.386000	0.389717	
825	0.321212	175	0.817143	5.000000	825	0.321212	0.408000	0.389772	
813	0.277983	187	0.877005	5.000000	813	0.277983	0.390000	0.389773	
853	0.304807	147	0.789116	5.000000	853	0.304807	0.376000	0.389732	
833	0.301321	167	0.802395	5.000000	833	0.301321	0.385000	0.389717	
801	0.327091	199	0.834171	5.000000	801	0.327091	0.428000	0.389832	
831	0.300842	169	0.852071	5.000000	831	0.300842	0.394000	0.389844	
832	0.325721	168	0.761905	5.000000	832	0.325721	0.399000	0.389871	
836	0.287081	164	0.804878	5.000000	836	0.287081	0.372000	0.389818	
823	0.320778	177	0.807910	5.000000	823	0.320778	0.407000	0.389869	
835	0.324551	165	0.842424	5.000000	835	0.324551	0.410000	0.389928	
845	0.289941	155	0.825806	5.000000	845	0.289941	0.373000	0.389879	
840	0.302381	160	0.850000	5.000000	840	0.302381	0.390000	0.389879	
835	0.270659	165	0.733333	5.000000	835	0.270659	0.347000	0.389754	
845	0.321893	155	0.851613	5.000000	845	0.321893	0.404000	0.389795	
833	0.312125	167	0.802395	5.000000	833	0.312125	0.394000	0.389808	
841	0.293698	159	0.779874	5.000000	841	0.293698	0.371000	0.389753	
826	0.261501	174	0.752874	5.000000	826	0.261501	0.347000	0.389630	
828	0.300725	172	0.831395	5.000000	828	0.300725	0.392000	0.389637	
837	0.320191	163	0.822086	5.000000	837	0.320191	0.402000	0.389672	
820	0.328049	180	0.850000	5.000000	820	0.328049	0.422000	0.389765	
835	0.306587	165	0.830303	5.000000	835	0.306587	0.393000	0.389774	
851	0.321974	149	0.838926	5.000000	851	0.321974	0.399000	0.389800	
823	0.308627	177	0.881356	5.000000	823	0.308627	0.410000	0.389857	
857	0.309218	143	0.811189	5.000000	857	0.309218	0.381000	0.389832	
841	0.296076	159	0.861635	5.000000	841	0.296076	0.386000	0.389821	
828	0.281401	172	0.808140	5.000000	828	0.281401	0.372000	0.389771	
832	0.322115	168	0.827381	5.000000	832	0.322115	0.407000	0.389820	
826	0.299031	174	0.793103	5.000000	826	0.299031	0.385000	0.389806	
839	0.309893	161	0.826087	5.000000	839	0.309893	0.393000	0.389815	
851	0.303173	149	0.872483	5.000000	851	0.303173	0.388000	0.389810	
819	0.289377	181	0.834254	5.000000	819	0.289377	0.388000	0.389805	
829	0.322075	171	0.789474	5.000000	829	0.322075	0.402000	0.389839	
846	0.308511	154	0.857143	5.000000	846	0.308511	0.393000	0.389847	
804	0.310945	196	0.785714	5.000000	804	0.310945	0.404000	0.389886	
833	0.318127	167	0.844311	5.000000	833	0.318127	0.406000	0.389930	
819	0.282051	181	0.856354	5.000000	819	0.282051	0.386000	0.389920	
822	0.332117	178	0.803371	5.000000	822	0.332117	0.416000	0.389991	
844	0.330569	156	0.858974	5.000000	844	0.330569	0.413000	0.390053	
816	0.311275	184	0.798913	5.000000	816	0.311275	0.401000	0.390083	
827	0.310762	173	0.820809	5.000000	827	0.310762	0.399000	0.390107	
811	0.277435	189	0.867725	5.000000	811	0.277435	0.389000	0.390104	
837	0.296296	163	0.809816	5.000000	837	0.296296	0.380000	0.390077	
