Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_fossilised_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2507157252
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Schedule File:                   Artiodactyl_fossilised_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Tags:	1
	FNode	5	Sheep Goat Cow Buffalo Pronghorn 
Restrictions:
    qDG                          None
    qGD                          None
Prior Information:
    Prior Categories:            100
    Priors
        qDG - uniform 0.00 100.00 
        qGD - uniform 0.00 100.00 
Node reconstruction / fossilisation:
	Fossil Node01 FNode D 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	qDG	qGD	Root P(D)	Root P(G)	Node01 P(D)	Node01 P(G)	
12500000	-8.457664	153	12.822092	11.076356	0.430160	0.569840	1.000000	0.000000	
12501000	-8.220278	112	18.901081	14.692738	0.453738	0.546262	1.000000	0.000000	
12502000	-8.493211	297	11.174466	2.800563	0.463944	0.536056	1.000000	0.000000	
12503000	-8.566537	71	10.963986	3.772719	0.402990	0.597010	1.000000	0.000000	
12504000	-8.564185	157	6.039444	13.136563	0.333745	0.666255	1.000000	0.000000	
12505000	-9.166699	36	20.942684	27.341827	0.477870	0.522130	1.000000	0.000000	
12506000	-10.434232	384	44.175800	67.049996	0.499938	0.500062	1.000000	0.000000	
12507000	-10.456119	174	27.009369	62.563226	0.498401	0.501599	1.000000	0.000000	
12508000	-11.228851	276	44.505025	75.156278	0.499858	0.500142	1.000000	0.000000	
12509000	-9.124740	54	21.828121	22.994091	0.493875	0.506125	1.000000	0.000000	
12510000	-10.034611	270	30.744093	53.553480	0.499647	0.500353	1.000000	0.000000	
12511000	-8.091676	5	13.391460	7.119734	0.392469	0.607531	1.000000	0.000000	
12512000	-9.902828	200	34.164916	41.434784	0.497949	0.502051	1.000000	0.000000	
12513000	-8.145128	359	12.041101	12.990013	0.425478	0.574522	1.000000	0.000000	
12514000	-7.846470	462	4.679123	2.911584	0.124625	0.875375	1.000000	0.000000	
12515000	-10.465921	334	48.915584	40.581396	0.498704	0.501296	1.000000	0.000000	
12516000	-9.172392	109	19.188016	20.243564	0.485798	0.514202	1.000000	0.000000	
12517000	-9.894656	215	7.325148	23.247051	0.365956	0.634044	1.000000	0.000000	
12518000	-8.539887	139	15.698958	5.817041	0.430558	0.569442	1.000000	0.000000	
12519000	-7.860530	377	3.723611	2.505069	0.120588	0.879412	1.000000	0.000000	
12520000	-9.183403	164	4.314426	0.959326	0.227993	0.772007	1.000000	0.000000	
12521000	-9.200833	22	22.788736	11.705744	0.438224	0.561776	1.000000	0.000000	
12522000	-11.175486	101	97.132757	80.736785	0.500000	0.500000	1.000000	0.000000	
12523000	-12.569628	140	21.094388	84.786080	0.499340	0.500660	1.000000	0.000000	
12524000	-12.074975	423	73.192368	42.003404	0.499938	0.500062	1.000000	0.000000	
12525000	-7.438287	243	7.399758	5.754973	0.352094	0.647906	1.000000	0.000000	
12526000	-9.146109	292	3.014972	1.420831	0.061894	0.938106	1.000000	0.000000	
12527000	-10.615267	66	21.599553	53.347724	0.496391	0.503609	1.000000	0.000000	
12528000	-9.325023	227	23.454523	25.668232	0.491550	0.508450	1.000000	0.000000	
12529000	-7.984627	307	9.774173	11.036296	0.372776	0.627224	1.000000	0.000000	
12530000	-9.209873	170	1.222807	11.192534	0.021082	0.978918	1.000000	0.000000	
12531000	-8.674133	380	4.165000	10.311201	0.119705	0.880295	1.000000	0.000000	
12532000	-10.444978	129	47.319169	81.077136	0.499951	0.500049	1.000000	0.000000	
12533000	-8.432678	182	11.355266	14.437256	0.458071	0.541929	1.000000	0.000000	
12534000	-10.747740	442	44.590555	78.785374	0.499995	0.500005	1.000000	0.000000	
12535000	-8.184683	147	17.296878	13.811758	0.448108	0.551892	1.000000	0.000000	
12536000	-10.854426	448	19.740267	54.779689	0.499154	0.500846	1.000000	0.000000	
12537000	-7.961864	378	17.416630	9.056267	0.428919	0.571081	1.000000	0.000000	
12538000	-7.858282	211	9.685277	7.621889	0.393046	0.606954	1.000000	0.000000	
12539000	-8.524311	483	17.268197	14.502305	0.426994	0.573006	1.000000	0.000000	
12540000	-8.000298	182	9.163991	7.910624	0.403286	0.596714	1.000000	0.000000	
12541000	-10.089867	224	37.276091	73.848515	0.498879	0.501121	1.000000	0.000000	
12542000	-10.655803	37	40.864773	17.062119	0.494474	0.505526	1.000000	0.000000	
12543000	-8.140019	375	11.893575	7.315918	0.336109	0.663891	1.000000	0.000000	
12544000	-7.975980	313	16.702024	7.132046	0.380556	0.619444	1.000000	0.000000	
12545000	-9.450391	253	18.561266	4.439948	0.437277	0.562723	1.000000	0.000000	
12546000	-8.664895	53	16.482063	13.859184	0.433594	0.566406	1.000000	0.000000	
12547000	-8.392937	449	8.951834	10.930243	0.328732	0.671268	1.000000	0.000000	
12548000	-8.041915	214	11.757387	13.278978	0.363766	0.636234	1.000000	0.000000	
12549000	-9.534534	207	14.653798	31.786553	0.460525	0.539475	1.000000	0.000000	
12550000	-8.356947	376	7.684452	2.592875	0.284458	0.715542	1.000000	0.000000	
12551000	-8.240614	368	13.025528	13.532637	0.388489	0.611511	1.000000	0.000000	
12552000	-9.494503	81	21.130699	9.555483	0.464525	0.535475	1.000000	0.000000	
12553000	-8.334162	52	11.910787	12.695999	0.415729	0.584271	1.000000	0.000000	
12554000	-8.984774	459	17.165815	19.224367	0.476696	0.523304	1.000000	0.000000	
12555000	-10.801901	498	28.583465	52.452790	0.496956	0.503044	1.000000	0.000000	
12556000	-8.172353	43	3.838295	9.311977	0.240544	0.759456	1.000000	0.000000	
12557000	-8.451146	421	16.950356	19.461908	0.473789	0.526211	1.000000	0.000000	
12558000	-9.520332	195	23.797445	24.879809	0.479486	0.520514	1.000000	0.000000	
12559000	-7.974932	158	12.422868	7.176335	0.408203	0.591797	1.000000	0.000000	
12560000	-10.271181	1	42.408628	27.805238	0.496918	0.503082	1.000000	0.000000	
12561000	-9.133339	388	16.241238	5.202949	0.450637	0.549363	1.000000	0.000000	
12562000	-9.597680	249	29.560924	14.973219	0.479456	0.520544	1.000000	0.000000	
12563000	-10.464765	377	22.502869	46.546326	0.496334	0.503666	1.000000	0.000000	
12564000	-10.268486	37	15.634708	38.314420	0.481426	0.518574	1.000000	0.000000	
12565000	-8.108957	114	10.167730	17.496689	0.372411	0.627589	1.000000	0.000000	
12566000	-7.882381	106	5.722492	3.047106	0.210061	0.789939	1.000000	0.000000	
12567000	-8.590414	105	8.495782	3.133931	0.249860	0.750140	1.000000	0.000000	
12568000	-10.025005	344	39.546444	25.990890	0.494198	0.505802	1.000000	0.000000	
12569000	-11.003753	148	1.905511	0.722138	0.280494	0.719506	1.000000	0.000000	
12570000	-8.118505	68	3.266439	5.135211	0.075868	0.924132	1.000000	0.000000	
12571000	-8.295059	445	9.510676	3.590375	0.373330	0.626670	1.000000	0.000000	
12572000	-8.414217	132	14.921500	4.597970	0.407687	0.592313	1.000000	0.000000	
12573000	-8.293004	63	7.415309	1.126525	0.379125	0.620875	1.000000	0.000000	
12574000	-10.052436	141	43.718091	36.996477	0.488624	0.511376	1.000000	0.000000	
12575000	-7.885007	469	11.790751	7.660447	0.318283	0.681717	1.000000	0.000000	
12576000	-11.434682	403	73.499895	83.743897	0.500000	0.500000	1.000000	0.000000	
12577000	-8.251872	291	12.835145	13.948547	0.407132	0.592868	1.000000	0.000000	
12578000	-11.057656	384	66.359283	50.643477	0.499973	0.500027	1.000000	0.000000	
12579000	-8.740550	274	3.086155	11.194825	0.074213	0.925787	1.000000	0.000000	
12580000	-10.745914	293	61.422739	91.202373	0.500000	0.500000	1.000000	0.000000	
12581000	-10.869025	139	65.330501	65.727088	0.499997	0.500003	1.000000	0.000000	
12582000	-10.824056	12	50.007020	44.066820	0.499837	0.500163	1.000000	0.000000	
12583000	-7.878819	405	11.683609	11.501194	0.395915	0.604085	1.000000	0.000000	
12584000	-9.508860	270	29.951904	14.558950	0.491530	0.508470	1.000000	0.000000	
12585000	-8.806707	5	14.612723	3.652144	0.432790	0.567210	1.000000	0.000000	
12586000	-10.304461	318	56.205867	56.176565	0.499024	0.500976	1.000000	0.000000	
12587000	-10.774659	118	47.188877	68.388362	0.499982	0.500018	1.000000	0.000000	
12588000	-8.357378	362	7.881918	5.236956	0.352312	0.647688	1.000000	0.000000	
12589000	-8.614493	164	21.593569	23.541443	0.490701	0.509299	1.000000	0.000000	
12590000	-7.443288	278	5.000007	9.422660	0.185374	0.814626	1.000000	0.000000	
12591000	-10.827216	36	33.886737	71.738094	0.499437	0.500563	1.000000	0.000000	
12592000	-8.677706	1	18.274999	19.152831	0.449505	0.550495	1.000000	0.000000	
12593000	-9.142056	286	19.720723	27.613645	0.464349	0.535651	1.000000	0.000000	
12594000	-8.281942	137	14.005332	7.636708	0.418154	0.581846	1.000000	0.000000	
12595000	-8.196755	249	13.020420	9.267100	0.391833	0.608167	1.000000	0.000000	
12596000	-9.167153	293	23.820759	10.481499	0.486775	0.513225	1.000000	0.000000	
12597000	-8.664132	417	18.815594	16.464176	0.436442	0.563558	1.000000	0.000000	
12598000	-11.097490	381	62.414080	64.105043	0.499992	0.500008	1.000000	0.000000	
12599000	-10.572199	73	47.935443	69.534500	0.499597	0.500403	1.000000	0.000000	
12600000	-9.957464	3	35.976643	19.815428	0.487263	0.512737	1.000000	0.000000	
12601000	-10.575156	252	35.876293	19.193638	0.497112	0.502888	1.000000	0.000000	
12602000	-11.124666	121	39.094157	90.617079	0.499994	0.500006	1.000000	0.000000	
12603000	-11.253166	229	67.605796	85.306033	0.499998	0.500002	1.000000	0.000000	
12604000	-9.003957	51	18.474294	26.246041	0.488611	0.511389	1.000000	0.000000	
12605000	-8.936196	393	9.170495	19.041544	0.396934	0.603066	1.000000	0.000000	
12606000	-10.440454	57	26.525951	48.966299	0.491059	0.508941	1.000000	0.000000	
12607000	-10.854284	134	70.193640	69.970279	0.499999	0.500001	1.000000	0.000000	
12608000	-9.816840	292	20.722162	6.407742	0.435425	0.564575	1.000000	0.000000	
12609000	-9.545627	236	26.856478	37.369000	0.498024	0.501976	1.000000	0.000000	
12610000	-7.291915	207	10.481621	8.020054	0.323046	0.676954	1.000000	0.000000	
12611000	-9.752098	46	47.799987	52.036289	0.498062	0.501938	1.000000	0.000000	
12612000	-10.974656	429	12.580182	42.743607	0.478376	0.521624	1.000000	0.000000	
12613000	-8.035904	382	3.503773	5.904765	0.097366	0.902634	1.000000	0.000000	
12614000	-10.696158	194	20.772114	1.932076	0.484815	0.515185	1.000000	0.000000	
12615000	-7.925129	210	2.536215	3.111957	0.103985	0.896015	1.000000	0.000000	
12616000	-8.247936	27	9.879216	9.491538	0.413253	0.586747	1.000000	0.000000	
12617000	-9.699421	5	14.910690	27.444011	0.466290	0.533710	1.000000	0.000000	
12618000	-7.767899	121	9.731837	11.694058	0.390497	0.609503	1.000000	0.000000	
12619000	-7.648316	56	4.691951	7.566457	0.133084	0.866916	1.000000	0.000000	
12620000	-10.236029	96	38.394394	66.202204	0.499666	0.500334	1.000000	0.000000	
12621000	-8.959674	17	4.203173	10.403847	0.099403	0.900597	1.000000	0.000000	
12622000	-8.307939	398	18.445261	11.544636	0.435340	0.564660	1.000000	0.000000	
12623000	-10.459024	160	23.530884	40.170233	0.490510	0.509490	1.000000	0.000000	
12624000	-8.945389	206	15.375619	22.279480	0.472661	0.527339	1.000000	0.000000	
12625000	-9.822263	267	9.284921	25.506574	0.415375	0.584625	1.000000	0.000000	
12626000	-10.136160	29	9.379256	0.220253	0.558952	0.441048	1.000000	0.000000	
12627000	-7.907658	274	5.547973	8.693060	0.165896	0.834104	1.000000	0.000000	
12628000	-10.404806	289	34.348497	28.782495	0.497319	0.502681	1.000000	0.000000	
12629000	-7.381587	278	13.391833	11.199377	0.410854	0.589146	1.000000	0.000000	
12630000	-9.017574	215	24.424551	13.360799	0.472654	0.527346	1.000000	0.000000	
12631000	-8.502865	90	4.744321	2.738450	0.161642	0.838358	1.000000	0.000000	
12632000	-10.198410	221	42.114214	54.178850	0.499887	0.500113	1.000000	0.000000	
12633000	-9.514355	389	38.190795	15.854790	0.470731	0.529269	1.000000	0.000000	
12634000	-7.804266	189	14.645709	8.320660	0.455062	0.544938	1.000000	0.000000	
12635000	-9.980026	400	53.725176	52.825597	0.497700	0.502300	1.000000	0.000000	
12636000	-8.005489	432	11.800177	8.706295	0.376586	0.623414	1.000000	0.000000	
12637000	-10.018683	102	38.075764	32.553674	0.496101	0.503899	1.000000	0.000000	
12638000	-9.316757	37	11.095613	23.099718	0.419165	0.580835	1.000000	0.000000	
12639000	-8.563953	233	21.022427	9.478064	0.437251	0.562749	1.000000	0.000000	
12640000	-11.255190	285	31.516742	7.760009	0.493161	0.506839	1.000000	0.000000	
12641000	-10.984841	348	62.118960	55.467100	0.499929	0.500071	1.000000	0.000000	
12642000	-8.589992	95	13.728372	3.330747	0.451429	0.548571	1.000000	0.000000	
12643000	-10.778447	201	36.642896	68.808816	0.499549	0.500451	1.000000	0.000000	
12644000	-8.904393	419	16.024110	7.574129	0.452647	0.547353	1.000000	0.000000	
12645000	-11.199503	275	86.204649	90.644529	0.500000	0.500000	1.000000	0.000000	
12646000	-7.776378	344	4.174926	7.301831	0.099531	0.900469	1.000000	0.000000	
12647000	-8.637736	264	23.560202	20.465533	0.489605	0.510395	1.000000	0.000000	
12648000	-7.891432	223	10.479415	8.919466	0.330268	0.669732	1.000000	0.000000	
12649000	-11.188309	422	74.196472	72.338806	0.499992	0.500008	1.000000	0.000000	
12650000	-10.845732	162	80.166987	79.662171	0.499998	0.500002	1.000000	0.000000	
12651000	-8.064965	286	5.620658	7.492559	0.168767	0.831233	1.000000	0.000000	
12652000	-7.934370	317	5.811446	3.582802	0.257644	0.742356	1.000000	0.000000	
12653000	-9.283540	349	24.591393	11.289147	0.461991	0.538009	1.000000	0.000000	
12654000	-8.675523	59	5.707811	16.389041	0.268511	0.731489	1.000000	0.000000	
12655000	-8.040446	389	18.511055	18.603291	0.394143	0.605857	1.000000	0.000000	
12656000	-9.566492	338	27.669212	31.626398	0.487706	0.512294	1.000000	0.000000	
12657000	-7.704502	46	3.346182	7.199151	0.052091	0.947909	1.000000	0.000000	
12658000	-11.112885	1	41.052949	15.071362	0.492469	0.507531	1.000000	0.000000	
12659000	-8.272894	354	5.025972	5.095702	0.288978	0.711022	1.000000	0.000000	
12660000	-8.871977	419	13.196419	17.247443	0.460757	0.539243	1.000000	0.000000	
12661000	-9.309920	65	22.952075	21.002099	0.476473	0.523527	1.000000	0.000000	
12662000	-8.852128	470	1.630587	5.839410	0.021923	0.978077	1.000000	0.000000	
12663000	-9.994304	202	39.927700	52.881738	0.499739	0.500261	1.000000	0.000000	
12664000	-10.278484	341	47.410978	56.903455	0.499953	0.500047	1.000000	0.000000	
12665000	-10.162722	51	39.851166	53.009671	0.499889	0.500111	1.000000	0.000000	
12666000	-9.821952	58	9.281661	23.201944	0.391528	0.608472	1.000000	0.000000	
12667000	-7.770507	384	5.852607	7.161423	0.211977	0.788023	1.000000	0.000000	
12668000	-7.887335	439	16.206553	15.207216	0.447933	0.552067	1.000000	0.000000	
12669000	-10.395072	377	40.691497	39.875201	0.499043	0.500957	1.000000	0.000000	
12670000	-11.108297	221	90.029155	73.922111	0.500000	0.500000	1.000000	0.000000	
12671000	-9.393542	26	25.727611	32.602988	0.495890	0.504110	1.000000	0.000000	
12672000	-14.842254	390	3.365138	35.165583	0.417868	0.582132	1.000000	0.000000	
12673000	-9.642049	368	30.041505	21.947437	0.488277	0.511723	1.000000	0.000000	
12674000	-7.960772	393	9.119618	3.871365	0.312032	0.687968	1.000000	0.000000	
12675000	-8.304789	9	15.213350	7.431396	0.425291	0.574709	1.000000	0.000000	
12676000	-10.446298	393	43.557081	28.783646	0.498976	0.501024	1.000000	0.000000	
12677000	-8.075281	217	7.552493	9.697368	0.277805	0.722195	1.000000	0.000000	
12678000	-10.894847	414	50.264564	46.248549	0.499820	0.500180	1.000000	0.000000	
12679000	-10.270455	99	42.763862	32.842004	0.497760	0.502240	1.000000	0.000000	
12680000	-9.023584	313	29.013148	19.614036	0.475732	0.524268	1.000000	0.000000	
12681000	-9.312606	187	26.047002	17.646645	0.468430	0.531570	1.000000	0.000000	
12682000	-12.697192	23	79.661083	38.538369	0.500000	0.500000	1.000000	0.000000	
12683000	-8.182668	380	10.622307	2.946999	0.336631	0.663369	1.000000	0.000000	
12684000	-9.719758	31	25.441912	13.285324	0.485725	0.514275	1.000000	0.000000	
12685000	-7.976908	118	9.721907	3.841988	0.361415	0.638585	1.000000	0.000000	
12686000	-7.835913	469	8.888519	10.629074	0.258782	0.741218	1.000000	0.000000	
12687000	-10.017622	3	43.660680	56.535480	0.498896	0.501104	1.000000	0.000000	
12688000	-9.877111	340	20.098689	35.191880	0.496833	0.503167	1.000000	0.000000	
12689000	-7.270133	207	4.851519	5.221455	0.139650	0.860350	1.000000	0.000000	
12690000	-7.483072	357	4.442280	6.872766	0.081794	0.918206	1.000000	0.000000	
12691000	-8.587895	477	4.605516	1.845948	0.284365	0.715635	1.000000	0.000000	
12692000	-10.722653	397	54.129642	86.624032	0.499997	0.500003	1.000000	0.000000	
12693000	-7.982462	43	5.121711	9.720546	0.311138	0.688862	1.000000	0.000000	
12694000	-10.898736	108	48.199796	43.757821	0.499962	0.500038	1.000000	0.000000	
12695000	-8.350283	51	12.844180	16.972424	0.451063	0.548937	1.000000	0.000000	
12696000	-10.075282	484	35.192422	32.148024	0.498654	0.501346	1.000000	0.000000	
12697000	-7.851553	38	7.293464	5.766466	0.310182	0.689818	1.000000	0.000000	
12698000	-7.602466	59	4.430533	2.802518	0.139981	0.860019	1.000000	0.000000	
12699000	-8.966540	202	26.233995	20.447680	0.490173	0.509827	1.000000	0.000000	
12700000	-8.349165	2	8.228873	13.269483	0.378104	0.621896	1.000000	0.000000	
12701000	-8.726338	421	22.171290	11.563746	0.475948	0.524052	1.000000	0.000000	
12702000	-9.565547	344	32.679972	20.672017	0.486090	0.513910	1.000000	0.000000	
12703000	-7.988931	469	8.550698	3.546274	0.262546	0.737454	1.000000	0.000000	
12704000	-11.535430	380	39.616916	10.427897	0.487550	0.512450	1.000000	0.000000	
12705000	-8.921080	163	11.898107	16.380545	0.411531	0.588469	1.000000	0.000000	
12706000	-9.356755	13	23.640114	22.284994	0.476619	0.523381	1.000000	0.000000	
12707000	-9.753907	239	25.292448	7.107842	0.488244	0.511756	1.000000	0.000000	
12708000	-8.817106	492	9.969663	10.771942	0.424681	0.575319	1.000000	0.000000	
12709000	-10.660029	326	50.980100	74.048538	0.499878	0.500122	1.000000	0.000000	
12710000	-8.742431	77	3.582834	10.439298	0.163531	0.836469	1.000000	0.000000	
12711000	-8.482557	477	5.774725	10.973687	0.240054	0.759946	1.000000	0.000000	
12712000	-9.251454	198	25.844923	16.511423	0.491770	0.508230	1.000000	0.000000	
12713000	-8.932241	147	23.290351	25.168076	0.484581	0.515419	1.000000	0.000000	
12714000	-10.924230	76	60.184275	78.834086	0.499981	0.500019	1.000000	0.000000	
12715000	-8.156052	483	3.086702	3.317878	0.051561	0.948439	1.000000	0.000000	
12716000	-9.622016	395	26.270344	24.341701	0.484711	0.515289	1.000000	0.000000	
12717000	-10.497359	350	34.715789	58.361163	0.499835	0.500165	1.000000	0.000000	
12718000	-9.842581	280	29.214491	34.121908	0.492384	0.507616	1.000000	0.000000	
12719000	-10.734630	395	61.627395	83.598932	0.499983	0.500017	1.000000	0.000000	
12720000	-11.127061	500	82.745634	61.616723	0.499986	0.500014	1.000000	0.000000	
12721000	-9.293884	405	28.133017	22.052429	0.490596	0.509404	1.000000	0.000000	
12722000	-10.176660	66	31.159163	9.294576	0.478308	0.521692	1.000000	0.000000	
12723000	-10.014774	209	45.911241	51.280431	0.499444	0.500556	1.000000	0.000000	
12724000	-11.175250	296	6.987056	33.935275	0.450549	0.549451	1.000000	0.000000	
12725000	-8.184594	295	4.936798	13.004600	0.143135	0.856865	1.000000	0.000000	
12726000	-7.898425	367	11.853633	12.842523	0.398348	0.601652	1.000000	0.000000	
12727000	-7.939201	120	4.894022	4.832388	0.248488	0.751512	1.000000	0.000000	
12728000	-8.473610	451	13.247925	14.366203	0.417534	0.582466	1.000000	0.000000	
12729000	-10.378961	167	46.442039	30.298618	0.499178	0.500822	1.000000	0.000000	
12730000	-7.923655	360	10.983961	14.108035	0.305300	0.694700	1.000000	0.000000	
12731000	-10.480930	317	40.719242	51.108020	0.499875	0.500125	1.000000	0.000000	
12732000	-8.680890	61	6.650643	1.786040	0.191529	0.808471	1.000000	0.000000	
12733000	-10.908983	360	62.844075	74.805505	0.499764	0.500236	1.000000	0.000000	
12734000	-10.426823	269	41.885633	64.259129	0.498968	0.501032	1.000000	0.000000	
12735000	-7.624840	136	7.951314	5.496904	0.276208	0.723792	1.000000	0.000000	
12736000	-7.927505	282	4.858879	4.915388	0.194558	0.805442	1.000000	0.000000	
12737000	-8.626238	336	19.250194	16.390177	0.470194	0.529806	1.000000	0.000000	
12738000	-10.136320	327	27.743241	11.275763	0.483572	0.516428	1.000000	0.000000	
12739000	-8.908308	212	11.739565	19.458529	0.372726	0.627274	1.000000	0.000000	
12740000	-10.966873	284	31.982839	19.038259	0.495540	0.504460	1.000000	0.000000	
12741000	-10.425412	272	41.821841	36.393727	0.499322	0.500678	1.000000	0.000000	
12742000	-8.792752	385	10.984504	19.533383	0.442529	0.557471	1.000000	0.000000	
12743000	-8.702833	452	14.798564	18.285942	0.448367	0.551633	1.000000	0.000000	
12744000	-8.280051	38	15.760316	14.021296	0.467603	0.532397	1.000000	0.000000	
12745000	-10.110126	96	50.201015	59.870660	0.499821	0.500179	1.000000	0.000000	
12746000	-9.420591	92	20.246925	29.979195	0.434442	0.565558	1.000000	0.000000	
12747000	-9.357354	52	18.330965	27.529450	0.486696	0.513304	1.000000	0.000000	
12748000	-8.642919	28	8.965311	15.040589	0.328195	0.671805	1.000000	0.000000	
12749000	-8.779634	343	17.169026	11.450527	0.467389	0.532611	1.000000	0.000000	
12750000	-7.766344	332	7.220953	10.796908	0.274472	0.725528	1.000000	0.000000	
12751000	-10.835888	97	20.247377	54.099529	0.499374	0.500626	1.000000	0.000000	
12752000	-9.998734	329	33.245959	31.083549	0.498607	0.501393	1.000000	0.000000	
12753000	-10.924937	421	37.007596	78.479176	0.499982	0.500018	1.000000	0.000000	
12754000	-8.078244	154	5.146105	4.597965	0.191257	0.808743	1.000000	0.000000	
12755000	-11.105314	318	92.696520	74.113476	0.499958	0.500042	1.000000	0.000000	
12756000	-9.300447	271	20.506592	24.024101	0.480747	0.519253	1.000000	0.000000	
12757000	-11.043292	79	51.954645	19.250971	0.497074	0.502926	1.000000	0.000000	
12758000	-8.084340	21	2.943132	7.479666	0.113440	0.886560	1.000000	0.000000	
12759000	-11.818031	413	19.357370	1.561680	0.514719	0.485281	1.000000	0.000000	
12760000	-7.968736	299	4.352675	2.514143	0.237494	0.762506	1.000000	0.000000	
12761000	-9.679575	101	25.477991	42.796907	0.496867	0.503133	1.000000	0.000000	
12762000	-10.431278	412	33.485935	21.848315	0.491934	0.508066	1.000000	0.000000	
12763000	-9.567553	480	35.035796	23.704590	0.496234	0.503766	1.000000	0.000000	
12764000	-7.835338	219	13.368976	6.487714	0.422230	0.577770	1.000000	0.000000	
12765000	-8.557000	217	15.181616	5.887253	0.415593	0.584407	1.000000	0.000000	
12766000	-9.222749	325	24.943591	12.958666	0.492780	0.507220	1.000000	0.000000	
12767000	-8.820453	490	14.284818	19.859807	0.464125	0.535875	1.000000	0.000000	
12768000	-8.347708	134	13.511602	4.031292	0.424141	0.575859	1.000000	0.000000	
12769000	-9.849842	270	26.866508	7.475987	0.482081	0.517919	1.000000	0.000000	
12770000	-10.215517	142	16.640954	36.103373	0.497381	0.502619	1.000000	0.000000	
12771000	-8.738106	337	3.464501	2.471270	0.137991	0.862009	1.000000	0.000000	
12772000	-8.425882	211	13.114665	14.404616	0.454125	0.545875	1.000000	0.000000	
12773000	-8.180152	406	12.809509	6.924109	0.437525	0.562475	1.000000	0.000000	
12774000	-8.132660	149	10.625684	9.605585	0.258777	0.741223	1.000000	0.000000	
12775000	-7.993956	233	10.733984	3.232282	0.358867	0.641133	1.000000	0.000000	
12776000	-8.778079	319	9.975204	0.180917	0.922936	0.077064	1.000000	0.000000	
12777000	-10.490282	165	47.181815	40.105534	0.499189	0.500811	1.000000	0.000000	
12778000	-8.193057	283	1.867043	7.766140	0.031617	0.968383	1.000000	0.000000	
12779000	-9.626551	101	19.495076	38.132111	0.491835	0.508165	1.000000	0.000000	
12780000	-10.562526	399	5.687351	23.055116	0.279984	0.720016	1.000000	0.000000	
12781000	-10.184029	268	13.820451	1.720549	0.556751	0.443249	1.000000	0.000000	
12782000	-7.670961	302	10.305700	8.506856	0.301527	0.698473	1.000000	0.000000	
12783000	-7.796542	294	3.015506	2.661908	0.098107	0.901893	1.000000	0.000000	
12784000	-8.391672	117	9.842166	2.252650	0.447105	0.552895	1.000000	0.000000	
12785000	-8.237072	458	15.469991	18.313458	0.445144	0.554856	1.000000	0.000000	
12786000	-7.497251	47	7.959223	7.968928	0.252548	0.747452	1.000000	0.000000	
12787000	-7.550605	41	3.812909	7.781545	0.119726	0.880274	1.000000	0.000000	
12788000	-9.311842	340	20.730938	20.451021	0.490037	0.509963	1.000000	0.000000	
12789000	-11.141122	201	59.389219	48.842268	0.499765	0.500235	1.000000	0.000000	
12790000	-9.926577	278	51.259657	36.076899	0.499671	0.500329	1.000000	0.000000	
12791000	-8.171991	493	16.052321	8.647808	0.439961	0.560039	1.000000	0.000000	
12792000	-9.826717	264	35.242330	11.889413	0.494634	0.505366	1.000000	0.000000	
12793000	-8.931777	282	4.536446	12.239615	0.240660	0.759340	1.000000	0.000000	
12794000	-8.306544	475	9.592057	2.644499	0.332802	0.667198	1.000000	0.000000	
12795000	-10.393142	429	47.228453	73.944188	0.499912	0.500088	1.000000	0.000000	
12796000	-8.062358	348	7.437607	8.631113	0.245529	0.754471	1.000000	0.000000	
12797000	-8.472579	425	9.561253	12.754118	0.431507	0.568493	1.000000	0.000000	
12798000	-11.130599	210	61.931712	77.768368	0.499997	0.500003	1.000000	0.000000	
12799000	-11.512032	59	40.891828	97.680988	0.499985	0.500015	1.000000	0.000000	
12800000	-11.576865	326	26.317954	80.154776	0.499249	0.500751	1.000000	0.000000	
12801000	-8.199106	57	11.077198	14.089793	0.310247	0.689753	1.000000	0.000000	
12802000	-10.736928	402	25.064265	56.215415	0.497925	0.502075	1.000000	0.000000	
12803000	-8.545359	448	16.578534	11.575568	0.466370	0.533630	1.000000	0.000000	
12804000	-8.330636	278	23.800924	21.761973	0.486626	0.513374	1.000000	0.000000	
12805000	-9.379282	481	22.651785	25.019171	0.498440	0.501560	1.000000	0.000000	
12806000	-11.016092	387	29.031185	64.161730	0.497522	0.502478	1.000000	0.000000	
12807000	-10.197500	321	22.780728	3.180928	0.480367	0.519633	1.000000	0.000000	
12808000	-8.418063	197	6.162172	11.228030	0.293030	0.706970	1.000000	0.000000	
12809000	-7.676016	313	10.452494	11.408615	0.300703	0.699297	1.000000	0.000000	
12810000	-11.171528	183	89.803229	77.034713	0.499988	0.500012	1.000000	0.000000	
12811000	-10.862820	277	42.013016	62.290253	0.499641	0.500359	1.000000	0.000000	
