Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
806	0.358561	194	0.726804	3.507245	806	0.358561	0.430000	0.424245	
826	0.404358	174	0.816092	3.507245	826	0.404358	0.476000	0.424448	
828	0.253623	172	0.750000	4.574738	828	0.253623	0.339000	0.424115	
852	0.275822	148	0.817568	4.574738	852	0.275822	0.356000	0.423851	
851	0.282021	149	0.812081	4.574738	851	0.282021	0.361000	0.423608	
809	0.263288	191	0.837696	4.574738	809	0.263288	0.373000	0.423414	
823	0.256379	177	0.858757	4.574738	823	0.256379	0.363000	0.423182	
845	0.243787	155	0.832258	4.574738	845	0.243787	0.335000	0.422846	
843	0.241993	157	0.808917	4.574738	843	0.241993	0.331000	0.422496	
837	0.224612	163	0.828221	4.574738	837	0.224612	0.323000	0.422120	
831	0.270758	169	0.798817	4.574738	831	0.270758	0.360000	0.421885	
837	0.255675	163	0.822086	4.574738	837	0.255675	0.348000	0.421607	
845	0.261538	155	0.819355	4.574738	845	0.261538	0.348000	0.421332	
845	0.273373	155	0.864516	4.574738	845	0.273373	0.365000	0.421122	
827	0.308343	173	0.832370	4.574738	827	0.308343	0.399000	0.421039	
809	0.265760	191	0.853403	4.574738	809	0.265760	0.378000	0.420880	
819	0.219780	181	0.839779	4.574738	819	0.219780	0.332000	0.420552	
838	0.243437	162	0.808642	4.574738	838	0.243437	0.335000	0.420237	
834	0.272182	166	0.801205	4.574738	834	0.272182	0.360000	0.420017	
841	0.210464	159	0.842767	4.574738	841	0.210464	0.311000	0.419619	
848	0.232311	152	0.782895	4.574738	848	0.232311	0.316000	0.419242	
849	0.242638	151	0.781457	4.574738	849	0.242638	0.324000	0.418897	
835	0.298204	165	0.812121	4.574738	835	0.298204	0.383000	0.418767	
820	0.260976	180	0.772222	4.574738	820	0.260976	0.353000	0.418531	
853	0.268464	147	0.761905	4.574738	853	0.268464	0.341000	0.418253	
844	0.236967	156	0.839744	4.574738	844	0.236967	0.331000	0.417941	
824	0.243932	176	0.767045	4.574738	824	0.243932	0.336000	0.417650	
823	0.216282	177	0.779661	4.574738	823	0.216282	0.316000	0.417289	
836	0.248804	164	0.817073	4.574738	836	0.248804	0.342000	0.417023	
834	0.249400	166	0.837349	4.574738	834	0.249400	0.347000	0.416777	
820	0.239024	180	0.872222	4.574738	820	0.239024	0.353000	0.416553	
840	0.247619	160	0.843750	4.574738	840	0.247619	0.343000	0.416296	
810	0.288889	190	0.773684	4.574738	810	0.288889	0.381000	0.416173	
817	0.268054	183	0.765027	4.574738	817	0.268054	0.359000	0.415974	
845	0.242604	155	0.716129	4.574738	845	0.242604	0.316000	0.415628	
817	0.252142	183	0.852459	4.574738	817	0.252142	0.362000	0.415443	
839	0.244338	161	0.770186	4.574738	839	0.244338	0.329000	0.415146	
855	0.284211	145	0.827586	4.574738	855	0.284211	0.363000	0.414968	
846	0.275414	154	0.837662	4.574738	846	0.275414	0.362000	0.414787	
853	0.257913	147	0.789116	4.574738	853	0.257913	0.336000	0.414519	
831	0.276775	169	0.792899	4.574738	831	0.276775	0.364000	0.414348	
836	0.247608	164	0.823171	4.574738	836	0.247608	0.342000	0.414103	
834	0.262590	166	0.849398	4.574738	834	0.262590	0.360000	0.413921	
853	0.235639	147	0.829932	4.574738	853	0.235639	0.323000	0.413616	
836	0.271531	164	0.774390	4.574738	836	0.271531	0.354000	0.413417	
814	0.297297	186	0.817204	4.574738	814	0.297297	0.394000	0.413352	
827	0.292624	173	0.838150	4.574738	827	0.292624	0.387000	0.413264	
839	0.256257	161	0.819876	4.574738	839	0.256257	0.347000	0.413045	
834	0.293765	166	0.777108	4.574738	834	0.293765	0.374000	0.412916	
853	0.237984	147	0.816327	4.574738	853	0.237984	0.323000	0.412620	
821	0.271620	179	0.837989	4.574738	821	0.271620	0.373000	0.412490	
843	0.258600	157	0.796178	4.574738	843	0.258600	0.343000	0.412263	
844	0.276066	156	0.794872	4.574738	844	0.276066	0.357000	0.412083	
834	0.251799	166	0.813253	4.574738	834	0.251799	0.345000	0.411866	
831	0.235860	169	0.792899	4.574738	831	0.235860	0.330000	0.411601	
834	0.266187	166	0.825301	4.574738	834	0.266187	0.359000	0.411431	
840	0.260714	160	0.825000	4.574738	840	0.260714	0.351000	0.411237	
825	0.271515	175	0.822857	4.574738	825	0.271515	0.368000	0.411098	
817	0.221542	183	0.781421	4.574738	817	0.221542	0.324000	0.410820	
831	0.251504	169	0.846154	4.574738	831	0.251504	0.352000	0.410632	
834	0.272182	166	0.813253	4.574738	834	0.272182	0.362000	0.410478	
838	0.241050	162	0.753086	4.574738	838	0.241050	0.324000	0.410204	
833	0.270108	167	0.820359	4.574738	833	0.270108	0.362000	0.410052	
836	0.261962	164	0.756098	4.574738	836	0.261962	0.343000	0.409841	
813	0.257073	187	0.770053	4.574738	813	0.257073	0.353000	0.409663	
836	0.246411	164	0.792683	4.574738	836	0.246411	0.336000	0.409433	
845	0.255621	155	0.825806	4.574738	845	0.255621	0.344000	0.409229	
826	0.261501	174	0.798851	4.574738	826	0.261501	0.355000	0.409061	
825	0.249697	175	0.805714	4.574738	825	0.249697	0.347000	0.408869	
835	0.237126	165	0.818182	4.574738	835	0.237126	0.333000	0.408635	
842	0.250594	158	0.835443	4.574738	842	0.250594	0.343000	0.408433	
853	0.248535	147	0.768707	4.574738	853	0.248535	0.325000	0.408177	
845	0.256805	155	0.858065	4.574738	845	0.256805	0.350000	0.407999	
841	0.218787	159	0.830189	4.574738	841	0.218787	0.316000	0.407718	
834	0.262590	166	0.825301	4.574738	834	0.262590	0.356000	0.407561	
826	0.246973	174	0.827586	4.574738	826	0.246973	0.348000	0.407381	
853	0.280188	147	0.809524	4.574738	853	0.280188	0.358000	0.407231	
864	0.241898	136	0.764706	4.574738	864	0.241898	0.313000	0.406948	
836	0.254785	164	0.878049	4.574738	836	0.254785	0.357000	0.406798	
846	0.258865	154	0.772727	4.574738	846	0.258865	0.338000	0.406592	
828	0.260870	172	0.790698	4.574738	828	0.260870	0.352000	0.406429	
842	0.231591	158	0.765823	4.574738	842	0.231591	0.316000	0.406160	
847	0.237308	153	0.803922	4.574738	847	0.237308	0.324000	0.405916	
855	0.270175	145	0.744828	4.574738	855	0.270175	0.339000	0.405718	
846	0.252955	154	0.779221	4.574738	846	0.252955	0.334000	0.405506	
836	0.270335	164	0.878049	4.574738	836	0.270335	0.370000	0.405402	
799	0.267835	201	0.791045	4.574738	799	0.267835	0.373000	0.405307	
821	0.236297	179	0.810056	4.574738	821	0.236297	0.339000	0.405113	
841	0.254459	159	0.742138	4.574738	841	0.254459	0.332000	0.404900	
850	0.291765	150	0.853333	4.574738	850	0.291765	0.376000	0.404816	
827	0.255139	173	0.867052	4.574738	827	0.255139	0.361000	0.404689	
837	0.261649	163	0.828221	4.574738	837	0.261649	0.354000	0.404542	
847	0.236128	153	0.810458	4.574738	847	0.236128	0.324000	0.404310	
830	0.248193	170	0.782353	4.574738	830	0.248193	0.339000	0.404122	
818	0.256724	182	0.785714	4.574738	818	0.256724	0.353000	0.403976	
830	0.242169	170	0.829412	4.574738	830	0.242169	0.342000	0.403799	
805	0.243478	195	0.748718	4.574738	805	0.243478	0.342000	0.403623	
809	0.263288	191	0.795812	4.574738	809	0.263288	0.365000	0.403513	
835	0.283832	165	0.818182	4.574738	835	0.283832	0.372000	0.403424	
823	0.306197	177	0.785311	4.574738	823	0.306197	0.391000	0.403389	
834	0.267386	166	0.789157	4.574738	834	0.267386	0.354000	0.403250	
840	0.276190	160	0.775000	4.574738	840	0.276190	0.356000	0.403117	
831	0.220217	169	0.775148	4.574738	831	0.220217	0.314000	0.402867	
850	0.267059	150	0.713333	4.574738	850	0.267059	0.334000	0.402675	
841	0.250892	159	0.779874	4.574738	841	0.250892	0.335000	0.402486	
836	0.285885	164	0.817073	4.574738	836	0.285885	0.373000	0.402404	
845	0.271006	155	0.806452	4.574738	845	0.271006	0.354000	0.402270	
830	0.255422	170	0.841176	4.574738	830	0.255422	0.355000	0.402140	
828	0.256039	172	0.848837	4.574738	828	0.256039	0.358000	0.402018	
835	0.288623	165	0.842424	4.574738	835	0.288623	0.380000	0.401958	
844	0.241706	156	0.833333	4.574738	844	0.241706	0.334000	0.401772	
834	0.282974	166	0.891566	4.574738	834	0.282974	0.384000	0.401723	
839	0.221692	161	0.782609	4.574738	839	0.221692	0.312000	0.401478	
818	0.281174	182	0.774725	4.574738	818	0.281174	0.371000	0.401396	
835	0.277844	165	0.824242	4.574738	835	0.277844	0.368000	0.401305	
836	0.270335	164	0.841463	4.574738	836	0.270335	0.364000	0.401204	
849	0.288575	151	0.788079	4.574738	849	0.288575	0.364000	0.401104	
834	0.238609	166	0.807229	4.574738	834	0.238609	0.333000	0.400921	
