Default schedule
Rate	83.33
Tree Move	16.67
Rate Tried	% Accepted	Tree Move Tried	% Accepted	Rates - Dev	Rates - Tried	Rates - Accepted	Sample Ave Acceptance	Total Ave Acceptance	
832	0.283654	168	0.833333	4.283463	832	0.283654	0.376000	0.362724	
830	0.290361	170	0.800000	4.283463	830	0.290361	0.377000	0.362799	
839	0.271752	161	0.745342	4.283463	839	0.271752	0.348000	0.362722	
838	0.231504	162	0.833333	4.283463	838	0.231504	0.329000	0.362547	
857	0.243874	143	0.769231	4.283463	857	0.243874	0.319000	0.362323	
844	0.303318	156	0.820513	4.283463	844	0.303318	0.384000	0.362434	
817	0.297430	183	0.759563	4.283463	817	0.297430	0.382000	0.362534	
833	0.253301	167	0.892216	4.283463	833	0.253301	0.360000	0.362521	
833	0.258103	167	0.790419	4.283463	833	0.258103	0.347000	0.362443	
828	0.294686	172	0.854651	4.283463	828	0.294686	0.391000	0.362586	
836	0.279904	164	0.823171	4.283463	836	0.279904	0.369000	0.362618	
833	0.247299	167	0.826347	4.283463	833	0.247299	0.344000	0.362526	
855	0.333333	145	0.862069	4.283463	855	0.333333	0.410000	0.362761	
849	0.300353	151	0.781457	4.283463	849	0.300353	0.373000	0.362811	
850	0.281176	150	0.820000	4.283463	850	0.281176	0.362000	0.362807	
849	0.292108	151	0.841060	4.283463	849	0.292108	0.375000	0.362867	
854	0.279859	146	0.780822	4.283463	854	0.279859	0.353000	0.362819	
808	0.279703	192	0.807292	4.283463	808	0.279703	0.381000	0.362906	
830	0.316867	170	0.835294	4.283463	830	0.316867	0.405000	0.363109	
831	0.269555	169	0.810651	4.283463	831	0.269555	0.361000	0.363099	
839	0.282479	161	0.826087	4.283463	839	0.282479	0.370000	0.363132	
821	0.224117	179	0.726257	4.283463	821	0.224117	0.314000	0.362899	
836	0.233254	164	0.817073	4.283463	836	0.233254	0.329000	0.362739	
829	0.248492	171	0.871345	4.283463	829	0.248492	0.355000	0.362703	
832	0.312500	168	0.875000	4.283463	832	0.312500	0.407000	0.362910	
