Options:
Model:                           MultiState
Tree File Name:                  Artiodactyl.trees
Data File Name:                  Artiodactyl.txt
Log File Name:                   Artiodactyl_reduction_run1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2519532377
Precision:                       64 bits
Cores:                           1
Analysis Type:                   MCMC
Sample Period:                   1000
Iterations:                      20005000
Burn in:                         5000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   Artiodactyl_reduction_run1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     2
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               D,G
Using a covarion model:          False
Normalise Q Matrix:              False
Restrictions:
    qDG                          RJ MCMC
    qGD                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
Tree Information
     Trees:                      500
     Taxa:                       17
     Sites:                      1
     States:                     2
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qDG	qGD	Root P(D)	Root P(G)	RJRates - Mean	
254000	-8.489777	440	1	0	'0 0 	14.697216	14.697216	0.449433	0.550567	80.685849	
255000	-8.858509	422	1	0	'0 0 	5.295779	5.295779	0.302777	0.697223	98.562520	
256000	-8.321337	102	1	0	'0 0 	1.872346	1.872346	0.026357	0.973643	89.387918	
257000	-8.744844	115	1	0	'0 0 	21.657306	21.657306	0.482492	0.517508	71.013961	
258000	-7.434977	194	1	0	'0 0 	7.228919	7.228919	0.218398	0.781602	52.846773	
259000	-7.663842	26	1	0	'0 0 	5.476467	5.476467	0.195128	0.804872	40.485031	
260000	-9.984786	302	1	0	'0 0 	1.079957	1.079957	0.007494	0.992506	32.834937	
261000	-8.164185	118	1	0	'0 0 	2.204293	2.204293	0.055350	0.944650	17.946325	
262000	-7.726301	281	1	0	'0 0 	8.024274	8.024274	0.216205	0.783795	21.425114	
263000	-8.438495	259	1	0	'0 0 	14.612094	14.612094	0.410149	0.589851	19.613683	
264000	-7.948591	424	1	0	'0 0 	9.998642	9.998642	0.378641	0.621359	51.328158	
265000	-7.665532	39	1	0	'0 0 	5.514796	5.514796	0.189236	0.810764	36.461676	
266000	-8.296563	268	1	0	'0 0 	11.125782	11.125782	0.363046	0.636954	30.008309	
267000	-7.955626	359	1	0	'0 0 	11.373472	11.373472	0.415379	0.584621	20.253058	
268000	-7.726757	333	1	0	'0 0 	11.900150	11.900150	0.435336	0.564664	33.814143	
269000	-7.548913	233	1	0	'0 0 	8.309615	8.309615	0.247761	0.752239	35.102259	
270000	-9.085559	20	1	0	'0 0 	25.198942	25.198942	0.487145	0.512855	17.701391	
271000	-8.220737	81	1	0	'0 0 	8.904202	8.904202	0.335057	0.664943	32.957136	
272000	-9.756863	285	1	0	'0 0 	44.719951	44.719951	0.499937	0.500063	39.832378	
273000	-8.023210	368	1	0	'0 0 	11.945673	11.945673	0.363537	0.636463	56.748678	
274000	-7.841239	480	1	0	'0 0 	12.994777	12.994777	0.419718	0.580282	44.030198	
275000	-7.686252	375	1	0	'0 0 	5.511253	5.511253	0.148951	0.851049	28.028576	
276000	-10.245883	184	1	0	'0 0 	47.344124	47.344124	0.499981	0.500019	16.924933	
277000	-7.930279	88	1	0	'0 0 	4.654245	4.654245	0.145356	0.854644	8.315022	
278000	-7.692690	409	1	0	'0 0 	4.560713	4.560713	0.197318	0.802682	32.980424	
279000	-8.170089	83	1	0	'0 0 	6.070107	6.070107	0.314557	0.685443	20.684614	
280000	-9.912802	457	1	1	'0 Z 	6.673049	0.000000	1.000000	0.000000	4.217987	
281000	-7.971334	332	1	0	'0 0 	12.667092	12.667092	0.398443	0.601557	5.489231	
282000	-7.576440	458	1	0	'0 0 	5.221851	5.221851	0.173102	0.826898	8.312762	
283000	-8.044140	211	1	0	'0 0 	3.892947	3.892947	0.170231	0.829769	5.027640	
284000	-8.498438	414	1	0	'0 0 	9.837204	9.837204	0.361650	0.638350	18.535228	
285000	-9.332381	296	1	0	'0 0 	1.121411	1.121411	0.012826	0.987174	3.198487	
286000	-8.035198	289	1	0	'0 0 	5.558016	5.558016	0.213861	0.786139	3.315709	
287000	-8.124074	201	1	0	'0 0 	10.981512	10.981512	0.350895	0.649105	8.253859	
288000	-8.110323	245	1	0	'0 0 	2.911437	2.911437	0.085546	0.914454	20.302369	
289000	-7.453008	349	1	0	'0 0 	7.290992	7.290992	0.222363	0.777637	26.035265	
290000	-8.572731	190	1	0	'0 0 	23.820094	23.820094	0.478750	0.521250	14.895157	
291000	-8.299372	12	1	0	'0 0 	16.319604	16.319604	0.461270	0.538730	13.888629	
292000	-9.382919	274	1	0	'0 0 	33.219390	33.219390	0.493284	0.506716	22.639695	
293000	-7.704920	55	1	0	'0 0 	6.909663	6.909663	0.221446	0.778554	15.880182	
294000	-7.360417	224	1	0	'0 0 	10.136057	10.136057	0.288375	0.711625	13.052360	
295000	-7.691732	403	1	0	'0 0 	5.754753	5.754753	0.292994	0.707006	3.650758	
296000	-7.773323	130	1	0	'0 0 	3.288769	3.288769	0.094761	0.905239	11.148152	
297000	-7.360904	41	1	0	'0 0 	4.884326	4.884326	0.157281	0.842719	13.494801	
298000	-9.784726	37	1	1	'0 Z 	8.053146	0.000000	1.000000	0.000000	5.679191	
299000	-8.303692	418	1	0	'0 0 	5.723041	5.723041	0.161229	0.838771	5.180210	
300000	-7.704775	4	1	0	'0 0 	4.447880	4.447880	0.130977	0.869023	3.507354	
301000	-7.707931	469	1	0	'0 0 	4.157887	4.157887	0.083776	0.916224	2.552029	
302000	-7.954006	23	1	0	'0 0 	3.473493	3.473493	0.177865	0.822135	28.599243	
303000	-7.523325	167	1	0	'0 0 	4.761088	4.761088	0.143525	0.856475	46.903667	
304000	-8.054416	442	1	0	'0 0 	7.652475	7.652475	0.326178	0.673822	62.706987	
305000	-8.154543	152	1	0	'0 0 	8.309096	8.309096	0.303065	0.696935	51.965367	
306000	-9.131288	20	1	0	'0 0 	25.859801	25.859801	0.488492	0.511508	59.274145	
307000	-8.122158	443	1	0	'0 0 	3.327624	3.327624	0.166404	0.833596	67.686738	
308000	-7.957918	308	1	0	'0 0 	6.462248	6.462248	0.219042	0.780958	43.920757	
309000	-7.159247	135	1	0	'0 0 	5.806002	5.806002	0.251720	0.748280	40.180593	
310000	-7.992864	38	1	0	'0 0 	11.346324	11.346324	0.423432	0.576568	32.997289	
311000	-7.208231	178	1	0	'0 0 	6.137045	6.137045	0.276490	0.723510	18.336210	
312000	-7.686610	67	1	0	'0 0 	6.608718	6.608718	0.240277	0.759723	13.666867	
313000	-7.849023	421	1	0	'0 0 	12.801408	12.801408	0.427223	0.572777	9.252211	
314000	-8.122904	215	1	0	'0 0 	3.420366	3.420366	0.119426	0.880574	1.529689	
315000	-7.695552	55	1	0	'0 0 	6.148813	6.148813	0.191283	0.808717	43.167667	
316000	-7.518057	132	1	0	'0 0 	7.022107	7.022107	0.229430	0.770570	37.150705	
317000	-9.414173	324	1	1	'0 Z 	5.583013	0.000000	1.000000	0.000000	30.841722	
318000	-7.503659	350	1	0	'0 0 	7.395378	7.395378	0.327932	0.672068	28.957617	
319000	-8.231444	346	1	0	'0 0 	17.141698	17.141698	0.460007	0.539993	23.489158	
320000	-7.721448	186	1	0	'0 0 	10.371204	10.371204	0.373189	0.626811	34.186179	
321000	-10.118003	444	1	0	'0 0 	40.947942	40.947942	0.499482	0.500518	54.242669	
322000	-7.670145	167	1	0	'0 0 	10.594536	10.594536	0.358128	0.641872	64.947799	
323000	-7.771269	191	1	0	'0 0 	5.041579	5.041579	0.094839	0.905161	83.736316	
324000	-8.184088	249	1	0	'0 0 	6.841135	6.841135	0.251957	0.748043	75.374827	
325000	-8.534565	341	1	0	'0 0 	18.306632	18.306632	0.471446	0.528554	58.255520	
326000	-8.931396	166	1	0	'0 0 	14.006537	14.006537	0.410870	0.589130	67.833523	
327000	-8.061626	253	1	0	'0 0 	5.383161	5.383161	0.157884	0.842116	55.738235	
328000	-8.592354	296	1	0	'0 0 	20.929152	20.929152	0.484083	0.515917	45.763517	
329000	-7.809700	207	1	0	'0 0 	15.137131	15.137131	0.415757	0.584243	57.757779	
330000	-7.582185	5	1	0	'0 0 	4.366432	4.366432	0.138354	0.861646	53.706744	
331000	-7.628991	469	1	0	'0 0 	4.745061	4.745061	0.104391	0.895609	59.742283	
332000	-9.047681	237	1	0	'0 0 	20.097592	20.097592	0.450003	0.549997	57.050866	
333000	-7.769247	234	1	0	'0 0 	6.599388	6.599388	0.254578	0.745422	43.311162	
334000	-7.773455	381	1	0	'0 0 	4.696574	4.696574	0.168647	0.831353	21.090976	
335000	-7.657036	495	1	0	'0 0 	4.623753	4.623753	0.259649	0.740351	17.502817	
336000	-8.161103	294	1	0	'0 0 	12.633802	12.633802	0.446590	0.553410	29.371674	
337000	-8.127358	331	1	0	'0 0 	14.932824	14.932824	0.454221	0.545779	23.762373	
338000	-8.381111	287	1	0	'0 0 	16.690955	16.690955	0.438020	0.561980	30.275739	
339000	-9.052915	419	1	0	'0 0 	18.622570	18.622570	0.483618	0.516382	27.875627	
340000	-7.342939	84	1	0	'0 0 	7.158648	7.158648	0.258248	0.741752	18.299997	
341000	-7.469717	270	1	0	'0 0 	8.227824	8.227824	0.314353	0.685647	9.109807	
342000	-7.688252	212	1	0	'0 0 	5.018791	5.018791	0.114781	0.885219	4.587513	
343000	-7.580949	270	1	0	'0 0 	3.953107	3.953107	0.124083	0.875917	7.264520	
344000	-7.741837	299	1	0	'0 0 	10.530370	10.530370	0.390003	0.609997	6.897192	
345000	-7.725006	465	1	0	'0 0 	3.119008	3.119008	0.106401	0.893599	15.425671	
346000	-9.169365	496	1	0	'0 0 	16.085370	16.085370	0.432088	0.567912	32.420756	
347000	-7.444718	199	1	0	'0 0 	5.252922	5.252922	0.238673	0.761327	39.870947	
348000	-8.318381	329	1	0	'0 0 	13.110959	13.110959	0.442618	0.557382	69.147275	
349000	-8.825232	304	1	0	'0 0 	3.022987	3.022987	0.101067	0.898933	22.611475	
350000	-8.029426	239	1	0	'0 0 	3.317409	3.317409	0.124029	0.875971	3.861865	
351000	-7.802288	329	1	0	'0 0 	5.679120	5.679120	0.248610	0.751390	6.191597	
352000	-7.529790	373	1	0	'0 0 	4.484869	4.484869	0.153576	0.846424	14.057562	
353000	-7.575040	278	1	0	'0 0 	14.235545	14.235545	0.432199	0.567801	13.273325	
354000	-7.882004	172	1	0	'0 0 	8.353580	8.353580	0.285841	0.714159	9.726158	
355000	-8.279047	477	1	0	'0 0 	3.030619	3.030619	0.094173	0.905827	1.668702	
356000	-10.588378	139	1	1	'0 Z 	5.133294	0.000000	1.000000	0.000000	5.181162	
357000	-7.922864	174	1	0	'0 0 	3.827214	3.827214	0.104332	0.895668	18.884701	
358000	-8.117290	289	1	0	'0 0 	8.564802	8.564802	0.329726	0.670274	9.557145	
359000	-9.047611	484	1	0	'0 0 	21.458768	21.458768	0.487189	0.512811	35.104904	
360000	-7.440999	405	1	0	'0 0 	6.753117	6.753117	0.259914	0.740086	9.818673	
361000	-7.937309	406	1	0	'0 0 	6.654194	6.654194	0.310335	0.689665	14.514938	
362000	-7.255013	79	1	0	'0 0 	6.104472	6.104472	0.200700	0.799300	29.926653	
363000	-8.194245	23	1	0	'0 0 	10.303018	10.303018	0.441584	0.558416	12.344132	
364000	-8.191572	386	1	0	'0 0 	12.924199	12.924199	0.358482	0.641518	11.969010	
365000	-7.850901	217	1	0	'0 0 	7.098572	7.098572	0.248088	0.751912	14.979886	
366000	-7.894938	277	1	0	'0 0 	6.289248	6.289248	0.249470	0.750530	3.691754	
367000	-8.048251	3	1	0	'0 0 	3.153614	3.153614	0.072779	0.927221	2.472078	
368000	-7.237730	59	1	0	'0 0 	5.499491	5.499491	0.181259	0.818741	3.443747	
369000	-7.523240	482	1	0	'0 0 	4.033575	4.033575	0.119851	0.880149	17.555300	
370000	-8.420053	301	1	0	'0 0 	12.655381	12.655381	0.429042	0.570958	9.835654	
371000	-7.483950	130	1	0	'0 0 	5.083536	5.083536	0.179733	0.820267	6.220243	
372000	-9.718487	336	1	1	'0 Z 	5.034940	0.000000	1.000000	0.000000	11.699812	
373000	-7.691055	333	1	0	'0 0 	2.777202	2.777202	0.085364	0.914636	6.946157	
374000	-10.192507	22	1	0	'0 0 	1.126298	1.126298	0.006122	0.993878	19.809556	
375000	-7.450323	369	1	0	'0 0 	6.769726	6.769726	0.238636	0.761364	15.407883	
376000	-8.300212	414	1	0	'0 0 	5.873073	5.873073	0.222380	0.777620	17.957666	
377000	-8.059831	112	1	0	'0 0 	16.057539	16.057539	0.440708	0.559292	24.489539	
378000	-7.598637	388	1	0	'0 0 	5.095387	5.095387	0.211418	0.788582	23.633343	
379000	-8.194937	338	1	0	'0 0 	12.610185	12.610185	0.362081	0.637919	41.403963	
380000	-8.494465	237	1	0	'0 0 	2.065630	2.065630	0.027131	0.972869	42.983726	
381000	-9.153876	47	1	0	'0 0 	27.757783	27.757783	0.489437	0.510563	32.105660	
382000	-8.093257	475	1	0	'0 0 	14.296697	14.296697	0.414357	0.585643	36.151795	
383000	-7.502867	158	1	0	'0 0 	5.149784	5.149784	0.200993	0.799007	41.879750	
384000	-9.309583	403	1	0	'0 0 	21.667667	21.667667	0.495342	0.504658	58.410160	
385000	-8.284334	67	1	0	'0 0 	14.415848	14.415848	0.430425	0.569575	61.199837	
386000	-9.561752	301	1	0	'0 0 	34.916247	34.916247	0.499245	0.500755	52.724100	
387000	-8.613848	273	1	0	'0 0 	15.745700	15.745700	0.460381	0.539619	47.300893	
388000	-7.429585	102	1	0	'0 0 	7.873402	7.873402	0.253510	0.746490	40.766802	
389000	-10.391376	74	1	0	'0 0 	73.816431	73.816431	0.499998	0.500002	46.777140	
390000	-7.915231	491	1	0	'0 0 	9.563165	9.563165	0.354269	0.645731	33.261780	
391000	-9.572276	246	1	1	'0 Z 	10.851527	0.000000	1.000000	0.000000	23.575473	
392000	-7.812225	437	1	0	'0 0 	9.398079	9.398079	0.351322	0.648678	18.728342	
393000	-8.658143	111	1	0	'0 0 	2.438342	2.438342	0.050708	0.949292	1.499714	
394000	-8.107539	122	1	0	'0 0 	7.086656	7.086656	0.248963	0.751037	14.615237	
395000	-7.481704	79	1	0	'0 0 	4.031121	4.031121	0.113635	0.886365	10.552292	
396000	-7.604955	331	1	0	'0 0 	8.050628	8.050628	0.353482	0.646518	7.487560	
397000	-8.639594	213	1	0	'0 0 	14.764928	14.764928	0.438121	0.561879	22.328041	
398000	-8.492033	93	1	0	'0 0 	1.717579	1.717579	0.022339	0.977661	5.528399	
399000	-8.381222	263	1	0	'0 0 	2.901416	2.901416	0.066349	0.933651	19.825451	
400000	-7.415639	482	1	0	'0 0 	6.186986	6.186986	0.217707	0.782293	21.917928	
401000	-8.275255	2	1	0	'0 0 	1.782925	1.782925	0.038725	0.961275	19.578325	
402000	-8.405788	187	1	0	'0 0 	17.143589	17.143589	0.426100	0.573900	9.808384	
403000	-7.700577	192	1	0	'0 0 	7.658731	7.658731	0.332648	0.667352	6.555706	
404000	-7.839598	484	1	0	'0 0 	2.384878	2.384878	0.054043	0.945957	7.594396	
405000	-8.149186	128	1	0	'0 0 	5.516830	5.516830	0.136383	0.863617	13.079694	
406000	-8.411518	25	1	0	'0 0 	1.944692	1.944692	0.033523	0.966477	0.998158	
407000	-8.269949	396	1	0	'0 0 	12.490323	12.490323	0.434970	0.565030	12.880153	
408000	-8.322400	379	1	0	'0 0 	2.670455	2.670455	0.054760	0.945240	5.702021	
409000	-7.495801	129	1	0	'0 0 	8.565291	8.565291	0.277123	0.722877	6.507618	
410000	-10.194830	116	1	0	'0 0 	65.532676	65.532676	0.499917	0.500083	36.942926	
411000	-7.908673	131	1	0	'0 0 	9.346584	9.346584	0.279943	0.720057	27.453220	
412000	-7.710788	201	1	0	'0 0 	4.493294	4.493294	0.121954	0.878046	45.277555	
413000	-7.499993	321	1	0	'0 0 	10.316794	10.316794	0.421494	0.578506	45.137262	
414000	-8.471734	213	1	0	'0 0 	2.854845	2.854845	0.066553	0.933447	61.128412	
415000	-8.105922	419	1	0	'0 0 	9.354369	9.354369	0.379725	0.620275	71.965338	
416000	-10.132379	435	1	0	'0 0 	45.528347	45.528347	0.499840	0.500160	74.755521	
417000	-8.088807	401	1	0	'0 0 	4.457124	4.457124	0.149812	0.850188	61.509336	
418000	-8.227500	13	1	0	'0 0 	11.972148	11.972148	0.368544	0.631456	79.835322	
419000	-8.303805	445	1	0	'0 0 	13.734563	13.734563	0.426878	0.573122	94.133717	
420000	-8.235930	203	1	0	'0 0 	15.373610	15.373610	0.436529	0.563471	94.438986	
421000	-7.712693	373	1	0	'0 0 	10.376883	10.376883	0.380872	0.619128	99.206601	
422000	-8.188011	254	1	0	'0 0 	8.221900	8.221900	0.340945	0.659055	94.308235	
423000	-7.644572	271	1	0	'0 0 	4.407062	4.407062	0.129142	0.870858	89.230931	
424000	-8.530072	30	1	0	'0 0 	1.406234	1.406234	0.023066	0.976934	97.228786	
425000	-10.322562	471	1	1	'0 Z 	11.958119	0.000000	1.000000	0.000000	85.339638	
426000	-7.993651	28	1	0	'0 0 	6.932736	6.932736	0.216277	0.783723	76.125686	
427000	-9.044082	77	1	0	'0 0 	30.025524	30.025524	0.496791	0.503209	77.667963	
428000	-7.841780	109	1	0	'0 0 	3.319444	3.319444	0.111378	0.888622	84.252175	
429000	-8.826400	204	1	0	'0 0 	17.090655	17.090655	0.448993	0.551007	71.306704	
430000	-8.062434	449	1	0	'0 0 	6.156645	6.156645	0.205220	0.794780	84.518061	
431000	-8.117243	89	1	0	'0 0 	2.616750	2.616750	0.075425	0.924575	75.784053	
432000	-8.536585	429	1	0	'0 0 	21.884660	21.884660	0.475675	0.524325	91.945913	
433000	-7.663996	367	1	0	'0 0 	9.566143	9.566143	0.338051	0.661949	75.588582	
434000	-9.278201	301	1	0	'0 0 	27.153585	27.153585	0.496413	0.503587	87.378213	
435000	-9.512400	68	1	0	'0 0 	37.394044	37.394044	0.497281	0.502719	83.317401	
436000	-7.913786	489	1	0	'0 0 	11.916078	11.916078	0.417961	0.582039	94.498592	
437000	-7.079103	278	1	0	'0 0 	7.453241	7.453241	0.266108	0.733892	89.288319	
438000	-8.028806	478	1	0	'0 0 	11.308589	11.308589	0.398265	0.601735	70.182172	
439000	-7.712250	77	1	0	'0 0 	8.997246	8.997246	0.363128	0.636872	63.445875	
440000	-7.735272	349	1	0	'0 0 	10.910819	10.910819	0.336273	0.663727	38.782540	
441000	-7.648143	255	1	0	'0 0 	8.049464	8.049464	0.276955	0.723045	34.625468	
442000	-8.993311	437	1	0	'0 0 	26.608972	26.608972	0.492748	0.507252	36.697219	
443000	-7.657116	114	1	0	'0 0 	12.557913	12.557913	0.382997	0.617003	44.136692	
444000	-7.715172	222	1	0	'0 0 	5.834736	5.834736	0.166183	0.833817	50.027659	
445000	-7.711145	265	1	0	'0 0 	10.077740	10.077740	0.373816	0.626184	62.552968	
446000	-8.133321	133	1	0	'0 0 	4.681044	4.681044	0.124385	0.875615	65.294957	
447000	-7.874975	136	1	0	'0 0 	10.818364	10.818364	0.357776	0.642224	76.702196	
448000	-8.718017	12	1	0	'0 0 	19.968866	19.968866	0.480389	0.519611	79.263001	
449000	-8.439902	42	1	0	'0 0 	2.301740	2.301740	0.059353	0.940647	52.834462	
450000	-7.999027	333	1	0	'0 0 	2.164678	2.164678	0.054440	0.945560	49.493833	
451000	-9.207824	91	1	0	'0 0 	18.871462	18.871462	0.488582	0.511418	43.422282	
452000	-7.978211	142	1	0	'0 0 	8.321349	8.321349	0.388110	0.611890	55.081474	
453000	-7.606420	302	1	0	'0 0 	4.865398	4.865398	0.119168	0.880832	62.138513	
454000	-7.830942	335	1	0	'0 0 	8.345084	8.345084	0.333035	0.666965	64.512760	
455000	-8.980661	298	1	0	'0 0 	15.021957	15.021957	0.453224	0.546776	75.055184	
456000	-8.046892	153	1	0	'0 0 	8.974035	8.974035	0.358895	0.641105	73.518352	
457000	-7.616980	167	1	0	'0 0 	9.899257	9.899257	0.339948	0.660052	69.953231	
458000	-7.807252	475	1	0	'0 0 	4.109353	4.109353	0.102961	0.897039	77.662088	
459000	-7.957427	222	1	0	'0 0 	10.750510	10.750510	0.330326	0.669674	95.433458	
460000	-9.834592	236	1	0	'0 0 	49.339483	49.339483	0.499938	0.500062	91.903051	
461000	-7.755508	84	1	0	'0 0 	14.303077	14.303077	0.425537	0.574463	98.984989	
462000	-8.174849	385	1	0	'0 0 	14.100757	14.100757	0.447454	0.552546	92.150088	
463000	-7.620201	367	1	0	'0 0 	8.445077	8.445077	0.302787	0.697213	87.927643	
464000	-7.735562	320	1	0	'0 0 	2.668350	2.668350	0.051738	0.948262	53.717342	
465000	-9.536974	152	1	0	'0 0 	31.113782	31.113782	0.495149	0.504851	52.586691	
466000	-9.617338	384	1	0	'0 0 	36.717869	36.717869	0.498750	0.501250	70.786895	
467000	-8.347270	99	1	0	'0 0 	15.327752	15.327752	0.434124	0.565876	95.123122	
468000	-7.642586	336	1	0	'0 0 	8.709761	8.709761	0.337544	0.662456	92.806543	
469000	-10.502392	353	1	0	'0 0 	62.566101	62.566101	0.499856	0.500144	96.308690	
470000	-8.115026	275	1	0	'0 0 	10.595903	10.595903	0.422062	0.577938	97.391134	
471000	-8.382225	160	1	0	'0 0 	4.754000	4.754000	0.137635	0.862365	83.315138	
472000	-7.714941	474	1	0	'0 0 	8.856646	8.856646	0.326791	0.673209	71.310390	
473000	-8.300005	311	1	0	'0 0 	6.487793	6.487793	0.260844	0.739156	75.393967	
474000	-8.530313	54	1	0	'0 0 	17.334550	17.334550	0.481052	0.518948	57.002889	
475000	-9.493752	275	1	1	'0 Z 	6.527387	0.000000	1.000000	0.000000	37.788220	
476000	-7.692522	397	1	0	'0 0 	8.125291	8.125291	0.315284	0.684716	41.183661	
477000	-8.132329	88	1	0	'0 0 	7.776359	7.776359	0.280588	0.719412	8.089234	
478000	-7.771556	379	1	0	'0 0 	4.735706	4.735706	0.144248	0.855752	3.073961	
479000	-7.804600	345	1	0	'0 0 	6.993361	6.993361	0.263876	0.736124	13.360119	
480000	-9.183234	94	1	0	'0 0 	31.563087	31.563087	0.492181	0.507819	8.600872	
481000	-7.689857	157	1	0	'0 0 	5.853274	5.853274	0.293806	0.706194	4.620834	
482000	-7.510898	224	1	0	'0 0 	13.014858	13.014858	0.354318	0.645682	11.134727	
483000	-7.801377	381	1	0	'0 0 	3.855621	3.855621	0.125123	0.874877	16.507720	
484000	-8.209844	458	1	0	'0 0 	17.908025	17.908025	0.457765	0.542235	10.119197	
485000	-8.027785	426	1	0	'0 0 	4.110901	4.110901	0.118378	0.881622	8.500108	
486000	-7.896838	490	1	0	'0 0 	6.325313	6.325313	0.270387	0.729613	10.072675	
487000	-8.116349	175	1	0	'0 0 	7.673293	7.673293	0.304674	0.695326	18.355228	
488000	-10.222403	147	1	0	'0 0 	57.974849	57.974849	0.499917	0.500083	40.349668	
489000	-8.336284	283	1	0	'0 0 	18.945860	18.945860	0.460583	0.539417	49.457622	
490000	-7.630730	167	1	0	'0 0 	10.083494	10.083494	0.344959	0.655041	33.428082	
491000	-7.666895	215	1	0	'0 0 	6.738212	6.738212	0.265042	0.734958	23.840868	
492000	-7.667524	215	1	0	'0 0 	7.629088	7.629088	0.294623	0.705377	32.082854	
493000	-9.916581	466	1	0	'0 0 	40.647447	40.647447	0.499625	0.500375	64.529870	
494000	-9.200199	337	1	0	'0 0 	27.364029	27.364029	0.494656	0.505344	59.057520	
495000	-8.765868	381	1	0	'0 0 	14.611298	14.611298	0.450321	0.549679	66.314196	
496000	-7.860928	361	1	0	'0 0 	7.368186	7.368186	0.303311	0.696689	64.555118	
497000	-10.252654	102	1	0	'0 0 	74.281140	74.281140	0.499981	0.500019	64.924753	
498000	-10.653631	427	1	0	'0 0 	86.804470	86.804470	0.499999	0.500001	67.542745	
499000	-8.835014	334	1	0	'0 0 	22.145422	22.145422	0.468422	0.531578	77.879181	
500000	-8.444725	331	1	1	'0 Z 	7.817562	0.000000	1.000000	0.000000	68.651788	
501000	-7.254418	320	1	0	'0 0 	6.827135	6.827135	0.226521	0.773479	62.452651	
502000	-8.348729	165	1	0	'0 0 	15.466042	15.466042	0.430645	0.569355	91.603363	
503000	-7.754367	410	1	0	'0 0 	7.770208	7.770208	0.335027	0.664973	91.629406	
504000	-7.356464	135	1	0	'0 0 	8.484620	8.484620	0.348154	0.651846	83.136858	
505000	-8.556157	432	1	0	'0 0 	18.162273	18.162273	0.449701	0.550299	94.465851	
506000	-8.574201	185	1	0	'0 0 	5.892325	5.892325	0.265959	0.734041	91.114807	
507000	-9.060875	235	1	1	'0 Z 	7.349226	0.000000	1.000000	0.000000	96.633658	
508000	-7.909835	68	1	0	'0 0 	8.480306	8.480306	0.290545	0.709455	95.682742	
509000	-8.161981	463	1	0	'0 0 	7.960435	7.960435	0.319113	0.680887	78.445309	
510000	-9.807564	83	1	0	'0 0 	29.499049	29.499049	0.499333	0.500667	91.871856	
511000	-8.441496	459	1	0	'0 0 	2.903198	2.903198	0.092518	0.907482	80.891289	
512000	-8.131102	331	1	0	'0 0 	14.974113	14.974113	0.454537	0.545463	72.761702	
513000	-7.553631	125	1	0	'0 0 	6.220249	6.220249	0.269392	0.730608	79.489100	
514000	-7.715812	94	1	0	'0 0 	7.914990	7.914990	0.242258	0.757742	67.777401	
515000	-9.348352	37	1	0	'0 0 	29.533501	29.533501	0.492767	0.507233	66.648158	
516000	-8.283751	371	1	0	'0 0 	7.477925	7.477925	0.297760	0.702240	79.650475	
517000	-8.128733	152	1	0	'0 0 	7.138257	7.138257	0.263140	0.736860	83.461058	
518000	-7.980624	54	1	0	'0 0 	11.832454	11.832454	0.433631	0.566369	74.823382	
519000	-7.651777	41	1	0	'0 0 	2.963154	2.963154	0.070304	0.929696	84.938386	
520000	-7.933835	327	1	0	'0 0 	5.540822	5.540822	0.197339	0.802661	85.041226	
521000	-9.194241	409	1	0	'0 0 	21.160128	21.160128	0.488514	0.511486	97.301604	
522000	-8.406805	319	1	0	'0 0 	19.494075	19.494075	0.483786	0.516214	98.831987	
523000	-8.219561	20	1	0	'0 0 	14.616167	14.616167	0.423868	0.576132	97.578611	
524000	-8.731769	67	1	0	'0 0 	19.571213	19.571213	0.471289	0.528711	93.795083	
525000	-7.966408	222	1	0	'0 0 	3.742472	3.742472	0.083229	0.916771	73.816554	
526000	-10.504365	448	1	0	'0 0 	90.872180	90.872180	0.500000	0.500000	64.175856	
527000	-7.413492	121	1	0	'0 0 	6.475983	6.475983	0.279522	0.720478	69.280886	
528000	-7.474524	447	1	0	'0 0 	10.545770	10.545770	0.261024	0.738976	48.743523	
529000	-8.207848	383	1	0	'0 0 	12.810370	12.810370	0.431126	0.568874	35.961862	
530000	-7.845358	40	1	0	'0 0 	16.165592	16.165592	0.455045	0.544955	27.628038	
531000	-7.965429	64	1	0	'0 0 	11.611804	11.611804	0.355497	0.644503	21.248590	
532000	-7.987890	283	1	0	'0 0 	15.267349	15.267349	0.426994	0.573006	39.456189	
533000	-8.429464	430	1	0	'0 0 	15.174914	15.174914	0.481226	0.518774	39.882478	
534000	-8.217303	389	1	0	'0 0 	21.239773	21.239773	0.420697	0.579303	31.462410	
535000	-7.235357	320	1	0	'0 0 	5.271885	5.271885	0.160477	0.839523	14.341010	
536000	-7.945681	286	1	0	'0 0 	7.794230	7.794230	0.251001	0.748999	11.514414	
537000	-8.379837	184	1	0	'0 0 	2.510698	2.510698	0.079888	0.920112	4.442421	
538000	-6.896007	428	1	0	'0 0 	6.660297	6.660297	0.192126	0.807874	14.774756	
539000	-8.737932	411	1	0	'0 0 	14.056950	14.056950	0.451145	0.548855	13.868817	
